Gene	Category	DAN	pDNA
MMAB	Other	0.0525500310330329	-0.01827169721695
MMACHC	Other	-0.449317439140886	-0.438153575202365
MMADHC	Other	0.898700489616178	0.774660739371295
MMD	Other	0.36000466675189	0.357362629838041
MMD2	Nonessential	0.598849492348263	0.483862688286229
MME	Other	0.275211849138661	0.194667617221756
MMEL1	Other	0.0865739412306232	0.0792324801243065
MMGT1	Other	-0.126123278524385	0.0799507692850066
MMP1	Other	0.736002823434591	0.593320629427427
MMP10	Other	0.639726524565964	0.613417548322716
MMP11	Other	0.387933530321287	0.451649852781299
MMP13	Other	0.575184796128855	0.40511718295266
MMP14	Other	1.00355536975954	0.89750625809016
MMP15	Other	0.349611835517242	0.235115143858034
MMP16	Other	0.0837528899180923	0.0210193649919534
MMP17	Other	-0.624287938605521	-0.681922866142714
MMP19	Other	0.0138280940447242	0.0796322354340692
MMP2	Other	0.169155061593658	0.0262098169028591
MMP20	Nonessential	-0.332575437473119	-0.423207110746596
MMP21	Nonessential	0.163755891460927	-0.147826577488963
MMP23B	Other	0.34263187474964	0.239490375591071
MMP24	Other	-0.26061502294854	-0.335220629853371
MMP25	Other	0.015754168862994	0.034536580465538
MMP26	Nonessential	-0.348441135005756	-0.591489575244344
MMP27	Nonessential	0.651902669931171	0.413073196019821
MMP28	Other	-0.575723626959592	-0.327992973986911
MMP3	Other	0.585470429631182	0.416857432838458
MMP7	Other	1.27672617041163	1.30605420348102
MMP8	Other	0.723257547839571	0.482834716907035
MMP9	Other	0.531954987114018	0.350374510924096
MMRN1	Other	0.926427304617058	0.822375708333542
MMRN2	Other	0.31334246761795	0.252344111097401
MMS19	Other	-0.377692179068193	0.486750365513165
MMS22L	Other	-1.09105534009966	0.0727615894006779
MN1	Other	0.0402863729136401	-0.269403079493999
MNAT1	Other	-1.12189943316638	-0.217909673057912
MND1	Other	0.204599168161849	0.188574720686296
MNDA	Other	0.514962241046857	0.390127251907457
MNS1	Other	0.307604546591748	0.265860673441506
MNT	Other	-0.277447209552716	-0.436227403580391
MNX1	Other	0.748032640225126	0.579748617403464
MOAP1	Other	0.256511819625057	0.0643145838307216
MOB1A	Other	0.950650431906466	1.09429165992714
MOB1B	Other	0.455391564986873	0.148564023218252
MOB2	Other	-0.526428137806894	-0.5341271243937
MOB3A	Other	0.386840900356462	0.0761760743473354
MOB3B	Other	0.139505595771012	-0.0665185342449493
MOB3C	Other	0.0188049039264223	0.0954015236029894
MOB4	Other	0.235444410309374	0.923591119432587
MOBP	Other	0.413147350524736	0.319785518693265
MOCOS	Other	0.444984231613863	0.239264150364309
MOCS1	Other	0.647669553689152	0.488096320312339
MOCS2	Other	-0.0956442354582686	-0.136917269764912
MOCS3	Other	-0.870976523187739	-0.05700836517794
MOG	Other	-0.634346250299157	-0.237719167769162
MOGAT1	Other	0.043524729731573	-0.0284787658184854
MOGAT2	Other	0.395665873834762	0.085801845633417
MOGAT3	Nonessential	1.27556039580143	1.36484059210886
MOGS	Other	-0.927207736192072	-0.6565257336618
MOK	Other	-0.58607406591079	-0.573195630056311
MON1A	Other	1.02522680662997	0.859331142799243
MON1B	Other	-0.0773779960941607	-0.196756689869876
MON2	Other	-1.09617445177808	-0.275283890312186
MORC1	Nonessential	0.426186537380178	0.332462265728526
MORC2	Other	0.0320653944937176	0.260626242466287
MORC3	Other	0.745318408427211	0.639672843700311
MORC4	Other	0.395023088524953	0.270249150925311
MORF4L1	Other	0.402956139966116	0.340276400330982
MORF4L2	Other	0.8319714927994	0.734892053007872
MORN1	Other	0.343028461726611	0.174378591079057
MORN2	Other	0.616475734825374	0.626453672947167
MORN3	Other	-0.109695906337514	-0.114797008018679
MORN4	Other	0.34104850303309	0.3053551448233
MORN5	Other	0.226094834213587	0.141986272267476
MOS	Other	0.304946476183865	0.18534531735205
MOSPD1	Other	0.829003030073121	0.814326005120348
MOSPD2	Other	0.706574705682607	0.529256156062383
MOSPD3	Other	0.738457864103318	0.630797713174357
MOV10	Other	0.222611512494747	0.052627112172747
MOV10L1	Other	0.241301138915216	0.116220055846558
MOXD1	Other	1.09724819054035	0.887526150220317
MPC1	Other	0.514811823377028	0.293583760184474
MPC2	Other	0.816115662875863	0.776733779410755
MPDU1	Other	0.70954991877731	0.75954806845379
MPDZ	Other	1.17859759830681	0.943353086951389
MPEG1	Other	0.543739025774191	0.525586081760572
MPG	Other	0.0820011685604915	-0.041432758890858
MPHOSPH10	Other	-0.441867449198316	0.403315818258038
MPHOSPH6	Other	0.4657035017435	0.748328493255205
MPHOSPH8	Other	0.0168619158071779	0.11948670960696
MPHOSPH9	Other	1.10703188059673	0.998690088948331
MPI	Other	0.0283596326950189	-0.265344631826082
MPL	Other	1.51151300443843	1.39760276948407
MPLKIP	Other	0.0606560195643984	0.0850643988509906
MPND	Other	0.251610859864307	0.159866965363429
MPO	Other	0.793867985008623	0.99095526386139
MPP1	Other	0.785110704060875	0.483880716286596
MPP2	Other	-0.136534805812098	-0.0851281604356129
MPP3	Other	-0.172139079430366	-0.0721084745325796
MPP4	Other	-0.111590111535821	-0.188470443541656
MPP5	Other	0.489428111318853	0.521585366454728
MPP6	Other	0.541264839423361	0.259995455073413
MPP7	Other	0.398158300460973	0.480561048509647
MPPE1	Other	0.301762171255669	0.540713618061001
MPPED1	Other	0.313174704044851	0.167104745752846
MPPED2	Other	0.778008765551574	0.93290525950471
MPRIP	Other	-0.477300728756684	-0.0604606157679251
MPST	Other	-0.550608521979805	-0.589109089918581
MPV17	Other	-0.688582565867216	-0.585926214263478
MPV17L	Other	0.251619598427839	0.649780062508635
MPV17L2	Other	0.145402008360589	0.215324055340229
MPZ	Other	0.497909302277759	0.377936051740987
MPZL1	Other	0.226103218461557	0.270803233682262
MPZL2	Other	0.969794073119392	0.804891474343297
MPZL3	Other	0.931704931279754	0.81370480371003
MR1	Other	0.209034291399658	0.148715801244846
MRAP	Other	0.374663681591135	0.21041381966776
MRAP2	Other	0.386317150975641	0.271630301263967
MRAS	Other	0.418991252934298	0.197751931833699
MRC1	Other	0.421756043796712	0.437500010366083
MRC2	Other	0.312962744357803	0.506947847258534
MRE11A	Other	-0.270597294390416	0.36621751307533
MREG	Other	-0.0238368900489818	-0.222965828072805
MRFAP1	Other	-0.14099431050661	-0.30695648205311
MRFAP1L1	Other	0.769660621832825	0.663979686983612
MRGBP	Other	-0.780993608980753	-0.33747935147725
MRGPRD	Nonessential	1.41589926187219	1.32263409211415
MRGPRE	Other	0.532933559732892	0.523191897176105
MRGPRF	Other	0.670249192162826	0.544770691177819
MRGPRG	Other	-0.357553315686445	-0.412443631127839
MRGPRX1	Nonessential	0.0973291976026972	0.381675246478055
MRGPRX2	Nonessential	0.550593468958816	0.350435964283678
MRGPRX3	Other	0.26119770860636	0.3706974280891
MRGPRX4	Nonessential	-0.0903371813551683	-0.111321235037918
MRI1	Other	-0.376551138775796	-0.388566445584564
MRM1	Other	-0.0290388423400244	0.165777323564386
MRO	Other	1.0848734133845	0.914425777255633
MROH1	Other	0.104641186468272	0.0015916315600932
MROH2B	Other	0.837889733538495	0.598882572096776
MROH6	Other	0.0478438826894338	-0.0676687554838028
MROH7	Other	-0.700618257394676	-0.689561511421438
MROH9	Other	1.10255580405521	0.980382847118333
MRPL1	Other	-0.187578940312383	-0.03440748185809
MRPL10	Other	-0.336170862450369	0.278504771026551
MRPL11	Other	-0.233261715294489	-0.198116812171901
MRPL12	Other	-0.711411483213354	-0.110780898243342
MRPL13	Other	0.431609411589123	0.76967720946276
MRPL15	Other	3.9965730505011e-05	0.387609665620897
MRPL16	Other	-0.298924090707639	0.252780890719101
MRPL17	Other	-0.419444477877092	-0.178633226942263
MRPL18	Other	-0.651204745558175	-0.191306144005352
MRPL19	Other	-0.490027510273334	-0.238164859686877
MRPL2	Other	-0.283508748485195	-0.0504693714013362
MRPL20	Other	-0.276658115196145	-0.152106444833237
MRPL21	Other	0.288512482518622	0.72893979693984
MRPL22	Other	-0.346590209852746	0.0708686865410321
MRPL23	Other	-0.077372012190926	0.0719985905256624
MRPL24	Other	-0.399724305754068	-0.119163334965918
MRPL27	Other	-0.472937202407853	0.251332738816247
MRPL28	Other	0.161746589687933	0.441562823834876
MRPL3	Other	0.00592164138781408	0.248947765037111
MRPL30	Other	1.11756155018332	1.35446410336583
MRPL32	Other	0.319681463863577	0.764339949146786
MRPL34	Other	-0.615422953854336	-0.241638872425308
MRPL35	Other	-0.429202914968547	0.155904952782265
MRPL36	Other	-0.545581765945371	-0.184057168129985
MRPL37	Other	-0.259776513249307	-0.0943084399896702
MRPL38	Other	-1.04659575772958	-0.739728276156054
MRPL39	Other	-0.324150515329216	0.0702529962003389
MRPL4	Other	-1.13083880524196	-0.600148044574809
MRPL40	Other	-0.282480168249147	0.0347287874758766
MRPL41	Other	-0.0541650500322465	0.177155134499837
MRPL42	Other	0.530763293081225	0.597857257752326
MRPL43	Other	-0.412036820186842	-0.0119494339847826
MRPL44	Other	0.0633901706863313	0.171839746621171
MRPL45	Other	-0.574396442749227	0.104028000137438
MRPL46	Other	0.910418478769563	1.13325871643053
MRPL47	Other	-0.61010936458219	-0.342521176564992
MRPL48	Other	-0.369822582342937	-0.340333092931757
MRPL49	Other	-0.532759719171385	-0.0767645751731499
MRPL50	Other	0.40800491256724	0.433012175983026
MRPL51	Other	-0.726913060152879	-0.322402356561138
MRPL52	Other	-0.277040225318549	-0.312783323719655
MRPL53	Other	-0.765865253081085	-0.0127466567616329
MRPL54	Other	-0.327036823538422	0.0176256810607294
MRPL57	Other	-1.14974767803681	-0.709315249098149
MRPL9	Other	0.198004261513392	0.405511150550676
MRPS10	Other	-0.32119060921061	-0.076984224172648
MRPS11	Other	-0.696348207117882	-0.159013959140867
MRPS12	Other	-0.382321703841035	-0.0827335881463759
MRPS14	Other	-0.098353130085997	0.306807333536828
MRPS15	Other	-0.52447823346628	-0.518786127203923
MRPS16	Other	-0.422359932441126	0.0074089442844343
MRPS17	Other	0.275412242530198	0.393163757366907
MRPS18A	Other	-0.265185339987508	-0.0223245953690162
MRPS18B	Other	0.15834882183835	0.587169490395273
MRPS18C	Other	0.0221094922098628	0.29619054230424
MRPS2	Other	0.252667185395626	0.28724738829954
MRPS21	Other	-0.299398948967465	0.190117220387245
MRPS22	Other	-0.0527395524594329	0.349071698608555
MRPS23	Other	-1.06281774363376	-0.349336808511921
MRPS24	Other	-0.111280496435706	0.194382063052958
MRPS25	Other	-0.606201214949839	-0.413085723161566
MRPS26	Other	-0.71943886498762	-0.43405223039945
MRPS27	Other	-0.00505350217778595	0.448516482794158
MRPS28	Other	-0.0543193000524484	0.223368188882381
MRPS30	Other	-0.825863478958491	-0.697146932782037
MRPS31	Essential	-0.118092561432662	0.219130799081468
MRPS33	Other	0.53764061722527	0.377701526343872
MRPS34	Other	-0.889023727045253	-0.655618268606403
MRPS35	Other	-0.203809986712237	0.498956773606699
MRPS36	Other	0.5922961555261	0.708573021399852
MRPS5	Other	-0.282064307573136	0.109238420749543
MRPS6	Other	-0.459239066440721	-0.0678853592832163
MRPS7	Other	-0.137758657952272	0.355704470421881
MRPS9	Other	-0.291961339324186	-0.115770392094959
MRRF	Other	0.148589304126171	0.184351535362623
MRS2	Other	-0.179597039941801	-0.478635090999471
MRTO4	Other	-0.0346206825171424	0.854605545288836
MRVI1	Other	0.318302331031922	0.0597153549749549
MS4A1	Other	0.567030236556866	0.387821062148508
MS4A10	Nonessential	0.245174216205546	0.16067234289352
MS4A12	Other	0.305523762851266	0.244565299936018
MS4A13	Nonessential	0.541387993462294	0.538822059928473
MS4A14	Other	0.816229878214811	0.788616947197665
MS4A2	Other	-0.187729605338731	-0.191537520599616
MS4A3	Other	1.00175941847581	0.986584422500717
MS4A4A	Other	0.75634616548548	0.589310169358116
MS4A5	Nonessential	-0.155847410617181	-0.102718100586621
MS4A6A	Other	1.00563669140144	1.07663347728028
MS4A6E	Other	1.14372312024775	1.07565237231541
MS4A7	Other	-0.211273405561439	-0.264948086756439
MSANTD1	Other	-0.693326828466172	-0.901376899859353
MSANTD2	Other	-0.314403321771873	-0.485038084615626
MSANTD3	Essential	0.698952860986694	0.511223268722671
MSANTD4	Other	0.561975949137932	0.31508732674609
MSC	Other	-0.422319750856049	-0.564850854066508
MSGN1	Nonessential	-0.284852615419268	-0.610819244033358
MSH2	Other	0.148952224048436	0.381183161533211
MSH3	Other	-0.314881402903459	-0.348341474215177
MSH4	Other	0.634732253559429	0.672127032948984
MSH5	Other	0.549763403504285	0.43327168346566
MSH6	Other	0.320541910609176	0.323718936635646
MSI1	Other	-0.0172309986871333	-0.0733570899504243
MSI2	Other	0.895906646932622	0.919991799231665
MSL1	Other	0.0297494964833935	0.587401931429506
MSL2	Other	1.02644624109331	0.990782792758982
MSL3	Other	0.0100789130674629	0.0253727950620169
MSLN	Other	0.740453220888378	0.495772190696605
MSMB	Other	0.797226310523892	0.711689769071975
MSMO1	Other	0.613415916879505	0.50218824282866
MSMP	Other	0.41640557125761	0.2680922867868
MSN	Other	-0.586583445137425	-0.156882836210101
MSR1	Other	0.462970976658802	0.26984609846343
MSRA	Other	-0.0432544269631742	0.141093130140549
MSRB1	Other	0.235199663567324	0.262218647557697
MSRB2	Other	1.11162121486984	1.00202982500974
MSRB3	Other	0.893157346944377	1.00549686473451
MSS51	Other	-0.283590088987563	-0.15177451178327
MST1	Other	-0.931448259956409	-0.399659369322575
MST1R	Other	0.127482576505706	0.0246260223807488
MSTN	Other	0.0538358320335654	0.0978401633942
MSTO1	Other	-1.18672855089708	-0.0993869497206961
MSX1	Other	-0.159561056974076	-0.229596277894403
MSX2	Other	0.24512819360283	0.00445929937478574
MT1A	Other	0.559743606970863	0.492485375197699
MT1B	Nonessential	0.0594295107827413	0.0600051810904755
MT1E	Other	0.493981017495138	0.396639645788222
MT1F	Other	0.471134100686627	0.460972855153191
MT1G	Other	1.05353203548438	1.09080626478947
MT1H	Other	0.760655260413777	0.781793005588131
MT1HL1	Other	-0.0149169023828487	0.00326044133714189
MT1M	Other	1.29678379553174	1.05058543138313
MT1X	Other	1.25159039946678	1.1428487004009
MT2A	Other	-0.826318797761172	-0.61908698581912
MT3	Other	0.130453563917373	0.0570461824327007
MT4	Other	0.0231672053964685	-0.150815233767803
MTA1	Other	0.545295171528305	0.238173570644305
MTA2	Other	0.403073130153844	0.273990815657196
MTA3	Other	0.247746516735662	0.286417890088699
MTAP	Other	0.525769677958315	0.340765050425629
MTBP	Other	-0.435692621844397	0.53104391318085
MTCH1	Other	-0.0119348293764456	-0.0798265051258784
MTCH2	Other	-0.17313997114817	-0.0257804236209061
MTCL1	Other	0.616816739515861	0.313544550770663
MTDH	Other	-0.163558174657289	-0.364839437872557
MTERF1	Other	0.707802480480653	0.544356337200158
MTERF2	Other	0.0152045748860112	0.0895758605899265
MTERF3	Other	0.693738733999765	0.871319245742702
MTERF4	Other	-0.315349401438368	-0.140332708359514
MTF1	Other	0.557513761536486	0.545625828068411
MTF2	Other	0.583039512673474	0.586794307453627
MTFMT	Other	0.379580187613633	0.321250018091104
MTFP1	Other	0.183655055178143	0.295959284438524
MTFR1	Other	0.0953578873227013	0.0790877794188916
MTFR1L	Other	1.24407111577801	1.20232977846143
MTFR2	Other	0.910659352308292	0.67171473841881
MTG1	Other	0.202871758911802	0.212231392576243
MTG2	Other	0.440943520124079	0.568785781507271
MTHFD1	Other	-0.171142029565069	-0.110377656545585
MTHFD1L	Other	-0.294086930444111	-0.429589128096492
MTHFD2	Other	-0.783587957934433	-0.723100731858421
MTHFD2L	Other	-0.512004735333983	-0.520844716181895
MTHFR	Other	0.442323401535415	0.178829662015102
MTHFS	Other	-0.146930385825809	-0.411348611760336
MTHFSD	Other	0.62696641111889	0.513763168147625
MTIF2	Other	0.298653748398029	0.196326330849503
MTIF3	Other	1.07959587746708	0.896435077100801
MTL5	Other	-0.421802084072599	-0.415871422205683
MTM1	Other	0.154850548728994	-0.11939883327725
MTMR1	Other	0.480728923759049	0.370940801060535
MTMR10	Other	0.80490212627941	0.705613359637275
MTMR11	Other	-0.0872573624753175	-0.212962757633766
MTMR12	Other	-0.289679638790909	-0.388498631241463
MTMR14	Other	0.0152240687920892	-0.0941764885913078
MTMR2	Other	0.749649541498367	0.568224900522991
MTMR3	Other	0.294871827850449	0.283849207014944
MTMR4	Other	0.118631673652197	0.231035862379838
MTMR6	Other	-0.285086949838313	-0.602176148636322
MTMR7	Other	0.185369940054136	0.0620701067302359
MTMR8	Other	0.210603069967832	0.200971135911289
MTMR9	Other	-0.400283204337665	0.268739622634942
MTNR1A	Other	1.33356658354929	1.14405342172865
MTNR1B	Nonessential	-0.167962485338641	-0.403418310645319
MTO1	Other	-0.212479694374185	-0.286622657511848
MTOR	Other	-0.826590964962988	0.408154635859755
MTPAP	Other	0.0754482250521809	0.487877487350362
MTPN	Other	0.495651029367905	0.263128713172336
MTR	Other	0.0571053035654602	0.0786819587366903
MTRF1	Other	0.230058378548302	0.189126975709666
MTRF1L	Other	-0.39860881893257	-0.254860941131341
MTRNR2L1	Other	1.00257288386997	1.37939052694722
MTRNR2L10	Other	1.17989925715159	1.2299943454524
MTRNR2L2	Other	1.30986610926923	1.57808867489615
MTRNR2L3	Other	0.984030163790825	1.08512791595617
MTRNR2L4	Other	0.331549264798396	0.321773623004287
MTRNR2L5	Other	0.95820103190376	0.910509237565131
MTRNR2L6	Other	0.944373445082957	1.05261961437153
MTRNR2L7	Other	0.5727182317058	0.525235587545354
MTRNR2L8	Other	1.51604305461255	1.88280003910797
MTRNR2L9	Other	0.692323161548374	0.939639212178111
MTRR	Other	0.288412250618256	0.0856102300191021
MTSS1	Other	0.361606166352207	0.497600090357408
MTSS1L	Other	0.568392032446826	0.470280365913387
MTTP	Other	-0.0411225659579773	-0.0981161611476099
MTURN	Other	0.735722539173439	0.796125458478712
MTUS1	Other	-0.0608885526209672	-0.168754946632065
MTUS2	Other	0.809365143822596	0.529346260044223
MTX1	Other	-0.0639296457522837	-0.2986053158063
MTX2	Other	0.659393794096897	0.620246083998499
MTX3	Other	-0.0639751578235876	-0.0239100912673968
MUC1	Other	1.42786908397895	1.25708149501322
MUC12	Other	0.144801255915815	0.268248734496841
MUC15	Other	0.312781740365842	0.311749716838385
MUC16	Other	-0.0109940596759096	-0.0102240372983746
MUC17	Nonessential	0.0159164527198272	-0.171055061530677
MUC20	Other	0.707382211150943	0.860961777644148
MUC21	Other	0.762152819144464	0.72545035176498
MUC22	Other	0.851169584334318	0.633934069471042
MUC4	Other	-0.0133487025278212	-0.0879413123370629
MUC6	Other	-0.260200543634269	-0.410378349855746
MUC7	Nonessential	-0.333205461701458	-0.471140145659381
MUCL1	Other	0.837587820092953	0.867266988898706
MUL1	Other	0.351139959670706	0.188281346385522
MUM1	Other	0.850727633377651	0.703825798037499
MUM1L1	Other	0.251157500192784	-0.0934605492718912
MURC	Other	0.332205134493531	0.270781748837751
MUS81	Other	-0.30615907252355	-0.300361587686308
MUSK	Other	0.948036923977389	0.861074975014833
MUSTN1	Other	0.487269645162053	0.38363290635801
MUT	Other	0.622091191905185	0.540866777673851
MUTYH	Other	0.789227611182419	0.737223152034364
MVB12A	Other	-0.372896805220661	-0.46206891720954
MVB12B	Other	0.676069070574186	0.662450275270096
MVD	Other	-0.955979366902841	-0.210494097733908
MVK	Other	-0.460606866070057	0.435723845239474
MVP	Other	-0.196997764239614	-0.204142065898616
MX1	Other	0.925385252313631	0.859540280038274
MX2	Other	1.3186517026378	1.09059038327865
MXD1	Other	0.201743009517091	0.0586094310157521
MXD3	Other	0.317473817349358	0.173731853069487
MXD4	Other	-0.0271312597119972	-0.13027450665942
MXI1	Other	0.515627526958864	0.395281991831831
MXRA5	Other	0.774123151812533	0.587138648588571
MXRA7	Other	-0.175480835576944	0.0158877203389024
MXRA8	Other	0.0194925080533874	-0.341649569614876
MYADM	Other	-0.473829573516409	-0.157529390405788
MYADML2	Other	0.601836411097021	0.373988228961672
MYB	Other	0.235143644730191	0.347647699163014
MYBBP1A	Other	-0.565246515829909	0.116146874109988
MYBL1	Other	0.821128594289955	0.718912183676125
MYBL2	Other	-0.643308679838123	0.162935696192503
MYBPC1	Other	0.282178437249386	0.314658359972588
MYBPC2	Other	0.683681797440441	0.467908024867008
MYBPC3	Nonessential	-0.0853628043340446	-0.125105326011134
MYBPH	Other	0.38518765277447	0.146989055002356
MYBPHL	Other	-0.171690271002116	-0.185168744166735
MYC	Other	-1.01411194483516	0.554954424275671
MYCBP	Other	0.348103808874683	0.31101833572794
MYCBPAP	Other	0.20039119057398	0.380719386681541
MYCL	Other	-0.173413521214255	-0.34680901442966
MYCN	Other	0.906005979675661	0.534022401251029
MYCT1	Other	-0.837172043164426	-1.03551479308234
MYD88	Other	-0.286889362766164	-0.427881259102232
MYEF2	Other	0.0358612029123005	-0.0226737379529488
MYEOV	Other	0.416470203114939	0.404453759218343
MYEOV2	Other	-0.171941726599957	-0.0714380321115048
MYF5	Nonessential	0.412672604069525	0.37070044490605
MYF6	Other	0.27211122283816	0.184353231085155
MYH1	Other	0.823909077913114	0.74337832835598
MYH10	Other	0.773139304375799	0.700645317679231
MYH11	Other	-0.889466196628166	-0.752100398706117
MYH13	Other	0.10315673897951	0.0168734163673775
MYH14	Other	0.202728969830583	0.212648359735085
MYH15	Other	-0.112601298536408	-0.298321502872356
MYH2	Other	0.60292208187518	0.605122832147385
MYH3	Other	-0.390672459367768	-0.532817719437918
MYH4	Other	1.23910948692947	0.995555140292814
MYH6	Other	-0.0709384860090471	-0.10454259686183
MYH7	Other	-0.194463125118457	-0.0621191656479542
MYH7B	Other	0.778905820980436	0.639673657624633
MYH8	Other	0.303561148764107	0.217128536231313
MYH9	Other	-0.522014056734855	0.0593755785144137
MYL1	Other	0.434561455913351	0.126351412151661
MYL10	Other	-0.00420783787825861	0.357902688496592
MYL12A	Other	0.113747040561849	0.490325992222909
MYL12B	Other	-0.169834625725778	0.0265484410793689
MYL2	Other	0.184506225650725	0.0369104402656867
MYL3	Other	0.170122878614346	0.0781772127664011
MYL4	Other	-0.822228476174891	-0.841198349232823
MYL5	Other	-0.175343469138492	-0.252234965267508
MYL6	Other	0.596908590523052	0.304706755098752
MYL6B	Other	-0.113038466753335	-0.00715373914775207
MYL7	Other	0.137294798873266	0.357912255200356
MYL9	Other	-0.3590781782947	-0.485375269484438
MYLIP	Other	0.647998751196179	0.645448819472918
MYLK	Other	0.704549571196502	0.452455060209249
MYLK2	Other	0.428301115441892	0.686347823569267
MYLK3	Other	-0.351895574556638	-0.302128148562114
MYLK4	Other	0.199080634127601	0.0626677792981517
MYLPF	Other	0.232598351599456	0.185613537946872
MYNN	Other	0.116694764689688	0.00886839006696413
MYO10	Other	0.621130108186855	0.788550497124694
MYO15A	Other	-0.463977266187322	-0.491775057744066
MYO16	Other	0.325443980331724	0.187478192907693
MYO18A	Other	-0.164587451030634	0.0912381592878197
MYO18B	Other	-0.460724357147559	-0.495467950524657
MYO19	Other	0.213828447966675	0.351361585509939
MYO1A	Other	-0.13924539069401	-0.201858642632092
MYO1B	Other	0.57256918135841	0.648762003451096
MYO1C	Other	-0.0110804000438755	-0.256692486832105
MYO1D	Other	-0.0016992869414277	0.102321065224754
MYO1E	Other	-0.248911355520269	-0.499498249173961
MYO1F	Other	0.352257344810639	0.381007498749151
MYO1G	Other	0.467292618997375	0.331172721304536
MYO1H	Other	-0.192150162918262	0.193560845060276
MYO3A	Other	-0.0284532778672823	-0.229817984272779
MYO3B	Other	0.394789884210454	0.403835461143313
MYO5A	Other	0.441862479229536	0.351856985343926
MYO5B	Other	-0.689547863885431	-0.854261099438689
MYO5C	Other	0.769385481834592	0.528890361438765
MYO6	Other	-0.34110398222779	-0.398065818028169
MYO7A	Other	0.890391970918725	0.575968254091679
MYO7B	Other	-0.210675778828996	-0.00654046656835481
MYO9A	Other	0.417505464269114	0.371607830424762
MYO9B	Other	-0.684745600734234	-0.214412975185929
MYOC	Other	0.436576417080559	0.312879114416775
MYOCD	Other	0.74327909519738	0.602289613188705
MYOD1	Other	-0.595761344123699	-0.696521723668704
MYOF	Other	-0.080001608924949	-0.179180949499691
MYOG	Other	0.264973146017516	-0.00123035476710292
MYOM1	Other	0.455609300475644	0.310958897571854
MYOM2	Other	0.211129669628401	0.0744526205979978
MYOM3	Other	-0.0483165650777319	-0.164065000149144
MYOT	Other	-0.198226604875695	-0.296789660543605
MYOZ1	Other	0.915262236901331	0.824773633525516
MYOZ2	Other	1.08079343433916	0.97801138506287
MYOZ3	Other	0.262594737420664	0.0373494387879189
MYPN	Other	0.343781388657557	0.129633992703179
MYPOP	Other	0.0854510422274661	-0.265070988094262
MYRF	Other	0.990632974219982	0.823506568724217
MYRIP	Other	-0.439679401436532	-0.484712702161992
MYSM1	Other	0.873592789573345	0.944222466587037
MYT1	Other	0.612136284306983	0.525661302744632
MYT1L	Other	-0.149527746333826	-0.148742168093121
MYZAP	Other	2.14160440322896	1.97729496492087
MZB1	Other	-0.649960145584169	-0.641121396967832
MZF1	Other	-0.0756568886496323	-0.133994573054467
MZT1	Other	0.0441631454035799	0.269153674344151
MZT2A	Other	-0.227419146173426	-0.0472103125186008
MZT2B	Other	-0.981591505797216	-0.895982209949775
N4BP1	Other	0.798998560606488	0.885748654746465
N4BP2	Other	1.17729926508029	0.952493341206049
N4BP2L1	Other	0.413006208089662	0.298430641710164
N4BP2L2	Other	0.643499290135459	0.606535235727861
N4BP3	Other	0.829901927743521	0.56438634242463
N6AMT1	Other	-0.589149882861093	0.1240656311684
N6AMT2	Other	0.357049474992286	0.16264809541277
NAA10	Other	-1.227287468163	0.0632669703168269
NAA11	Other	0.303546715702698	0.19742514654716
NAA15	Other	-0.898352193522671	0.138666860483778
NAA16	Other	0.456335244228099	0.38464383123167
NAA20	Other	-0.722635631238982	-0.093918170137312
NAA25	Other	-0.480639267121338	-0.172876117367379
NAA30	Other	-0.983144650963508	-0.868857357850183
NAA35	Other	-0.0488678980147292	0.539701680215699
NAA40	Other	-0.258456667150511	-0.167801552057736
NAA50	Other	-0.678811992975519	0.196295706555221
NAA60	Other	0.277104987936183	0.235950956883462
NAAA	Other	0.185044873636523	0.143459626123526
NAALAD2	Other	0.900269038894145	0.721768906367287
NAALADL1	Other	0.00630044364468954	-0.162823943337624
NAALADL2	Other	0.640514010803272	0.35158641573625
NAB1	Other	0.356182648044355	0.299208453067027
NAB2	Other	0.164056838623752	-0.0502691262570622
NABP1	Other	0.123749898673317	0.0419735970942628
NABP2	Other	0.58055000170803	0.73227591890456
NACA	Essential	-0.711718871979359	0.557108274992447
NACA2	Other	0.310102596227741	0.827729383556942
NACAD	Other	0.866702945402433	0.82326605394265
NACC1	Other	-0.697932199237252	-0.532683353000122
NACC2	Other	0.114776312954286	-0.0880903604591743
NADK	Other	-0.0689775702161856	-0.29858808509976
NADK2	Other	0.583280585429309	0.490050767972139
NADSYN1	Other	0.464057327886211	0.231455474840528
NAE1	Other	-1.1611658644483	-0.303272910931855
NAF1	Other	-0.495955717722667	-0.209781949536043
NAGA	Other	0.186916835857045	0.0216380382135409
NAGK	Other	-0.434770013711534	-0.554647097332612
NAGLU	Other	-0.558293883708959	-0.198145409219147
NAGPA	Other	-0.397496783738999	-0.300767053405368
NAGS	Other	0.081829277877349	-0.122588896135265
NAIF1	Other	-0.337612358343044	-0.277413275097116
NAIP	Other	-0.494320991560356	-0.194095468129637
NALCN	Other	-0.71133089198909	-0.904223170085159
NAMPT	Other	0.333698190910117	0.314174609446532
NANOG	Other	0.253450409839576	0.487935868156714
NANOGNB	Nonessential	-0.343942591242872	-0.115790497880331
NANOS1	Other	-0.255456987699649	-0.345648435444254
NANOS2	Nonessential	1.69453640930405	1.49946438697272
NANOS3	Other	-0.110170735790014	0.0694139146815629
