Gene	Category	DAN-G-311Cas9 Rep A p6	DAN-G-311Cas9 Rep B p6	DAN-G-311Cas9 Rep C p6	DAN-G-311Cas9 Rep D p6
OXR1	Other	0.164879088934676	0.175661277508375	0.217662536562681	0.225928768172594
OXSM	Other	-0.155986889236391	-0.0854419310672462	-0.12303576346842	-0.11800689439577
OXSR1	Other	0.226755878675618	0.325143675283884	0.313319385559424	0.247985758489789
OXT	Other	0.199424887450524	0.0765567508256005	0.131294259346679	0.259328069693699
OXTR	Other	0.51241168401632	0.39765861895777	0.357566215109809	0.548024156248733
P2RX1	Other	0.0378313279745947	0.266522508668032	0.00218158911445893	0.0457545708344311
P2RX2	Other	0.0620528523383938	0.104156311885666	0.079578977727483	0.0853257749195279
P2RX3	Other	0.222767736696987	0.044064488180159	0.0853422691041821	0.0503340976211027
P2RX4	Other	0.17055565184222	0.0274114435822584	0.197214815883934	0.261312196850913
P2RX5	Other	0.334856645223591	0.269999571242396	0.388971640721432	0.532295098113045
P2RX6	Other	0.23798554941945	0.0240482888950681	0.255030775875185	0.23870663479478
P2RX7	Other	0.178425391702477	-0.000651631645306405	-0.0109344227301854	-0.129434257454013
P2RY1	Other	0.108881999234347	0.00830254472031261	0.122014418996683	-0.0575765696266258
P2RY10	Other	0.243475179290686	0.217956822225248	0.0697932076650813	0.159138410239934
P2RY11	Other	-0.120114922637223	0.0226811120285917	-0.0725808271594827	-0.0771872757678072
P2RY12	Other	-0.0607832097841147	-0.082916595470779	-0.0587441762445867	-0.171062278020886
P2RY13	Other	0.262736453095069	0.112781343064591	0.159900077681653	0.275276794666534
P2RY14	Other	-0.1336395890857	-0.057381887043467	-0.160988868383986	-0.207881817164704
P2RY2	Other	0.0814156392220453	0.0501549177998729	0.225102219061783	0.0341163229536458
P2RY4	Other	0.0634835887253053	0.0973467699507466	0.040889491251167	0.0654227319257302
P2RY6	Other	0.10641471942352	0.351294630888454	0.0773092155927128	0.169309995865133
P2RY8	Other	0.239087952646801	0.25354009354373	0.315176838469664	0.385566648126478
P3H1	Other	-0.115107211390356	-0.110295461147163	-0.176331816613437	-0.0820784073387819
P3H2	Other	0.0850929094445491	0.119657773995047	0.19998887799673	0.0886389654178286
P3H4	Other	-0.242292246023424	-0.332752711081602	-0.175421166361524	-0.220546004560005
P4HA1	Other	0.118965524213799	0.288509220573975	0.155536778600429	0.207056216685789
P4HA2	Other	0.131913044943025	0.138134708341325	-0.0149474953247084	0.102508804939252
P4HA3	Other	0.057628224690492	0.00787711049131223	0.0404008133400301	0.0499975363301444
P4HB	Other	0.0057415773041356	-0.0900857152905211	-0.0818410273899461	-0.109879553818485
P4HTM	Other	0.262868937485733	0.124435210606073	0.0839588272727146	0.10413951997609
PA2G4	Other	-0.286218514681264	-0.315975646341208	-0.234752429910734	-0.497516308112607
PAAF1	Other	0.228146795850225	0.188665315396114	0.235059749700142	0.125576645493174
PABPC1	Other	-0.93774021914485	-1.04680694998536	-0.983503977367091	-0.865395471053973
PABPC1L	Other	0.169335149671304	0.0680864014401902	0.0923197698916354	0.0731681524611267
PABPC1L2A	Other	-0.0589282788409773	-0.180648088346611	-0.0920060647459454	-0.0019251981311964
PABPC1L2B	Other	-0.0589282788409773	-0.180648088346611	-0.0920060647459454	-0.0019251981311964
PABPC3	Other	0.130429765072286	0.104639619933521	0.100671682312655	0.200808573268234
PABPC4	Other	0.260713586844801	0.202659309614539	0.220688638044542	0.17576336402191
PABPC5	Other	0.135836871375174	0.200584531982887	0.157426913375178	0.167688045032528
PABPN1	Essential	-0.541828098549056	-0.738368338360448	-0.714684303403643	-0.670263708136018
PABPN1L	Other	0.0344265231734778	-0.124282404833593	0.0592712196804285	-0.0341767252474522
PACRG	Other	0.309731769179854	0.32060433951138	0.277921148181432	0.0353779003488478
PACRGL	Other	0.260537131822234	0.142456382251436	0.288129106328863	0.129582589119968
PACS1	Other	-0.0862731420824429	-0.128311711992888	0.0797264952414762	0.170537088136015
PACS2	Other	-0.128980979727726	-0.0702456817157966	0.00842654564607482	-0.158961353963282
PACSIN1	Other	0.0819436830560588	0.110644276371413	-0.0672835120382254	0.126457903174145
PACSIN2	Other	0.47421949129372	0.326086393501649	0.418540288560095	0.34895436255013
PACSIN3	Other	0.0229056457843422	0.0431103142636486	0.0204364647585934	-0.0428383813068047
PADI1	Other	0.329969749535707	0.191331082286295	0.189022846340092	0.262284245882506
PADI2	Other	0.101424373295642	0.357287619567491	0.317777929523188	0.0913347357923756
PADI3	Other	0.00190437262879134	-0.00221090220667092	0.0454972603134012	0.0167211828775251
PADI4	Other	0.245706002790592	0.0813793040842507	0.11785981218011	0.160626230272911
PAEP	Other	0.155069260882933	0.123220955873983	0.16248304331337	0.179577451351015
PAF1	Other	-0.759748452882122	-0.771584886743654	-0.579181702349439	-0.637252060180829
PAFAH1B1	Other	-1.17511369050871	-1.13559650969053	-1.05932812608054	-0.998830630597892
PAFAH1B2	Other	0.0354619623577645	0.134743029958734	8.47164593519301e-05	-0.0423353357333885
PAFAH1B3	Other	-0.0958303250386638	0.0697512169192401	0.0656507996282306	0.0302077041914325
PAFAH2	Other	0.0216365131951249	0.261174007366767	0.180685027045733	0.117059493013088
PAG1	Other	0.241580702172325	0.0496894193309554	-0.0496175891574875	0.197761732230755
PAGE1	Other	0.0117950094773207	0.0598815860336325	-0.0242719368849619	0.0152836598456507
PAGE2	Other	0.00147431201509585	-0.0426981921436517	-0.0359694747597885	0.017844863824942
PAGE2B	Other	0.0136392876825308	0.0401477527336324	-0.103418883923683	-0.0667402783107874
PAGE4	Other	-0.108070278021891	0.0278989519761106	-0.114280438670318	-0.0659850426666846
PAGE5	Other	0.0500561181411732	0.174743878225734	0.0911719807200499	0.0604192274143436
PAGR1	Other	-0.928567308785934	-0.684605140946037	-0.651437037632344	-0.682227027589008
PAH	Other	-0.088767514269269	-0.0131452665252378	0.142169899875845	0.035322220357379
PAICS	Other	-0.396003832704425	-0.462001508989022	-0.464951913449264	-0.440018390012069
PAIP1	Other	-0.150320287090989	-0.0217062212311318	-0.0229834305386774	-0.00231657397515844
PAIP2	Other	-0.123908840025798	0.0796052201792357	-0.10610748134556	-0.00171882414888869
PAIP2B	Other	0.0550787864707979	0.0696783937697191	0.0985831414077452	0.135881840096204
PAK1	Other	0.12992024685826	0.111755171408459	-0.0227344649079473	0.163215528295625
PAK1IP1	Other	-0.821701613502679	-1.16336974164206	-1.02998593669507	-1.04101336983015
PAK2	Other	0.126942928477158	0.0709148703505554	0.0167949140345378	0.0775666710497955
PAK3	Other	-0.0186942335761631	-0.0609154760651478	0.0655193367784082	0.0655198666710226
PAK4	Other	-0.0629806859139995	-0.0566083140304064	0.112470655207907	0.198322899917431
PAK6	Other	-0.121852561067466	-0.0790225302900198	-0.0401987879526103	-0.26592456219125
PAK7	Other	0.0662221347710221	0.198143519719944	-0.0125561187187716	0.058420254678056
PALB2	Other	-0.560247879611102	-0.562240002464912	-0.582167512208467	-0.539951170553971
PALD1	Other	0.24340606035039	0.10393858578299	0.170319977337045	0.229641287140889
PALLD	Other	0.361427846978185	0.310020317895909	0.265451858604537	0.021423818903894
PALM	Other	0.106638508345126	0.19055143463482	0.130783653035379	-0.0203784626341093
PALM2	Other	0.292662232663907	0.26580242342647	0.300091281088948	0.200588926625365
PALM2-AKAP2	Other	0.218496111886427	0.256537661575507	0.220835251886359	0.188589397420624
PALM3	Other	-0.194633626074915	-0.183421313369198	-0.246130660590077	-0.0994202008598463
PALMD	Other	-0.011101981358595	0.0734546409970303	0.0052588365995323	0.162419676968725
PAM	Other	0.136864722977851	-0.0509941893895083	-0.165398262829894	0.0448470038762419
PAM16	Other	-0.946758560555606	-0.948289534224231	-0.742003962099812	-0.987633133543132
PAMR1	Other	0.0756209758027483	0.042816932118559	0.136952500908144	0.145959345582473
PAN2	Other	-0.115324988647146	0.0675183724310785	-0.164143802352558	-0.0505585877814962
PAN3	Other	0.144400202611769	0.183660057451973	0.0289624269090649	0.235782404208764
PANK1	Other	-0.0183218577667714	0.0243861015204934	0.0825061850864113	0.185992638745044
PANK2	Other	0.168241963813537	0.0897827413822974	-0.0185337493525168	0.0218820792673947
PANK3	Other	0.145699036630768	0.151235438454745	-0.0583228096715886	0.167279696382735
PANK4	Other	-0.0103154481627805	0.0354922054450282	0.0908220715718741	0.144466355964553
PANX1	Other	0.387848044134826	0.245876518823125	0.326912942207925	0.295239305007581
PANX2	Other	0.132169003565879	0.472025988115064	0.518894953465869	0.54976341016946
PANX3	Nonessential	0.182270554066687	0.121036518167839	0.166020288898265	0.176472434408866
PAOX	Other	0.0281510339423281	0.213875687309117	0.157360796846981	0.126266620080828
PAPD4	Other	0.016106508809152	-0.0468204932091703	0.0561145336130916	0.0939751820806755
PAPD5	Other	-0.300675284535576	-0.151943284569933	-0.157958611223923	-0.288424001153586
PAPD7	Other	-0.0130336409673126	0.0633685071765846	-0.0466166348316569	0.0155626774707123
PAPLN	Other	-0.0853155162139834	0.108696560508903	-0.0946283037013514	-0.0737008925461692
PAPOLA	Essential	0.311116424894237	0.148338700971949	0.191569901422453	0.37225733571934
PAPOLG	Other	0.152779267911213	0.00348640565795788	0.178615373534287	0.187764796238453
PAPPA	Other	0.0856488164058928	0.0847632282931416	0.111820997884024	0.0809703011922439
PAPPA2	Other	0.273408439377359	0.210631949162135	0.134875533927668	0.251438228154882
PAPSS1	Other	-0.0432151666802562	-0.0848280406815964	-0.0609967870283028	-0.0136742911682538
PAPSS2	Other	0.0821990459023535	0.0592061564281898	0.113496334336668	0.0431411183445743
PAQR3	Other	-0.0895325066234641	0.047081364801821	-0.0298129316004321	0.00832484801943703
PAQR4	Other	-0.0216224645307972	-0.00243151827721833	-0.0120218793283983	-0.116751918136468
PAQR5	Other	0.271197831900771	0.151524006601831	0.0752808746507094	0.154175259602772
PAQR6	Other	-0.0380459190638019	-0.141639575326673	-0.158138590469946	-0.0524933454333923
PAQR7	Other	0.219437586371559	0.214491319681615	0.108643429259908	0.253680562778672
PAQR8	Other	0.0315069852682428	0.134118921043425	0.114337427567562	0.100499431876381
PAQR9	Other	0.0741535620077658	0.0013257825088131	-0.0131199152021491	-0.145586461692354
PARD3	Other	-0.073033556632442	-0.0981021764642022	-0.10502609449068	-0.166463045049963
PARD3B	Other	0.0030522338094886	0.116742406507749	-0.0116499997587657	0.119441186759451
PARD6A	Other	0.383517583375143	0.317475784414861	0.411181462307981	0.316063815702192
PARD6B	Other	-0.0948206147291198	-0.103176073870992	-0.0900486562770795	-0.159425407859869
PARD6G	Other	0.031368852887399	-0.0509227305944173	0.13896733520195	-0.0528736286170634
PARK2	Other	0.240702969693915	0.148052189851073	0.24079441590284	0.188723095394297
PARK7	Other	0.101731648311903	-0.00365920764354066	0.0429139778749357	0.0915359343421968
PARL	Other	-0.0193098646022053	0.245131120659706	0.107148622152405	0.161950323091658
PARM1	Other	0.0828577652868142	0.20570423268493	0.168847085871975	0.331907824017262
PARN	Other	-0.529231703510126	-0.393069054715192	-0.509763535172257	-0.473067400755828
PARP1	Other	-0.0954587818557593	0.0461600245745251	-0.200883236377668	-0.0406772175151966
PARP10	Other	-0.0307328424725497	0.0573886703729162	-0.0150455112929781	-0.268911039768041
PARP11	Other	0.130910457668147	-0.0002364827415825	0.110820708777871	0.130138484207026
PARP12	Other	0.121734843600762	0.107364678360457	0.115623471869775	0.0845109707577623
PARP14	Other	0.10989513428503	-0.0250683012416902	0.0614106819299617	0.0846238222250567
PARP15	Other	0.065734837432146	0.00309169133929577	-0.145854341989879	-0.0990228746804752
PARP16	Other	0.0284200914047898	0.148656816568182	0.042000481414004	-0.0987837747108056
PARP2	Other	0.0747517438269862	0.0694192297648659	0.242790777464228	0.211819797343671
PARP3	Other	0.15536704169355	0.162730112921889	-0.0448826644518333	-0.0121467520340934
PARP4	Other	-0.109784084884406	0.0899569967820137	0.0347767469151827	-0.0196130225979427
PARP6	Other	-0.0379093946230124	-0.00971626740915055	-0.028787870111304	0.0447379568594267
PARP8	Other	-0.0440604745604863	-0.200013257716052	-0.151007120732493	-0.193808988337135
PARP9	Other	0.26844984121171	0.06307139566004	0.161637430938574	-0.0117618218376123
PARPBP	Other	-0.162234954893705	-0.0556338894168657	-0.179409808346793	-0.13422385154701
PARS2	Other	-0.229547362147587	-0.655769566277924	-0.454495708901145	-0.536891929979268
PARVA	Other	0.0342373278532343	-0.0329029014195047	0.064627531295164	-0.164380314042174
PARVB	Other	0.193539242449333	0.196058702526898	0.157106284656112	0.208450449595041
PARVG	Other	0.141934032149231	0.202829448181539	-0.0046015498921417	0.274975281768534
PASD1	Nonessential	-0.277282857265451	0.0525253853178578	0.102147766409827	-0.0173162717543922
PASK	Other	0.186502622772081	0.180868858810789	0.0379256766660265	0.0921514178626057
PATE1	Other	0.341381401759273	0.373252222857635	0.271165999579267	0.268089136473505
PATE2	Other	-0.0218446854718661	0.16864327412586	0.0938423896030229	0.122583848503206
PATE3	Other	0.128156191445066	0.0889989609026355	0.187199446477656	0.0740343279378997
PATE4	Other	0.333317495710151	0.354104592715349	0.197210763883672	0.110740443064597
PATL1	Other	-0.164772342629606	-0.165806744120078	0.00813616355662561	-0.0731696315846017
PATL2	Other	0.170540027209235	0.238679487548097	0.303089553638471	0.233311280491756
PATZ1	Other	0.00660385487943671	-0.0893274418777619	0.0420937814941583	-0.00164258198192702
PAWR	Other	0.668039142770873	0.565171335150761	0.626657969942251	0.489805176604933
PAX1	Nonessential	0.075958383014449	0.211885879553107	0.159983547858154	0.226885656929289
PAX2	Other	0.112304591118658	0.0638746491687497	-0.0948910839062471	-0.00732553559725191
PAX3	Other	0.033440088106982	0.134715153831117	0.052260196346092	-0.160640848626948
PAX4	Nonessential	-0.214207665314538	-0.0204900902374956	-0.232736293536621	-0.0902879234735312
PAX5	Other	0.121506063898082	0.238704281323763	0.141813086806149	0.0414579290593579
PAX6	Other	0.122804050316902	0.0360058504323744	0.0920500064601084	0.145688465165374
PAX7	Other	0.174215454175642	-0.0145344959265531	0.195461852945501	0.0197213491014888
PAX8	Other	-0.0182340845663618	-0.0876446166221266	0.00788253335081646	0.0964738762957205
PAX9	Other	0.12886715857636	0.0163168346517015	-0.0247477992093846	0.203124844431025
PAXBP1	Other	-0.868274231799478	-0.734628246604814	-0.845559437571326	-0.711937082043844
PAXIP1	Other	-0.632737573117145	-0.648292748200521	-0.751101931153556	-0.891065282842437
PBDC1	Other	0.280930143970268	0.173184741964597	0.164165527112317	0.310241565557829
PBK	Other	0.218511533403777	0.356203217395109	0.0903006462979857	0.221877704410138
PBLD	Other	-0.209850537806514	-0.208779209808558	-0.317809751891882	-0.142156361567582
PBOV1	Nonessential	-0.0291876448903768	-0.0848227209681796	-0.0118921269719946	0.0828853748402507
PBRM1	Other	0.174847652757809	0.00143934199377593	-0.127430290592922	-0.131217352931061
PBX1	Other	-0.0597976920407093	0.124327844243772	0.0193121205114264	0.0619878354424698
PBX2	Other	-0.201971249055684	-0.225257114626547	-0.100665532604521	-0.148461201473198
PBX3	Other	0.142304190903583	0.224997030516945	0.241669414715279	0.192256681489464
PBX4	Other	0.0818399352877127	0.0949995240270403	0.0627493433929542	0.17221302655035
PBXIP1	Other	-0.118233878803695	0.0864516975994766	0.0440425169063311	0.118204785274113
PC	Other	-0.174906268739231	-0.192392041829802	-0.0913604637682769	-0.165670566502168
PCBD1	Other	-0.16226153560328	0.0262754732668445	-0.0500616856017183	-0.20160325014875
PCBD2	Other	-0.0279722725695652	-0.179616300031141	-0.100843954724645	-0.252021419702062
PCBP1	Other	-1.1104938631229	-1.1604775411693	-1.20013681181704	-1.16751510972221
PCBP2	Other	-1.05813968108619	-0.968238747274357	-1.00314286716658	-0.95004943208512
PCBP3	Other	0.171114094885835	0.317641887577973	0.22858421213573	0.238893744670931
PCBP4	Other	0.158223831279968	0.105646392874937	0.163630408382424	0.180400512268312
PCCA	Other	0.0188690784199005	0.00610557084526619	0.112509244635642	0.124082064223814
PCCB	Other	-0.000448570253925348	0.0136883723331163	0.0219166285240673	0.00238341188813156
PCDH1	Other	-0.380295390928559	-0.173184743598677	-0.319024321578941	-0.25165849706257
PCDH10	Other	-0.0346610669966634	0.187964415083288	-0.0122275283589517	0.0746258757047824
PCDH11X	Other	0.196272042744858	0.290645115859785	0.286262496995302	0.385618947840605
PCDH11Y	Other	0.383298636136692	0.375345508143776	0.49019846072262	0.3171434628337
PCDH12	Other	0.357221589948642	0.329955373004358	0.241537009330424	0.227655381653584
PCDH15	Other	0.00744806986600799	0.0427584877367382	0.0458173299386532	0.0168933715671926
PCDH17	Other	0.353150954260243	0.361027015074975	0.19228387797285	0.431961238915432
PCDH18	Other	0.186777648371142	0.164030067885454	0.068089913627775	0.0656652210145545
PCDH19	Other	0.319153734688896	0.222713091036462	0.248153142614135	0.142176688281295
PCDH20	Other	0.227217361935734	0.137289776204148	0.293947293202339	0.0132316614094176
PCDH7	Other	-0.0901245610351479	0.111434531206271	0.0329975865225335	0.0124644884314388
PCDH8	Other	0.307706550455172	0.339332910220971	0.231983601881186	0.231225874547454
PCDH9	Other	0.31838901293393	0.154818184452133	-0.0806688819772106	0.100249272848075
PCDHA1	Other	0.224770567278649	0.0846435920877463	-0.0181895736126424	0.150266013970397
PCDHA10	Other	0.418435581971832	0.334409261541443	0.276163048841742	0.0803841100698033
PCDHA11	Other	0.0690329252402268	0.11134948218072	0.151719587108953	0.012168422282725
PCDHA12	Other	-0.0171851388507241	0.0429925927142529	0.0387364084799945	-0.0557592779548235
PCDHA13	Other	-0.192672332914363	-0.0803791329132928	-0.172010576481468	-0.113126601177444
PCDHA2	Other	0.18251851744119	-8.16208850171543e-05	0.0495677799537505	0.107222982172014
PCDHA3	Other	0.222578958935188	0.190056792592947	0.162877667943343	0.117794365448033
PCDHA4	Other	-0.304553650759639	-0.212045822084783	-0.263557555033264	-0.196512102799402
PCDHA5	Other	0.311208606841088	0.42593726057798	0.181267346937343	0.264655815855504
PCDHA6	Other	0.150118036554751	0.0536354314867204	0.143025913809633	0.185773926759647
PCDHA7	Other	0.0167346347278098	0.0211717525337283	0.0331901355030188	0.00546765587455433
PCDHA8	Other	0.0768110399949601	0.0815182196012961	0.103322822988937	0.0433595383346557
PCDHA9	Other	-0.0545800468614007	-0.157118874017489	-0.0280731110873019	0.0145881252364857
PCDHAC1	Other	0.275557724560089	0.337757380743462	0.0800075368166564	-0.178383949281207
PCDHAC2	Other	0.174088085673868	0.135662917073339	0.095894489573577	0.246727989019434
PCDHB1	Other	0.109644399693999	0.0172968528042464	0.0938306160853744	0.1655629187615
PCDHB10	Other	-0.181311860941659	0.0520967170033075	-0.136801845564707	-0.260652232437606
PCDHB11	Other	0.183322843548918	-0.130850752620848	-0.0361676968657796	-0.167142596545112
PCDHB12	Other	0.272453747753016	0.287695878991109	0.235043966312966	0.17099015017203
PCDHB13	Other	-0.0338927704348896	0.215701282762236	0.0644559212840207	-0.00534782609817758
PCDHB14	Other	0.108346647658273	0.085073266359825	0.0431239307228732	0.165268771615779
PCDHB15	Other	-0.146991106600233	-0.0116327375721636	-0.0382693854820222	-0.0693597051794356
PCDHB16	Other	0.0345068311707345	-0.117431312122901	-0.0276947743355881	-0.0960583897737766
PCDHB2	Other	0.101115508040537	0.148651857018527	0.116929939632963	0.254569398213276
PCDHB3	Other	-0.164507061263016	0.0172304728477235	-0.0564764200375186	0.17984470272305
PCDHB4	Other	0.141197610150356	0.0624882519396083	0.107426360675538	0.0238274629333018
PCDHB5	Other	-0.0533005395706025	-0.123376745218331	-0.264269547170497	-0.0816595854350052
PCDHB6	Other	0.149426331307151	0.132579927196332	0.190712569124724	0.111246499075918
PCDHB7	Other	-0.0777534745317139	0.0268718588981433	-0.0412356598192463	-0.152619537536672
PCDHB8	Other	0.0367016849491503	0.0100117624568905	-0.0870896190603705	0.16286338003224
PCDHGA1	Other	-0.0724697657943787	0.00325927555741978	0.161947316463908	-0.026211090339117
PCDHGA10	Other	-0.00521156636663289	0.106348126885285	-0.0450774367360832	0.0309043313645697
PCDHGA11	Other	0.138883314159861	0.0746891960557573	0.056455683365914	0.00864881584674981
PCDHGA12	Other	0.0687595688693798	0.0314074237962595	0.185234064522394	0.160241115564155
PCDHGA2	Other	0.285286482365382	0.291291441507578	0.278452016518998	0.358562158886854
PCDHGA3	Other	0.0896428207157095	0.0180175627595255	0.271067733714145	0.0686508771913832
PCDHGA4	Other	0.11508775397664	0.0376330861676186	-0.0871154292291387	0.0354977876374838
PCDHGA5	Other	0.0927083183637039	-0.118378251611908	0.0203568949426717	0.0110083631566648
PCDHGA6	Other	-0.0118462491109133	-0.0307159550351738	0.111596724105156	0.0821762779093405
PCDHGA7	Other	-0.0817767394953208	-0.189672249487034	-0.0905170865704921	-0.105954677808133
PCDHGA8	Other	-0.0458915955587987	0.0708659851919651	0.036479777990869	0.0660947603004962
PCDHGA9	Other	-0.0748485786465376	0.270012692498798	-0.00123406618991118	-0.0927054385044558
PCDHGB1	Other	-0.00640610628086169	0.0889334817733403	0.0074715628689479	0.0241537474082268
PCDHGB2	Other	0.13182484358845	0.12637074474354	0.227377613954073	0.224551641980031
PCDHGB3	Other	-0.074285956401877	-0.00490421528605467	0.0138318034431136	-0.0804999250444072
PCDHGB4	Other	0.172877510352452	0.0947095623303483	0.204917409794235	0.133611117460276
PCDHGB6	Other	0.119959651333753	0.204727114155424	0.114867093862689	0.00558092732766002
PCDHGB7	Other	0.126322993319458	0.205252194702394	0.0638120478173421	0.0232489919559714
PCDHGC3	Other	-0.060170566460081	-0.229041294730737	-0.0318730237749384	-0.00347758848293378
PCDHGC4	Other	-0.01847504776674	0.0526537963844879	-0.0611342128255418	-0.0204474438922456
PCDHGC5	Other	-0.0100368683489637	-0.0254476001920801	-0.105653432988686	-0.0200429205805823
PCED1A	Other	0.0267953705423284	0.0464175795959611	0.0385636057412101	0.0723326140614373
PCED1B	Other	-0.148219742514959	-0.203381717458419	-0.286247363905089	-0.312703736956896
PCF11	Other	-0.553893498196241	-0.393127879895299	-0.463515534002943	-0.521557286574536
PCGF1	Other	0.0515257741840236	0.0647376650902025	0.170026268374924	0.159553367668838
PCGF2	Other	-0.204982781949617	-0.203109041647538	-0.204437090806483	-0.167397352425852
PCGF3	Other	0.0829205402699408	0.0756850935965549	-0.031043710388664	-0.0698386561019075
PCGF5	Other	-0.0794686001753963	0.119573861530486	-0.00304268901569976	-0.0383340483293912
PCGF6	Other	-0.156804774718065	-0.0657989140497393	-0.0227948740080615	-0.192743161511649
PCID2	Other	-0.797796977770413	-0.842312634126487	-0.747924593560493	-0.879008957055455
PCIF1	Other	0.113264702786139	0.234133725950988	0.1921684885822	0.214453688643724
PCK1	Other	0.17142101673247	0.353272137528145	0.199019766442023	0.281707601055951
PCK2	Other	-0.0185518314736597	-0.0505215818276717	-0.0872753745796488	-0.0192675423572427
PCLO	Other	0.121754043799544	0.187362377771644	0.073863868287468	0.0385635346225734
PCM1	Other	-0.39406519128365	-0.245219089127745	-0.384421920333693	-0.274906362317352
PCMT1	Other	-0.0680428522452847	-0.0920381554230557	0.0374442545116327	0.136074779759224
PCMTD1	Other	0.0494889516411985	-0.085826843971807	0.063822022729386	0.123941789319275
PCMTD2	Other	-0.0632973134626405	0.0138947267203502	-0.0959238509285021	-0.0724440741554969
PCNA	Other	-1.12086872901472	-1.17972502423157	-1.23073120469078	-1.40251332140394
PCNP	Other	-0.32783078274852	-0.249753190356944	-0.205659781720611	-0.202358919054245
PCNT	Other	-0.128893705045767	-0.0271778971457058	-0.307212405795886	-0.178299413163536
PCNX	Other	-0.0680038430962235	-0.145865987705356	-0.163942100916042	-0.202323567965495
PCNXL2	Other	-0.00735325736484382	-0.0260199520317946	0.129596293788151	0.0926594018879734
PCOLCE	Other	0.00691066113007915	-0.105852739716051	-0.0722795723700395	-0.0759570908059329
PCOLCE2	Other	0.176337612655505	0.119933425709384	0.00686954919758631	0.175225679196898
PCP2	Other	0.169824259956405	0.224011893091451	0.0691349475296234	-0.00241582560586949
PCP4	Other	0.1490233139338	0.181720021601463	-0.0367922613401148	0.195389579604841
PCP4L1	Other	0.153527301023067	0.183579737064943	0.168176308252395	-0.0608535412283396
PCSK1	Other	0.140566382594509	-0.162255819514456	0.0920512330090205	0.069321061692267
PCSK1N	Other	0.248145009672081	0.463578718820469	0.291823476253083	0.261852365779289
PCSK2	Other	0.178103942771816	0.0409854688293029	0.196398543504288	0.351858402807061
PCSK4	Other	0.294530507806968	0.358146826558495	0.326763802351182	0.229744237774638
PCSK5	Other	0.00725659929571698	0.00663959529294833	0.0184481970671136	-0.00756042966186565
PCSK7	Other	0.0853945282509875	0.116776418146675	0.0403503481787816	0.210993382153955
PCSK9	Other	-0.176450232566431	-0.0931806285161884	-0.0849028535101418	-0.137270276423305
PCTP	Other	0.0294510875300452	-0.119643811274309	0.0039182556156192	0.0224423949915868
PCYOX1	Other	0.244659392864279	0.0949142200317314	0.242659930079877	0.251937101448807
PCYOX1L	Other	0.139481112165763	0.0923746910524952	0.148001891120849	0.0791032592124629
PCYT1A	Other	-0.0076001806330397	-0.0832851924515577	0.125655341468354	-0.232244267162861
PCYT1B	Other	0.236985544468229	0.154066021153546	0.194899297389707	0.148177523128509
PCYT2	Other	0.12275854582005	0.0584766144320923	0.0538244573436223	-0.0946660125955036
PDAP1	Other	-0.568539436363736	-0.730147953225473	-0.822295914944702	-0.647803008355976
PDC	Other	0.171884487831023	0.0884209884871416	0.0302882840851573	0.147949617229211
PDCD1	Other	0.295080049796159	0.248670773155435	0.382085071739219	0.0739831631083902
PDCD10	Other	-0.206712863279105	-0.010696148712543	0.212876919737779	0.00393736067733796
PDCD11	Other	-1.07486794308081	-1.16147478831519	-1.06709759068022	-1.22623645984213
PDCD1LG2	Other	0.0167923080006063	0.00804518426500889	-0.012428362711477	0.0728041305864291
PDCD2	Other	-1.31995233663214	-1.40342220576504	-1.14081997982207	-1.00815218188793
PDCD2L	Other	-0.120477438173895	0.000844368227139902	-0.056489807754678	0.0216417274335914
PDCD4	Other	0.231467490635813	0.196839754416852	0.36091856969407	0.208369826515134
PDCD5	Other	-0.475974450455174	-0.483291357619805	-0.456367079879197	-0.43120718174212
PDCD6	Other	-0.150124898319396	-0.277460089639818	-0.124063089084798	-0.239431662373936
PDCD6IP	Other	-0.241337590816464	-0.285610044371138	-0.281475708543236	-0.232385091818176
PDCD7	Other	-0.465243670971219	-0.344493881794468	-0.300898882934438	-0.379117245805194
PDCL	Other	0.290834410861642	0.102477814249566	-0.00324776764859402	0.12349023097464
PDCL2	Nonessential	-0.129420213806284	-0.0331298050857366	-0.00244262475088025	0.078240930665053
PDCL3	Other	-0.132821803966038	-0.109877131321183	-0.206148048235634	-0.132670103140708
PDDC1	Other	0.265362143773939	0.151883575335221	0.161601778216819	0.0453440473028878
PDE10A	Other	0.10915358708469	0.2335117405628	0.160871312485949	0.0551478969838339
PDE11A	Other	0.0896415844982117	-0.00909406004561231	0.18195588221867	0.00528401274557411
PDE12	Other	-0.105178987268897	-0.242001086288667	-0.32733707034549	-0.342284519534589
PDE1A	Other	0.0020874641030677	0.0996928999989234	0.190854924938856	0.155263149145377
PDE1B	Other	0.111292430207964	0.173791327304191	0.201378584503625	0.188996106742876
PDE1C	Other	-0.00700091708302775	-0.0616708850729306	0.0814378493740461	-0.0307847766520066
PDE2A	Other	0.0806144864612684	0.0943313201829023	0.100410976387749	0.202674378219447
PDE3A	Other	-0.198153191443197	-0.346614865577824	-0.358249724654101	-0.121639275605171
PDE3B	Other	0.164299849384746	0.136675863378088	0.195989808927627	0.388343270795674
PDE4A	Other	-0.282326972161754	-0.20424529351929	-0.0721408890721382	-0.110318088878384
PDE4B	Other	0.173541523526599	0.145248164185464	0.150773942199086	0.208926682291543
