Gene	Category	DAN-G-311Cas9 Rep A p6	DAN-G-311Cas9 Rep B p6	DAN-G-311Cas9 Rep C p6	DAN-G-311Cas9 Rep D p6	pDNA_0	pDNA_2
PIBF1	Other	-0.382440998029131	-0.332142246927147	-0.384459947038134	-0.359741825554933	-0.366632395710913	-0.329380846143587
PICALM	Other	0.373376909777819	0.311443730435883	0.390694819939785	0.367190157071592	0.391188915932878	0.387856760371209
PICK1	Other	0.625906971540597	0.605498343396227	0.676566885939575	0.593728511033295	0.777524979718376	0.589348350016595
PID1	Other	0.108047103924043	0.157476990233845	0.190300389397703	0.138310379417428	0.151571807988279	-0.00581127447684402
PIDD1	Other	0.922271234285171	1.0190524220825	0.971665807171058	1.07434913514775	0.80382527826532	1.07087161269958
PIEZO1	Other	-0.625726884745797	-0.595134008226263	-0.53274516485901	-0.400103773429109	-0.551621352715139	-0.795060355260331
PIFO	Other	-0.00661298008940341	-0.050177225018339	-0.177205691002664	0.0457376086328924	0.0735594994632202	-0.0162595525848681
PIGA	Other	1.59796353110717	1.50345221639263	1.52046837509985	1.5502522083787	1.34929873691412	1.30615185167292
PIGB	Other	0.0654701382198125	-0.000142726586291587	0.157855843926923	-0.205321648049211	0.138086979869176	-0.0194771686102204
PIGC	Other	0.157706643039791	-0.183141980379446	-0.203210885976798	-0.0836002132723644	-0.129729930077299	0.110984675310643
PIGF	Other	0.866518846470841	0.912896150390262	0.789096232043017	0.783613881342928	1.08977326083468	0.658222841955336
PIGG	Other	0.488347133671237	0.308154074811284	0.421522488401262	0.329195223450739	0.281602846930282	0.0119248644760406
PIGH	Other	0.387547275726655	0.503682577107955	0.474222080069733	0.241036557885633	0.690506903919983	0.747921930224704
PIGK	Other	0.80768294215793	0.844418844653414	0.850869256045562	0.808103904897504	0.845808038135616	0.640714276991587
PIGL	Other	-0.771611907354723	-0.877045607741123	-0.860433430402975	-0.880288374872564	-0.636466142966119	-0.587061006546838
PIGM	Other	0.655035298162426	0.648013939702368	0.598777143061453	0.593910774456851	0.663017576895114	0.676795342450368
PIGN	Other	1.33275209964111	1.27573390904836	1.19790231920554	1.30002654068361	1.32838806614893	1.04489686974856
PIGO	Other	0.231140771243213	0.147736889984061	0.0136804294730682	0.368733981268653	0.459535969521796	0.391610610076032
PIGP	Other	0.162101127129507	0.306615125685822	0.0973958325422545	0.182827759344951	0.316388580542224	0.241441705703846
PIGQ	Other	0.208856634944151	0.219294049634194	0.142750292602694	0.084025889135949	0.102381376674792	0.0267225930924032
PIGR	Other	0.26134931564867	0.137247503670991	0.254329368581546	0.193953349583481	0.00807668232390389	-0.128826504540391
PIGS	Other	-0.108230700714096	0.0383784900525386	-0.162575737230837	-0.0971418925931708	0.142288862734411	-0.0846878510646728
PIGT	Other	0.522074156654326	0.713418383384785	0.546913102717008	0.684162296212723	0.754483634964927	0.704754683594719
PIGU	Other	1.19014979664475	1.21108756199227	1.17657727307043	1.20202941586895	1.21868825451072	1.42404775837778
PIGV	Other	-0.21639917462908	-0.154147313757867	-0.158348914156042	-0.00526269281257949	-0.0494906826481753	0.015873573781042
PIGW	Other	0.357492316503252	0.211497878273236	0.372633695441725	0.284854156366658	0.63680567878923	0.681521844511522
PIGX	Other	-0.807400708221158	-0.879465411517116	-0.888394745044955	-0.958605165276867	-0.934658912158669	-1.11896501590385
PIGY	Other	-0.567653550903815	-0.592732453742602	-0.59962674464825	-0.532407379259942	-0.394765386586243	-0.359713219807279
PIGZ	Other	-0.111032381694591	-0.00513519777866368	-0.291330482178455	0.0871935588182698	-0.174083495505677	-0.0313673124678933
PIH1D1	Other	0.350154289285034	0.471689823519467	0.458686494639382	0.512071018955752	0.529102946239221	0.386619302744887
PIH1D2	Other	0.470658423496274	0.431490808364486	0.449605920319456	0.509568479149958	0.325161416564879	0.263448439580427
PIH1D3	Other	0.763118220785217	0.895251399999638	0.816936448458161	0.952724845964501	0.676175227953696	0.458181612817186
PIK3AP1	Other	0.289523213024242	0.508700828723344	0.421711945126046	0.388901745523617	0.171534159504424	0.00716479735465184
PIK3C2A	Other	0.397552728611407	0.543978735004704	0.650479203672081	0.43772510693501	0.488703374530417	0.50759434653768
PIK3C2B	Other	0.621311993001751	0.688702643324264	0.703097485441353	0.571427213616723	0.492726236732844	0.613027554118355
PIK3C2G	Other	-0.401524594892727	-0.476966240119985	-0.512308912896366	-0.425949157900273	-0.00125271622735509	-0.153073398653087
PIK3C3	Other	-0.523976743266338	-0.428652398482522	-0.361545020915646	-0.338513313490543	0.1545912285714	0.252835545748494
PIK3CA	Other	-0.0979849394761044	-0.0699570864805669	0.162624965165547	0.00935412529563865	0.67851837181332	0.414974983380549
PIK3CB	Other	-0.012059103578457	-0.161898563822435	-0.168668436109236	-0.27746890067901	-0.105830441583996	-0.233308920119577
PIK3CD	Other	-0.253110679470654	-0.0225070322259484	-0.179494513993769	-0.17125006876087	-0.178686252617871	-0.139927476676885
PIK3CG	Other	0.644992075938739	0.568501529284278	0.735575003562026	0.534281231285489	0.687008298808566	0.571117481111788
PIK3IP1	Other	0.0274913524611792	-0.161917790209112	-0.166171291619631	-0.0616242210653472	-0.235157315383753	-0.227544375282697
PIK3R1	Other	0.321599606818624	0.35743537276524	0.316445079022779	0.215312081276083	0.245362711742753	0.257639389355444
PIK3R2	Other	0.0667158086570662	0.150402163218948	0.12114916949402	0.185557285135334	0.0345672169933523	0.252034810027493
PIK3R3	Other	0.0453873110829592	0.0734944706087608	0.0565074775404765	0.126244513611965	-0.0105501838743991	-0.0323454435723794
PIK3R4	Other	-0.429699592325309	-0.278398729242881	-0.204990365769554	-0.171659082993998	0.119608279303752	-0.194535816178601
PIK3R5	Other	0.751725349073724	0.790611010652165	0.811093144311341	0.842974177329247	0.591463366657855	0.624763469710556
PIKFYVE	Other	0.328926239286954	0.490892781512937	0.329605750568045	0.50746671272182	0.252954560355139	0.164048081242346
PILRA	Other	0.211559914205873	-0.0218634288178053	0.224735222383523	0.23006684380352	0.225287370683439	0.219997529223732
PILRB	Other	-0.15418568745432	-0.147099206420337	-0.0815027951033075	-0.0318941960931005	-0.0243773642192849	0.193018457019084
PIM1	Other	0.0676253244980016	0.253595197381998	0.102837973781663	0.219853698896944	-0.0788299953527538	0.0237216888556662
PIM2	Other	0.122553375104628	0.199982513348222	0.0950741800998743	0.0918123275489555	0.170742143929187	0.234800503075504
PIM3	Other	-0.63864886292144	-0.519024784036951	-0.528065722211901	-0.578649543072549	-0.740451529300045	-0.692911294973999
PIN1	Other	-0.111755264375506	-0.0426834153297027	-0.0184598625616379	-0.0500491238192058	-0.042942817915551	0.057259584749413
PIN4	Other	0.0454496136122967	-0.0520553601885143	-0.213153162094988	-0.152213988458801	-0.143530297905319	-0.270019234799855
PINK1	Other	-0.257650365893938	-0.348345321687222	-0.244359978848617	-0.189132591231334	-0.363685566159433	-0.283961567043427
PINLYP	Other	0.750969474239329	0.68944335300806	0.724364033181938	0.779425052995145	0.613239366954087	0.584512079612826
PINX1	Other	-0.00116358959369355	-0.123028864170565	0.00602025238427616	-0.0784135573334912	0.33226657717434	0.438497256534851
PIP	Other	0.271466135551897	0.207512450178105	0.276227921107643	0.222544259131949	0.138626896988039	0.107347229091403
PIP4K2A	Other	-0.00770606199535343	-0.0433562812728068	-0.0474273447222292	-0.0214841621272002	-0.220718002898335	-0.32819996131865
PIP4K2B	Other	0.329042643725911	0.446345082204169	0.303784298732238	0.430764931039641	0.447510123520777	0.330619758126005
PIP4K2C	Other	0.520335329514512	0.682225944032324	0.614001155362239	0.512816041888064	0.546974905247594	0.409069077073802
PIP5K1A	Other	0.228653653848202	0.309496840252474	0.416543519345762	0.4917057862789	0.766868078671536	0.619862991288463
PIP5K1B	Other	0.454950544815019	0.56682113796749	0.531562152635072	0.464024485488003	0.254420739096191	0.0690712331013899
PIP5K1C	Other	-0.0918142856131923	-0.304988839734963	-0.0240772767398465	-0.0530050879664474	-0.0595520143798984	0.0101563914142278
PIP5KL1	Other	0.242875982183531	0.305147350388459	0.344543582228249	0.387182599894506	0.270370694524291	0.277858318469182
PIPOX	Other	0.21864190323307	0.307364902449868	0.17691587519473	0.200310575954586	0.356521987683816	0.234300913620699
PIR	Other	0.413611969364721	0.546680131781806	0.419987802500832	0.486017121707581	0.215991160019018	0.0937310020899512
PIRT	Other	0.628997954985483	0.415823753446992	0.635554376816178	0.683195437245035	0.625376369625609	0.579018547460489
PISD	Other	-0.531899307592156	-0.697922661457068	-0.681689577228335	-0.575179187324404	-0.487721296042778	-0.421382477658001
PITHD1	Other	0.0162653934774602	-0.019672959020531	-0.0251752426412651	0.0415275327732175	-0.262236648771673	-0.201027568101881
PITPNA	Other	0.274513020441732	0.21159294774463	0.100960837889688	0.229822420778238	-0.0687245148870235	-0.123585970429301
PITPNB	Other	-0.184079410519328	-0.192885526093911	-0.372419254847754	-0.166160068721662	-0.305164448049165	-0.466896391507649
PITPNC1	Other	-0.611280061560892	-0.799937452509183	-0.717773039669924	-0.648073090930067	-0.72375082244407	-0.567697288504287
PITPNM1	Other	0.789023705399817	0.835378914001664	0.807211631789468	0.664484023253576	0.746177484177302	0.890260527527838
PITPNM2	Other	0.834074732069507	0.817321415560082	0.942968031313433	0.910995144228109	0.685674698802667	0.821740499406335
PITPNM3	Other	0.699914646889576	0.484269786690687	0.519799253683057	0.461284733015727	0.576742745453147	0.612366924848044
PITRM1	Other	-0.305715496948932	-0.377307894107288	-0.382128866162397	-0.345391339510179	0.0113382384395343	-0.0634206661914651
PITX1	Other	0.00931668280816864	-0.203517829696741	-0.114623909414673	-0.101573774387617	-0.182921137204018	0.0346105583509361
PITX2	Other	1.07794144526905	1.08161751045142	0.919231645193674	1.01261713023547	1.11223781573518	1.20082576960055
PITX3	Other	-0.0644528539964681	0.0533144374586727	0.109620831661532	0.0387983023052673	0.0748806417852272	0.0864295761970288
PIWIL1	Nonessential	0.874143149745301	1.01017668127052	0.895944786066754	0.869212865668544	0.800089901609638	0.659594778158128
PIWIL2	Other	0.283276138812604	0.458170737171167	0.369072209228296	0.396006080772179	0.308595698986901	0.0458190190497247
PIWIL3	Nonessential	0.552615945106478	0.515525674065395	0.671008863904625	0.580882895984428	0.670615929529958	0.739760507828712
PIWIL4	Other	-0.00486338288924448	0.136561655210987	-0.0193044800413734	0.100836911909834	-0.158830295761815	-0.0977048962368036
PJA1	Other	1.04971354417105	0.909379561960236	0.996796861904601	0.957066180748143	0.795199800541003	0.782873441143014
PJA2	Other	0.0522470039336649	0.107947440595142	0.0158907854842967	0.0656407199004808	0.0349286285076892	-0.0485638579168979
PKD1	Other	-0.475373893692728	-0.634771168014358	-0.51266286591147	-0.518704144322309	0.0301286439248154	-0.0619011645771109
PKD1L1	Other	0.422541988892647	0.444269544006576	0.574525152432159	0.446140999338513	0.373749379456109	0.283338593649467
PKD2	Other	0.183915763736211	0.303891578490886	0.249328217242813	0.296429566406	-0.055617567266543	-0.23456505378863
PKD2L1	Other	0.1402457446028	-9.5732258548073e-05	0.110940266950314	0.0464814471067943	0.0651187785242694	0.204874937686761
PKD2L2	Other	1.04056601404745	0.935021413077112	0.959031341832459	0.877921595201985	0.970598451177856	0.798817412995586
PKDCC	Other	-0.243758285877079	-0.373764620587792	-0.261749517485149	-0.284010513390836	-0.372274029024558	-0.340870327506485
PKDREJ	Other	-0.0820030804689257	-0.0941805302404632	0.0544678530613831	0.062292239922797	-0.16521687083827	-0.230492792475564
PKHD1	Other	0.201335314768764	0.107616429727596	0.254177024584013	0.276950143811268	0.125086617680905	0.0978113054936425
PKHD1L1	Other	0.292663716588153	0.213813867775891	0.372206638121016	0.306983778160864	0.15342364233758	0.0405394367137793
PKIA	Other	0.809753674386911	0.889789286857947	0.881523268529	0.737941842041555	0.864200749445019	0.768189436289022
PKIB	Other	-0.218311931423464	-0.00810239785733373	-0.118387374782339	0.0348669321221917	-0.0581217789597478	-0.194897757945134
PKIG	Other	0.288862913049602	0.398638691805243	0.444992559944491	0.514600522424908	0.40772997184379	0.455501480837585
PKLR	Other	-0.0891511232895866	0.0650349193888496	-0.103155232359241	0.194662193483187	-0.00606552490486366	-0.0703243914144853
PKM	Other	-0.954237336487528	-0.968828500885138	-1.09841304515084	-1.09116963615164	0.102635640613862	0.0384032451729298
PKMYT1	Other	-0.499633363347153	-0.343751790462832	-0.676776148246761	-0.507536408568	0.497795112464497	0.455918880801329
PKN1	Other	-0.036723512982348	0.10596365261011	-0.0589922986747767	0.0283515946481348	0.0461905858310279	-0.27910757923766
PKN2	Other	-0.394612783503346	-0.439351804685913	-0.552235380474408	-0.660772665718983	-0.440075092359628	-0.49160574455133
PKN3	Other	0.0907448268944422	0.0877601622971636	0.106612118616585	-0.0236181093525752	0.0382159403636466	0.0643657081968028
PKNOX1	Other	-0.177551441855412	-0.361473700832961	-0.0914893669862386	-0.153299481480696	0.0434016422890044	0.154790099410841
PKNOX2	Other	0.608393947552983	0.579689890170905	0.66825981482802	0.611875865650264	0.392291219986657	0.355021851612146
PKP1	Other	-0.373692848515654	-0.449042976747003	-0.389572652240014	-0.55379999423736	-0.548688419014932	-0.612564938178287
PKP2	Other	0.393049615441246	0.184020513351459	0.467919021507606	0.210788081667764	0.234830151645987	0.215755320797674
PKP3	Other	0.00195034532116958	-0.128947723403138	-0.372227787159044	0.057303096337024	-0.454774475288973	-0.450635256227586
PKP4	Other	0.292988451932594	0.291321032843225	0.33153178646047	0.323485260996878	0.158185721598892	0.204235969750383
PLA1A	Other	-0.0480421837991892	0.0348250583143618	0.122092004902347	0.0364346022460927	0.0168029085178084	-0.0346333692990169
PLA2G10	Other	-1.34478362095524	-1.23092424195914	-1.36240948689953	-1.60931821731872	-0.216655174731152	-0.144955120686818
PLA2G12A	Other	-0.124690548757112	-0.173796467100443	-0.072818649633875	-0.0249569719315378	-0.0269643820384261	0.0409793644104696
PLA2G12B	Other	0.300286644898189	0.159983605151808	0.415722699617516	0.319849967817421	0.27579169969977	0.301590827259648
PLA2G15	Other	0.210056883816031	0.351795659668234	0.185117011998731	0.356067712368511	0.189224150999109	0.225542593181466
PLA2G16	Other	1.13991187682542	0.972564766364098	1.03065508428439	0.959108350959126	0.983940148660912	0.864680357492744
PLA2G1B	Other	0.228197782853496	0.341440504898755	0.222741578769532	0.117798968552447	0.124099428946181	0.150163739294331
PLA2G2A	Other	-0.412320957091415	-0.325522490093268	-0.507020776269535	-0.234614773531317	-0.540773309446131	-0.56824215948955
PLA2G2D	Other	0.174727120551983	-0.231083007954067	0.0911957111902042	0.0511118797507383	-0.0185157725693142	0.122617482007164
PLA2G2E	Nonessential	0.195356696373159	0.232610712176677	0.181456154563367	0.397572542994814	0.168473422178421	0.0676383169474789
PLA2G2F	Nonessential	0.112707987326474	0.196619744692856	0.144486759065388	0.162618233246955	0.0411881030278019	0.172922168142048
PLA2G3	Other	0.252308282350122	0.339342993336497	0.328273725541791	0.258419757156295	0.179119450898121	0.156524720822895
PLA2G4A	Other	-0.276554739611494	-0.344463840423298	-0.31075550657861	-0.305508508018854	-0.545981473383413	-0.56390855114028
PLA2G4B	Other	0.265064337564488	0.115182414381599	0.278970664573106	0.12952736622315	0.0982479399683508	0.138481910042155
PLA2G4C	Other	0.236402098285806	0.367693418464755	0.274977287617173	0.317976318421581	0.0654211871136157	-0.0748566291996059
PLA2G4D	Other	-0.430914567565714	-0.0932654952752004	-0.148497435562965	-0.244752967816642	-0.105350654327535	-0.00455596785997173
PLA2G4E	Nonessential	0.397847387069758	0.393883483782031	0.389271739020747	0.392867333424502	0.434101055710587	0.551566903732461
PLA2G4F	Other	0.0947296746289447	0.295816668580203	0.16768109676289	0.143003649108056	0.166617786794849	0.0889154343389793
PLA2G5	Other	0.704500724531714	0.744263447676778	0.834918204003549	0.693460615158712	0.692134265673584	0.604227669599633
PLA2G6	Other	-0.621334910263467	-0.504903488309009	-0.61567919227686	-0.471739494875505	-0.615979393113869	-0.526229345000677
PLA2G7	Other	0.114530364651496	0.208714728242237	0.0387773648044366	0.173979505857521	0.0713235621356103	0.0856941907051691
PLA2R1	Other	0.141594635989887	0.182207440351361	0.247779886441003	0.322055850477092	0.10696663852163	0.20331956931999
PLAA	Other	0.0725109871177301	-0.0737827505543089	0.169395679584462	0.175052895342257	-0.138638802621666	-0.147573786346048
PLAC1	Other	1.27248144740403	1.47481500009776	1.4670457070114	1.42771375808429	1.15579584716154	1.35588444928382
PLAC8	Other	0.0213272754785521	0.0803431263498074	0.0985369542244346	0.0724331530286544	0.23973758811461	0.137173832471689
PLAC8L1	Other	0.031642643305803	0.0861912569926454	0.105513235610331	0.0976990295249354	-0.0248852243146298	-0.0448840661546594
PLAC9	Other	-0.115171004483083	-0.147936876937979	0.0370855310309917	-0.0786692214903592	-0.0476644521181262	-0.307666428711143
PLAG1	Other	0.864171086391491	0.628064187460105	0.806624492944547	0.67498469769616	0.428972201659418	0.591596156886213
PLAGL1	Other	0.226347800180226	0.192555002795029	0.211329955665343	0.0941404734761365	0.0342348915623242	0.168129529679929
PLAGL2	Other	-0.12394609087373	-0.156118940996418	-0.0908819486154923	-0.160255075686587	0.00621252613270103	0.0871366970306407
PLAT	Other	0.666934789570701	0.523091713648524	0.767406853233401	0.580195636524269	0.432298313740039	0.514516241242743
PLAU	Other	0.114107777089964	0.194383127403395	0.104066136199452	0.0985480465044523	0.0687350932860736	0.113157490479118
PLAUR	Other	0.159357030374002	0.0435187691249394	0.268134425144992	0.127241485845321	0.0392495327659026	0.083708937669909
PLB1	Other	0.241070066907092	0.117849770490653	0.00747753409268583	-0.06052101965916	-0.0622123153943573	-0.00748700662672743
PLBD1	Other	-0.588362759558194	-0.560818901636916	-0.390910216686796	-0.595637470595493	-0.668658899406726	-0.758343168933572
PLBD2	Other	0.5435714516985	0.539032960708784	0.424042277476649	0.351145597333944	0.332046900266484	0.50779679380975
PLCB1	Other	0.458525480280993	0.250266866929714	0.366088934414675	0.245935769309755	0.140245032656877	0.335888068126604
PLCB2	Other	-0.146738655879292	-0.216436912304339	-0.114955579704639	0.027498856359319	-0.303993100130969	-0.0661452974561397
PLCB3	Other	-0.0212455539533032	0.0120503466292405	0.0631688773110819	0.0685502749105887	-0.0194916714846147	-0.0409362939449441
PLCB4	Other	0.578023964106168	0.579184977820442	0.593648555351071	0.533705952599745	0.546897035938504	0.451106576246144
PLCD1	Other	-0.345362971190736	-0.0642433911558547	-0.171244311413115	-0.263175213122222	-0.203780846631321	-0.19538901529806
PLCD4	Other	-0.353403089608351	-0.22556980147037	-0.258380317541546	-0.372736744869676	-0.539165071774365	-0.462653145631142
PLCE1	Other	-0.0953065981357866	-0.233667453356373	0.093835035345525	-0.257341779424212	-0.10230302940212	-0.382659842858481
PLCG1	Other	0.558645173214489	0.554887273140992	0.664872096440288	0.582817434045616	0.515791717858422	0.451234264731354
PLCG2	Other	-0.259373371980872	-0.184574241553336	-0.155846377283365	-0.183579911236142	-0.350216393780666	-0.518771236076683
PLCH1	Other	0.143724309788753	0.214296392061088	0.109834616467921	0.229082549216539	0.0826746887246251	0.0167918930682931
PLCH2	Other	0.899956426876758	1.06634062118702	0.867728928822157	0.967498410687266	0.780365345316277	0.813941522797246
PLCL1	Other	0.248379124680485	0.164081296226908	0.118350728572593	0.130389076634722	-0.197562829067388	-0.273114773497573
PLCL2	Other	1.23462586948779	1.28098657033319	1.23299824154354	1.25330434885468	1.28443569802023	1.12177597996362
PLCXD1	Other	0.0238403697046433	0.161619124724116	0.179315679309887	0.125717618102412	-0.133067145994323	0.0842926301457438
PLCXD2	Other	-0.295376739083468	-0.314435117711259	-0.345553083268592	-0.0481252208334627	-0.136723910262952	-0.0211090428490994
PLCXD3	Other	0.263401205741813	0.415743607899624	0.428360874253851	0.245989269354577	0.230584539258021	0.461167077304679
PLCZ1	Other	-0.876636358855137	-0.929134904922664	-0.772588141219385	-0.978121756379737	-0.162099622912049	-0.091858660734361
PLD1	Other	-0.237153711160042	-0.225211080278974	-0.258224966191797	-0.310747353680735	-0.273784378477286	-0.393783364073898
PLD2	Other	1.0387973419285	0.84031061967267	0.955026396567304	1.05712363163757	0.70326046977179	0.853315590093381
PLD3	Other	0.581640711646523	0.758133542891889	0.608420258213386	0.711818864675431	0.594617050847294	0.399601660105323
PLD4	Other	-0.531501384807958	-0.501727207783367	-0.394987039696323	-0.378735033777036	-0.631418450209546	-0.380278822988101
PLD5	Other	0.386267291909358	0.184831509427421	0.316623955021291	0.409002221379055	0.175777967936614	0.24707475989345
PLD6	Other	-0.290440504410424	-0.380480220058	-0.264624830556575	-0.387021958099204	-0.423950847811492	-0.821657980399678
PLEC	Other	-0.0640900282426351	-0.0754783404189164	-0.031443042955806	-0.0932771415113502	0.159532193012373	0.245879104478462
PLEK	Other	0.39356180053094	0.522641890830926	0.541964743520288	0.500435787477517	0.553289872645718	0.569769420148081
PLEK2	Other	0.564189620284893	0.592576816706379	0.525504569670618	0.684193631047063	0.519904376595619	0.637555379169251
PLEKHA1	Other	1.32674712839696	1.25707947335347	1.35456028484129	1.33131587685047	1.08177514486282	1.18461183601281
PLEKHA3	Other	0.110290444987028	0.0179106780705282	0.118760062603694	0.0606102115365415	0.119675377514283	0.164011344556226
PLEKHA4	Other	0.176060089469601	0.102971368479747	0.0851999541199908	-0.107440228307655	-0.139367082006835	-0.145761129744821
PLEKHA5	Other	-0.725553460155029	-0.632640523296649	-0.546910059698148	-0.567305102758006	0.0297046912821607	0.0879588013401853
PLEKHA6	Other	0.833693030855173	0.702749773396959	0.719307285578553	0.709839333039944	0.608521435852194	0.644761579488173
PLEKHA7	Other	0.412886614538825	0.492928539672836	0.640117850653952	0.432040218315914	0.411975697075487	0.287437412443211
PLEKHA8	Other	-0.111465441592807	-0.0253730502505145	0.180481367656966	0.00104876430714927	-0.0917316269620215	-0.0576138876960801
PLEKHB1	Other	0.42159346948829	0.366243982453617	0.440978609173791	0.379124165103087	0.240721599810035	0.1452433504047
PLEKHB2	Other	0.37539386492978	0.317410995384908	0.38258540886779	0.452622622360073	0.362454470870422	0.429929237398478
PLEKHD1	Other	1.43742745728621	1.42348109911502	1.4213700713159	1.35053763060396	1.29197741894271	0.984584070785971
PLEKHF1	Other	0.595452843622185	0.420780596394003	0.566777100679803	0.501392314690771	0.472211275196752	0.647083670174896
PLEKHF2	Other	0.181125520988485	0.124485695532605	0.00672259361193513	0.0329506182234177	-0.00398783524331383	-0.0839427411002941
PLEKHG1	Other	-0.010473540517861	-0.0688687564130059	-0.151888157626849	0.0143027806492373	-0.289574960401683	-0.274986352572495
PLEKHG2	Other	0.714425482391037	0.731423631411376	0.542869477731706	0.724984767563169	0.657616095526905	0.803887840748643
PLEKHG3	Other	-0.0106736638256064	0.180554280453658	0.018776117964393	0.10145870670333	0.169443275996937	0.0362743770650814
PLEKHG4	Other	-0.459264428972006	-0.278236168833888	-0.258750101258298	-0.215844141942157	-0.48022830040483	-0.379377773788194
PLEKHG4B	Other	-0.253188428232748	-0.161881254264203	-0.175510694243856	-0.258234648786615	-0.417099634330956	-0.429219904575034
PLEKHG5	Other	0.00106047089590076	-0.132862795473031	-0.160631787762811	-0.111133020120595	-0.340666425299978	-0.187306221748483
PLEKHG6	Other	-1.07824887619815	-1.05160185375551	-1.22247635854495	-1.18665982480154	-1.1789254877282	-1.19098094882227
PLEKHG7	Other	0.56302558654467	0.434704859837424	0.502223200103114	0.204535070312109	0.456628589831209	0.290190100336921
PLEKHH1	Other	0.62045951729253	0.467192802579166	0.481893000696614	0.480252922692986	0.357611580739623	0.310661820424485
PLEKHH2	Other	0.891020926201077	0.788853383081801	0.728187920463546	0.805174116575472	0.901566069479353	0.503607265371184
PLEKHH3	Other	0.159897318412276	0.168231107087472	0.155442824884699	0.146175118892047	0.0968316281767031	0.0231811341744148
PLEKHJ1	Other	0.348768922831585	0.24896765823017	0.17699050716281	0.364359532520039	0.185504618270784	0.0805995548439324
PLEKHM1	Other	-0.563178848863	-0.697957515639862	-0.646367387152887	-0.530972823582428	-0.238365007150329	-0.139229992540788
PLEKHM2	Other	0.0862594284088798	0.134964467714712	0.204039520933852	0.18210071575225	-0.0384544492105558	0.0641736867908799
PLEKHM3	Other	-0.0255489960557412	0.0100292067581317	-0.172026662030272	-0.0226903522600431	-0.0898458398645264	-0.359211012422692
PLEKHN1	Other	-0.319431008408016	-0.460278303312866	-0.352006195145125	-0.218940426205197	-0.314481947941159	-0.201737238801756
PLEKHO1	Other	0.103915522337641	0.265866128917941	0.326027245330029	0.249145375103264	0.146069981319852	0.0911420239508895
PLEKHO2	Other	0.929088834213124	0.784802917577891	0.885914515452763	0.779567023678328	0.706205703957334	0.661622192097868
PLEKHS1	Other	-0.0231901010291521	-0.0177625037050525	0.00938015276390537	-0.137198997881652	-0.186482280547301	-0.0606636872181731
PLG	Other	1.05563652244376	0.987634581595075	1.04992771418591	0.931802425834203	1.1646329165561	1.31896615552236
PLGLB1	Other	1.39367572969781	1.46672110055005	1.34870322442505	1.435048167595	2.01803212722081	2.03207948256561
PLGLB2	Other	1.39367572969781	1.46672110055005	1.34870322442505	1.435048167595	2.01803212722081	2.03207948256561
PLGRKT	Other	0.477739672581701	0.527335637606584	0.396468657411712	0.525971131567892	0.389477808964158	0.485097046336415
PLIN1	Other	1.00695574308737	0.867740360228167	0.732042817781062	0.987076324009896	0.639021877861914	0.805732467738659
PLIN2	Other	-0.275586403206368	-0.192733466695812	-0.387858570922127	-0.292216386919421	-0.34275246624922	-0.163330177247691
PLIN3	Other	0.110684218575225	0.149942776046925	0.00716324662151137	0.0823758351459567	0.212848935362761	0.229438807390992
PLIN4	Other	-0.248300429985883	-0.114051613644808	-0.290982200878818	-0.0972131929904715	-0.0210801198178172	0.0427670186003703
PLIN5	Other	-0.77346610428581	-0.658316903049571	-0.755533320370346	-0.882141306492884	-0.787382816959318	-0.836706391263192
PLK1	Other	-1.57935438452504	-1.79979088448809	-1.57306832456522	-1.69595246882075	-0.556148832330021	-0.493540503710451
PLK2	Other	0.407092839629445	0.29295795457999	0.39983580433012	0.262770660915854	0.116567548552551	0.163856701372379
PLK3	Other	0.0535211491161617	0.130092661852866	-0.106008154082053	-0.00617853868756483	-0.157578489596365	-0.203582665434522
PLK4	Other	-0.752218413413655	-0.565278278672379	-0.502561203319959	-0.784095001013749	0.27070173907939	0.303907693048692
PLK5	Other	0.270972619901706	0.34593393697889	0.390288705288546	0.391442127550719	0.22632446420566	0.203328969223997
PLLP	Other	-0.102679121273627	0.0242660554301612	-0.12251871241792	-0.221089893346063	-0.304106502260179	-0.123359418812576
PLN	Other	0.705268381646258	0.736807554121809	0.5648978439561	0.568520187560148	0.5823304907636	0.699684069616269
PLOD1	Other	0.0699884580386856	0.049878945532194	0.0642817934559647	0.132393874047861	-0.0524534930501373	-0.25709957572808
PLOD2	Other	0.0565779973363556	0.119663045828866	0.10179620511514	-0.0096227736714412	-0.0416738435498993	0.0977903346497369
PLOD3	Other	-0.247501712314567	-0.355151081186362	-0.312202313607478	-0.374525739731508	-0.471208177684584	-0.416577738436365
PLP1	Other	0.349286536025193	0.330612667112397	0.53703605896548	0.512935632237045	0.186656178579625	0.16885963343468
PLP2	Other	0.24542040403816	0.114497343479738	0.168577246928927	0.303367356761807	0.0235696005095144	0.135176103293943
PLRG1	Other	0.0962895284181069	0.0676609693220358	0.176843809159764	0.17176834859119	0.791561654015063	0.92286009593556
PLS1	Other	0.00245884440159069	0.0898910067918696	0.204178147965099	0.0101565195082384	0.166532441746818	0.11578427362184
PLS3	Other	0.22398951658047	0.127172903104896	0.111700925205699	0.0391423277756004	-0.00457708809072746	-0.23437995860947
PLSCR1	Other	1.07054406879512	1.12277407328008	1.08544236159565	0.936013373139927	0.927799579939793	0.763272212403599
