Gene	Category	CCK-81-311cas9 Rep A p2	CCK-81-311cas9 Rep B p2	CCK-81-311cas9 Rep C p2
LXN	Other	-0.147546449590144	-0.055455115537424	-0.128998101595292
LY6E	Other	0.0640144668318347	0.0322191771486742	0.0764046107555111
LY6G5B	Other	-0.178909550413811	-0.0591403029487992	-0.0294298493445371
LY6G5C	Other	0.200137506703176	0.0178363641854733	-0.020011351584137
LY6G6C	Other	0.0143302495594356	-0.0174357397902671	-0.0785802056588656
LY6G6D	Other	-0.0383661000278328	0.144082236136399	0.154341859857664
LY6G6F	Other	0.174604118895957	0.147392011251322	0.15041993577831
LY6H	Other	0.156521718697876	0.298119154359449	0.273858289778803
LY6K	Other	0.0953145708899455	0.0133356883664578	0.0840064212735733
LY75	Other	0.03114611595691	-0.0626698221934243	-0.0107154383962303
LY75-CD302	Other	0.03114611595691	-0.0626698221934243	-0.0107154383962303
LY86	Other	0.136561510102136	-0.00807783139030122	0.0146223551700225
LY9	Other	-0.0209856109637637	0.0125246423737517	0.035758990555841
LY96	Other	-0.125737844115133	-0.0695766902952674	-0.160476805809289
LYAR	Other	0.0815219869479594	0.152891305387204	0.378789041946873
LYG1	Other	0.0189708956746784	0.149645781875612	0.270504250050861
LYG2	Other	-0.15116289576545	-0.240175677290084	-0.0834910434510739
LYL1	Other	-0.025267122834702	-0.075264246884111	-0.0622439231982581
LYN	Other	0.0915445641718146	0.127876094825666	-0.0309879910601946
LYNX1	Other	0.168566179055231	0.221131352990036	0.128044485807822
LYPD1	Other	0.15905103880836	0.127145454838064	-0.0604681478056993
LYPD2	Other	-0.142468008646167	0.0328585208576575	-0.0170544473954231
LYPD3	Other	0.019195504759158	-0.00713319032823417	0.190281995798671
LYPD4	Other	0.0752096200597266	-0.116154527706793	-0.0711020081764792
LYPD5	Other	0.107746078782515	0.216979536613058	0.0780591288449738
LYPD6	Other	0.0657874735189704	-0.0794902557157953	0.0185958361023188
LYPD6B	Other	0.0706961194027881	-0.0276819999067099	-0.0743868828197214
LYPLA1	Other	0.124791249895082	0.103368857998722	-0.0952970632009239
LYPLA2	Other	-0.0429927828800504	-0.00587364857676176	-0.159759104379119
LYPLAL1	Other	-0.130718682961233	-0.135277981093517	0.022663360501174
LYRM1	Other	0.0662868981148664	0.0317283434480452	0.172222010288736
LYRM2	Other	-0.145071713702082	-0.0284554042941131	-0.10238605146901
LYRM4	Other	0.0823708281844067	0.00643757150040869	-0.0503512073691583
LYRM5	Other	-0.0990156587646326	0.00688058324430782	0.15071238234424
LYRM7	Other	-0.0111787004344834	-0.078717007621407	-0.0565382814132436
LYRM9	Other	0.0293301652206166	0.0605844436494557	0.118598474662792
LYSMD1	Other	-0.137134061405568	-0.10245277316416	-0.130744184354935
LYSMD2	Other	-0.0568982416860291	-0.0676457574481107	-0.0365754827100792
LYSMD3	Other	0.180335798540053	0.257110817303502	0.140632394664605
LYSMD4	Other	0.156508266785607	0.0223845071420067	-0.092887817169279
LYST	Other	-0.120702511950836	0.0277362610442372	-0.0111729863191986
LYVE1	Other	0.0545338605551249	-0.058159295144156	0.0535036853285922
LYZ	Other	-0.144242835810332	0.0322482062583086	-0.0805885554255658
LYZL1	Nonessential	-0.0062134648285681	0.0378491466229929	0.0208527484056078
LYZL2	Nonessential	-0.0062134648285681	0.0378491466229929	0.0208527484056078
LYZL4	Other	0.00499118240573682	-0.0849868873560938	0.131435901293187
LYZL6	Nonessential	-0.0796751223791055	-0.0894561351349243	-0.0153457784416837
LZIC	Other	-0.0214849795744185	0.159588161670658	0.079985348862843
LZTFL1	Other	-0.284329818700129	-0.0556889475648881	-0.133457883381906
LZTR1	Other	0.00395406666791109	0.126060132314882	0.103350733255331
LZTS1	Other	0.122747594904876	-0.0190920493212391	0.105278122975704
LZTS2	Other	-0.110717273210394	-0.0292222845536274	-0.22445028821689
M1AP	Other	-0.116265371841845	-0.123014208530853	0.0376387949209234
M6PR	Other	-0.0507440736102051	-0.0814912228303506	-0.126949312125957
MAATS1	Other	0.0174197298454775	-0.00473846502080899	-0.0341506368514721
MAB21L1	Other	0.0815075915514079	-0.0385191701117782	-0.0122658679804212
MAB21L2	Other	0.0749714350134617	0.10765218136553	0.124090349154388
MAB21L3	Other	0.0414234006187024	0.236685313972593	0.295682096822239
MACC1	Other	-0.0613439022724666	-0.157937486149323	-0.0400298014760923
MACF1	Other	0.0359725804276351	0.164477742829273	-0.0957966221590693
MACROD1	Other	-0.259679690630809	-0.138156257211588	-0.264368862557806
MACROD2	Other	0.0440808792346288	0.196575987359463	0.206398127662392
MAD1L1	Other	-0.0746285526489006	-0.139400624728511	-0.0622859869801179
MAD2L1	Other	-0.230659917529146	-0.184881571823642	-0.0855961958450791
MAD2L1BP	Other	0.142533257564719	0.110415082721266	0.0537214043731917
MAD2L2	Other	-0.230055690693709	-0.181047658000035	-0.15945997156944
MADCAM1	Other	0.095678320463692	-0.178941446781902	-0.00656660781487584
MADD	Other	-0.0324631555931537	-0.160912070636859	-0.156824827777891
MAEA	Other	-0.0156661867029107	-0.0634745383686379	0.0124715707542196
MAEL	Other	0.0274095617815348	-0.0756542222494427	-0.0444548334256877
MAF	Other	0.0451056173142562	0.0163171495780239	-0.04716152511775
MAF1	Other	0.0686503147426177	-0.102111449735731	-0.0187572003150362
MAFA	Other	0.250655883713057	-0.0140225571447054	0.0731917977802885
MAFB	Other	0.00272763036899426	0.0511563338946292	-0.0231955471381014
MAFF	Other	0.0515369028158127	0.0699293679022813	0.0253608125573362
MAFG	Other	-0.298169116212494	-0.0435049192584752	-0.0408256554235438
MAFK	Other	0.0114326496385859	-0.116612830885808	-0.0212138071967007
MAGEA1	Other	0.0729924228747889	0.100865876578335	0.123530328647375
MAGEA10	Nonessential	0.209986621713958	0.0366737007712796	0.122078595175451
MAGEA11	Nonessential	-0.0318706394322706	0.154811044333523	-0.0152153786081768
MAGEA12	Other	0.112057817470212	0.163382834908373	0.156266492053134
MAGEA2	Other	0.138346344508053	0.0387152209775357	0.157113341454413
MAGEA2B	Other	0.138346344508053	0.0387152209775357	0.157113341454413
MAGEA3	Other	0.0776559408379442	0.0623677754095138	0.147845901507576
MAGEA4	Other	0.114239259229429	0.238376779899881	0.107966520578396
MAGEA6	Other	-0.0217981095294799	0.0494296762166742	0.114148444383844
MAGEA8	Other	0.0374017273602008	0.0257707924909882	0.142805595236964
MAGEA9	Other	0.0460548189854388	0.00208438602972105	0.0105291065407389
MAGEA9B	Other	0.0460548189854388	0.00208438602972105	0.0105291065407389
MAGEB1	Nonessential	0.144729072972975	0.0538906865709927	0.198972165228685
MAGEB10	Nonessential	-0.126049820907024	0.114620842246032	-0.234238969795557
MAGEB18	Nonessential	0.106531148854436	0.102476409098241	-0.0048371698841706
MAGEB2	Other	0.175759798374484	0.166423378979014	0.184255394846157
MAGEB3	Nonessential	0.0733678966984998	-0.0102814091282598	0.12637830432198
MAGEB4	Nonessential	0.269112611195877	0.240270384999177	0.355088659163296
MAGEB6	Other	0.185545509597142	0.2477054315433	0.159598600252765
MAGEC1	Other	0.0091378512478234	0.146935670306889	-0.0806217069412993
MAGEC2	Other	-0.207762541540756	-0.238375181940376	0.0840334836247197
MAGEC3	Nonessential	0.33389840164207	0.184210085246959	0.225376075709859
MAGED1	Other	-0.0797025700024407	-0.0547679710200357	-0.00266478850500153
MAGED2	Other	0.00391399731350284	0.0560063724446818	0.100535715918573
MAGED4	Other	-0.0221436425069914	0.111216533601122	0.0250114756766024
MAGED4B	Other	-0.0221436425069914	0.111216533601122	0.0250114756766024
MAGEE1	Other	-0.127593959335029	-0.00190798179805385	0.0606537567037215
MAGEE2	Other	-0.0562324894550444	0.160566937415552	-0.0899921360878136
MAGEF1	Other	0.0650121413397584	0.0608604285622401	0.182336671439405
MAGEH1	Other	0.00879439662162002	-0.048341516387684	-0.124474434604665
MAGI1	Other	0.108598193517138	-0.0208630339923093	0.0396973452246984
MAGI2	Other	0.0602180351483193	0.0857495571557576	0.0576164769411154
MAGI3	Other	0.107521653854905	0.0350524578568594	0.110769231494164
MAGIX	Other	0.0428579638687898	0.120261763077949	-0.0835826551674779
MAGOH	Other	-0.135353723704985	-0.200994526908735	-0.00838006996311835
MAGOHB	Other	-0.109675041455039	-0.042381507056511	-0.125145901582275
MAGT1	Other	0.0114373437562068	0.0336154351435604	0.191351804927073
MAK	Other	-0.148340333238734	-0.366137099475881	-0.170243465805019
MAK16	Other	-0.270560340635302	-0.336364385023249	0.046139879767403
MAL	Other	0.0684522383811264	-0.0383443446219973	0.0417334382564082
MALL	Other	0.0904528493336293	0.0269902389723992	-0.0205917561257482
MALSU1	Other	-0.0480705573614205	0.0783407392061329	0.154007553579583
MALT1	Other	0.180725196512925	0.0313498136377637	0.109390601897211
MAMDC2	Other	0.074489940060664	0.0710346189873392	0.119839804228865
MAMDC4	Other	0.0884861727077836	0.109893467942048	0.0406461675733438
MAML1	Other	0.00617421740586388	-0.110479604295627	-0.00395649247584723
MAML2	Other	-0.0744824832245157	0.00414375332153638	-0.0686413544207557
MAML3	Other	-0.0578176477020568	0.00589384753903974	0.0166232815343305
MAMLD1	Other	0.106855248936774	0.0854233165550234	0.0836476916438136
MAMSTR	Other	0.112366923381927	-0.00585811781053081	-0.102682304644044
MAN1A1	Other	0.110221507950943	0.0122050076996283	-0.00264254755918081
MAN1A2	Other	-0.00754794698126676	-0.00765125384676524	0.0611190881547927
MAN1B1	Other	0.100494799230196	0.00770241370737493	-0.0364078108994016
MAN1C1	Other	0.0930209778430029	-0.0134482424878549	-0.034625922894244
MAN2A1	Other	0.0206207181012675	0.0954397370399743	0.0886553377494227
MAN2A2	Other	0.167048808798176	0.115056563498601	0.239755947470085
MAN2B1	Other	0.0478883782179563	0.0303810942919114	0.121537566097256
MAN2B2	Other	0.141935778743308	0.0293245874968159	0.0662878033538096
MAN2C1	Other	0.0620126368672024	-0.0386228113915732	-0.129568179369386
MANBA	Other	-0.0645004099178559	-0.209323934642762	-0.157326408268269
MANBAL	Other	-0.0393653508254221	-0.0185192753557838	0.00227573331177219
MANEA	Other	0.223571655585046	0.105818971662374	0.0164947262944374
MANEAL	Other	-0.0434742854953221	0.0514763121658472	-0.191414423110704
MANF	Other	-0.290054141432336	-0.386677447759589	-0.323572772182858
MANSC1	Other	-0.0681167777240119	-0.181250652979521	-0.254287733680812
MANSC4	Other	0.0425571755309662	0.0616538087133152	-0.125283967809818
MAOA	Other	-0.0424168205646822	-0.0169919909758377	0.0534774515268118
MAOB	Other	0.0646218131691917	0.0530254540883832	0.0556532376813834
MAP10	Other	0.0955404189363798	-0.0546213762797925	0.00282445561466173
MAP1A	Other	0.0530770300752431	-0.00783953873389961	-0.142048509043998
MAP1B	Other	0.0412962752058019	-0.0772835542983645	-0.0236727490365165
MAP1LC3B	Other	-0.183651132204271	-0.244590125798463	-0.157912101981511
MAP1LC3B2	Other	-0.0661088231703371	-0.0652374029045921	-0.160741195943337
MAP1LC3C	Other	0.109254510641527	0.170124526743271	0.171040925469445
MAP1S	Other	0.074381911690248	0.23652065541983	0.312806857618901
MAP2	Other	0.0576773199905989	0.136788924209594	0.0783407021899168
MAP2K1	Other	-0.0305755931542564	0.0370174315358573	0.0442559874287402
MAP2K2	Other	-0.208291535425061	-0.0983490698057301	-0.188883466207701
MAP2K3	Other	0.361057898592817	0.221671240892681	0.296389940207772
MAP2K4	Other	-0.0595247095639362	0.0605517159750256	0.288836874418304
MAP2K5	Other	0.0963161750482602	0.00472386960691851	0.0614323481960838
MAP2K6	Other	0.0714926991113474	0.0653143134815417	0.0779490652468295
MAP2K7	Other	0.0200916413472098	-0.0651510943934569	-0.326736787254911
MAP3K1	Other	-0.0611657666087769	-0.0221352965852359	-0.176168657238229
MAP3K10	Other	0.256157579024187	0.240164785381188	0.00161136344825014
MAP3K11	Other	-0.254249964963583	-0.208887660583524	-0.365944310014054
MAP3K12	Other	-0.02561241892066	-0.0609209957144297	-0.0504190819526893
MAP3K13	Other	-0.137349536252902	-0.116054751738301	-0.154276622078232
MAP3K19	Other	-0.0657467220883552	-0.0620841152278427	-0.181860136121121
MAP3K2	Other	0.0565041936143146	-0.0467399674171655	-0.156113620341889
MAP3K3	Other	-0.104662333560126	-0.121803494081598	-0.0401733012661672
MAP3K4	Other	0.180687705967814	0.238675251405887	-0.00300206419319889
MAP3K5	Other	-0.0339606811369529	-0.142961846552532	-0.116782297501017
MAP3K6	Other	-0.131574276592467	-0.0146753133729562	0.100777241405086
MAP3K7	Other	0.0369843053575241	0.123929429461308	0.0309664011097945
MAP3K7CL	Other	-0.0260780328788155	-0.0387235756094388	-0.0363943936553886
MAP3K8	Other	0.0480335899873018	0.0215414880425648	0.00466151306420126
MAP3K9	Other	0.103701567764956	0.135991638771944	0.184551041944834
MAP4	Other	0.0882965534292666	-0.246986934780526	0.0679057170097848
MAP4K1	Other	0.0248078097823094	0.172082370624397	-0.089555902654428
MAP4K2	Other	-0.0266998163798066	-0.0849032339155037	-0.169387392685461
MAP4K3	Other	-0.0385762658695095	0.125495151155849	0.120748541047971
MAP4K4	Other	-0.0957925165576234	-0.195313219637237	-0.0984437700292046
MAP6	Other	-0.015845489598645	-0.168401158339642	-0.163604517778961
MAP6D1	Other	-0.0174373426247477	-0.0874660852643578	-0.15770704027221
MAP7	Other	-0.0297385774502443	0.161383234989632	-0.146228714787223
MAP7D1	Other	-0.0479659121629609	-0.0993198904209394	-0.115481136001593
MAP7D2	Other	0.337625174745322	0.100634841758719	0.150510453442597
MAP7D3	Other	0.0736373770329523	0.0875376981467253	0.0751424812994971
MAP9	Other	0.151873523716538	0.211035966470859	0.211651080303805
MAPK1	Other	0.0301546293423282	0.122554543415119	0.0760212682512794
MAPK10	Other	0.0591087404859629	-0.0693668279187143	0.123636885735838
MAPK11	Other	0.140426831796403	0.156215783296481	0.205394030058672
MAPK12	Other	0.138594615379439	0.219516064182181	0.17130185868134
MAPK13	Other	0.0657055975478641	0.0846666313555309	0.033820353541158
MAPK14	Other	-0.0447273684520555	0.0392464947736499	0.0991039414620234
MAPK15	Other	-0.0606946830469236	-0.245772880479157	-0.35895896390396
MAPK1IP1L	Other	-0.104451553367584	0.0951084299674843	-0.133546890132824
MAPK3	Other	-0.0528404625490655	-0.187756146976261	-0.194993746321097
MAPK4	Other	0.169481929613513	0.121257476181051	0.164504144125528
MAPK6	Other	0.0799108879572267	0.0382862456521789	-0.140186792614354
MAPK7	Other	0.119045333490964	0.155413054053069	0.105710369599611
MAPK8	Other	0.180513181077242	0.0835367028090874	0.300048434416158
MAPK8IP1	Other	-0.0625775317452235	0.00164465472232256	0.0494161763165104
MAPK8IP3	Other	-0.108427895190027	0.0405962519174414	-0.0619719350425708
MAPK9	Other	0.15563728975333	0.114554282895207	0.128563844061326
MAPKAP1	Other	-0.0476505508450398	-0.0279327591951888	-0.121807824924742
MAPKAPK2	Other	-0.0459423128875734	0.00809723497031256	-0.126269229621802
MAPKAPK3	Other	0.058966446440914	0.0343766516460812	0.0313385595507687
MAPKAPK5	Other	0.00490576925619712	0.0822817883039593	-0.00804784749856247
MAPKBP1	Other	-0.0686128457415155	0.0663247756571733	0.124541803882738
MAPRE1	Other	-0.0953070116532908	0.072020293795872	0.0814484892661006
MAPRE2	Other	-0.130121740251384	-0.052372816554082	-0.0487695007857811
MAPRE3	Other	0.0770873383899501	0.0601417960330934	0.0503422687405364
MAPT	Other	0.20175739064434	0.127548253547274	0.153804026453425
MARC1	Other	-0.134379434421006	-0.202199332466508	-0.217331392610948
MARC2	Other	-0.0868343294403584	-0.0650951748313441	0.0506735456027301
MARCH1	Other	0.287257611952058	-0.0392669633991248	0.213803706648211
MARCH10	Other	0.0683650157400933	-0.0950153993924338	-0.081064789544428
MARCH11	Other	0.209950643455915	0.239085205380094	0.111108015744992
MARCH2	Other	0.141687241823815	0.15719527316902	0.126507846273691
MARCH3	Other	-0.224060503976879	-0.131026611205916	0.0174291900859557
MARCH4	Other	-0.00105753923306605	-0.207052964001493	0.0166430546557469
MARCH5	Other	-0.525197716334773	-0.48833624954106	-0.430317527503179
MARCH6	Other	0.0374063865428109	0.156558400016649	0.104378002459744
MARCH7	Other	0.0844788693275525	-0.0267951534004458	0.0481983557286802
MARCH8	Other	-0.0319740776540454	-0.0363357330917085	0.0626581548030149
MARCH9	Other	-0.16413276015301	-0.138457279039226	-0.195342505317667
MARCKS	Other	-0.36223895955853	-0.254942457729157	-0.218914356544346
MARCKSL1	Other	-0.21577026574593	-0.102132829477134	-0.0797005815261668
MARCO	Other	0.0373912185331584	-0.0310131253779291	-0.0646032380325677
MARK1	Other	-0.279139038794011	0.00161837892558107	-0.236415963612285
MARK2	Other	-0.0164960404323212	-0.0884183788256666	-0.0151738866613723
MARK3	Other	-0.0317829560822073	-0.0434812219633519	-0.0474722968828905
MARK4	Other	0.200476527222399	0.119385220399048	0.243227590827668
MARS	Other	-0.318529175026543	-0.17836236668355	-0.158580991822271
MARS2	Other	-0.0767601641420865	-0.223649737424133	-0.223759773814081
MARVELD2	Other	0.15664585334935	-0.0572203524759965	-0.0799292014551423
MARVELD3	Other	0.0671969230237148	0.121800145312091	-0.0343738198588608
MAS1	Nonessential	0.105396243030658	0.152818883885258	0.204507386704336
MAS1L	Nonessential	-0.0478753024872348	-0.0994745863554751	-0.0335481361775929
MASP1	Other	-0.0505798810791586	-0.00210769974276489	-0.00302782497614461
MASP2	Other	0.0890205837972214	0.00874160622356347	-0.0193060566396883
MAST1	Other	0.0453401609724837	-0.0454651759423624	-0.173325043110721
MAST2	Other	-0.309345421335291	-0.276492268748713	-0.2721419804644
MAST3	Other	-0.286474072222606	-0.103315914674113	-0.21410866198445
MAST4	Other	-0.206657983613517	-0.0327418672198991	-0.101079948624807
MASTL	Other	-0.535198754458722	-0.511889505238055	-0.500334790634007
MAT1A	Other	0.10486057600623	0.302655418164706	0.104808734101084
MAT2A	Other	-0.609129302584503	-0.43454870204563	-0.453637953831679
MAT2B	Other	-0.0101547508061632	0.150851033886942	0.0957344752513516
MATK	Other	-0.0506948433822599	-0.0460530825087814	-0.0778669054620156
MATN1	Other	-0.186300093599064	0.0535427565467362	-0.153821247224878
MATN2	Other	-0.0910743701605104	-0.0376364072837146	-0.086512763780317
MATN3	Other	-0.223118880188034	-0.11625626087283	-0.0781807323149015
MATN4	Other	0.0669291834226801	0.0554050647619614	-0.112075497739858
MATR3	Other	0.108154518280908	0.0837563820889805	0.093873094356585
MAU2	Other	-0.0280639267075541	-0.159261941316333	-0.122800509665891
MAVS	Other	0.217403546882027	0.233788611160859	0.287734552421112
MAX	Other	-0.0860293310290587	-0.0124365443300191	-0.19800902298932
MAZ	Other	0.0370345875966958	0.148345897504252	0.0475595419693898
MB	Other	-0.130094738334628	-0.135413853827484	-0.0559758584534145
MB21D1	Other	0.138217111550513	0.236034936276334	0.291523932555554
MB21D2	Other	-0.013958219268746	-0.0846244355822945	0.0730203033206791
MBD1	Other	0.0169662982285483	0.259561136135784	0.231202104100215
MBD2	Other	0.0331796124545398	0.147681027527306	-0.00107810338060899
MBD3	Other	-0.145845389347257	-0.246120135808673	-0.0650386464007989
MBD3L1	Nonessential	0.21871980793958	0.330059707569381	0.262279498123853
MBD3L2	Nonessential	-0.27731047941922	-0.155977279140391	-0.117643328704061
MBD3L3	Other	-0.0220541377689201	-0.0766878364431514	-0.073431540169496
MBD3L4	Other	-0.0220541377689201	-0.0766878364431514	-0.073431540169496
MBD3L5	Other	-0.0220541377689201	-0.0766878364431514	-0.073431540169496
MBD4	Other	-0.178094526603458	-0.0803270186184687	-0.140466869910468
MBD5	Other	0.111916520098613	0.162772257991119	0.0199542925769833
MBD6	Other	-0.151022009581478	-0.0829476532325325	-0.0958433849664713
MBIP	Other	-0.106559863488381	-0.114496078530212	-0.0641270587981962
MBL2	Nonessential	0.319602288415608	0.229651525593982	0.375155996818152
MBLAC1	Other	-0.120928604928527	0.0379660831730007	-0.0895128685822242
MBLAC2	Other	0.052113709009226	-0.0292419141247962	0.20627375582015
MBNL1	Other	-0.241293672670728	-0.345009766057356	-0.251404160871655
MBNL2	Other	0.160295875077205	0.256471387055803	0.116482074333845
MBNL3	Other	-0.203658348303747	-0.142899047049427	-0.0739452532518726
MBOAT1	Other	0.00262945961029182	-0.0832582810637253	-0.116919084473291
MBOAT2	Other	0.0865830025991428	0.0509954876256009	0.062520320117087
MBOAT4	Other	-0.0238075231255175	0.109994590795669	0.118626178445348
MBOAT7	Other	0.063351055261522	0.103697343125424	0.157274248056174
MBP	Other	0.185843524635243	0.109921164602796	-0.0182168356341975
MBTD1	Other	-0.232578524001135	-0.164419424389043	-0.20110764191076
MBTPS1	Other	0.103302241217507	0.0269183501705811	0.200725288356347
MBTPS2	Other	-0.0367663940139388	-0.131700892640285	-0.20238026968733
MC1R	Other	-0.0121803902089919	0.116305456464847	0.13481474761692
MC2R	Nonessential	0.0860869368694781	-0.00734313726758973	0.0287247329489579
MC3R	Nonessential	-0.00126108468816122	0.158516144843793	0.10223794934728
MC4R	Other	0.236975142093162	0.0743899356611162	0.14812498758325
MC5R	Nonessential	-0.0646058275809218	-0.0549759236009656	0.293693948616868
MCAM	Other	0.175766171447412	0.0978006236821842	-0.161090149077687
MCAT	Other	-0.0625518654359899	-0.0538287923867792	-0.1271510315212
MCC	Other	0.234228109814319	0.099574441683045	0.133669261435252
MCCC1	Other	-0.100890063603164	-0.111596070913555	-0.13790574449439
MCCC2	Other	-0.211104578055262	-0.162171774012396	-0.112431441158578
MCCD1	Other	-0.0418218381755258	-0.0678732341993602	-0.226326430795473
MCEE	Other	-0.215783641382553	-0.449012983253991	-0.309313172221609
MCEMP1	Other	-0.0529788454187876	0.0814209948459781	-0.064374896242875
MCF2	Other	-0.152838431427836	-0.275100055224087	-0.150663232575074
MCF2L	Other	0.216982919570272	0.178883940305339	0.0314514872084632
MCF2L2	Other	-0.0344550782460712	0.0909393798094415	0.105818083532056
MCFD2	Other	0.035643190577679	0.0470246477332008	-0.0522605448431087
MCHR1	Other	-0.052072713617046	0.067481299404738	0.0678813810214015
MCHR2	Other	0.179592382038541	0.0339461090351794	0.0606088826074531
MCIDAS	Other	-0.139752925784013	-0.186316693803543	-0.368417605726078
MCL1	Other	-0.814308384044283	-0.815654413870905	-0.699638535152752
MCM10	Other	0.0184570981713821	0.109970320107677	0.121888221210797
MCM2	Other	0.111841478889362	0.112126151983549	-0.044146036555241
MCM3	Other	0.153375437022956	0.00593843090455702	-0.0120301931069623
MCM3AP	Other	-0.388635772969202	-0.0682767348377054	-0.302872865520142
MCM4	Other	-0.0830978528079666	-0.0853239056710012	-0.197035327266874
MCM5	Other	-0.0294472885853849	0.0530960105889443	-0.0310829029709522
MCM6	Other	0.185206012827452	0.207557077356055	0.224789080184317
MCM7	Other	-0.351001158018493	-0.270412472942584	-0.27801620926801
MCM8	Other	0.177113998883678	-0.113758776107164	-0.0586926575089589
MCM9	Other	0.0944727320279344	0.16529769170172	0.207144440280248
MCMBP	Other	0.124517762258084	0.0231949090337333	-0.00638615048832092
MCMDC2	Other	-0.00466277980082408	0.0811178134066063	-0.0441987485188522
MCOLN1	Other	0.0682264532145079	0.105147285418166	0.0154468045046448
MCOLN2	Other	0.0447299409705106	0.0636132088824461	-0.135035036403881
MCOLN3	Other	0.195707090174939	0.253896690511945	0.244499322068892
MCPH1	Other	-0.0572528293578413	0.0662862669200902	0.0827986544334709
MCRS1	Other	0.144791628157452	-0.0879031407721285	0.0843355530134591
MCTP1	Other	0.0453144555160731	-0.0755733634961758	0.119403122732587
MCTP2	Other	0.129935904195727	0.0915309721289717	0.183000024695716
MCTS1	Other	-0.00602807153925211	0.00544227735705471	-0.0470408247026803
MCU	Other	0.0160600366889002	0.0809540270638568	-0.0272329887543965
MCUR1	Other	-0.00263500822283075	-0.0207914405013073	-0.0942512957272187
MDC1	Other	-0.0565696935489548	0.0676922601429227	0.0103500848203629
MDFI	Other	0.250218128417176	0.223291485727899	0.11923104029016
MDFIC	Other	0.0709952401255957	0.143063188026013	0.0506977274238555
MDGA1	Other	0.11259981156839	0.156920347177714	0.107664119072507
MDGA2	Other	0.134610831025755	-0.0238105874738058	0.121785883419397
MDH1	Other	0.0463970229352101	0.179701024654747	0.0214798118371806
MDH1B	Other	0.0616192332877523	0.0670764043524898	0.0155953204498109
MDH2	Other	-0.350415953553609	-0.157072494375049	-0.250892164462355
MDK	Other	0.17961949350574	0.0127077121701362	0.200351970142073
MDM1	Other	-0.124559396223307	-0.133980276484085	-0.0645277220758597
MDM2	Other	-0.353474556154626	-0.380657568383659	-0.291855308196633
MDM4	Other	-0.0807568647765494	0.109527884888174	-0.0397005372381187
MDN1	Other	-0.476544449890172	-0.501220345031757	-0.361068645110038
MDP1	Other	-0.289257123540571	-0.263821555435261	-0.0811466904164736
ME1	Other	-0.0820786981852997	-0.0766374511818664	-0.229220761435423
ME2	Other	-0.237104359929577	-0.0649215839747842	-0.0357570090330963
ME3	Other	-0.00237341448735695	-0.0271868593691355	-0.114030436223149
MEA1	Other	0.141541270859443	0.0228622027525998	0.00624054698798315
MEAF6	Other	-0.0519224976357054	-0.235475544166865	-0.260093600673485
MECOM	Other	0.193591704096347	0.0384401865497774	0.101582934464353
MECP2	Other	0.0987521316477658	-0.124026760841028	0.0702973237089324
MECR	Other	-0.0431104809063052	0.00537843939193761	0.0148466336551655
MED1	Other	-0.237942736565273	-0.310855174058788	-0.30928467941439
MED10	Other	0.0119813389512771	-0.139144033305595	-0.124903047759263
MED11	Other	-0.502678406398704	-0.324768585413491	-0.618401378681505
MED12	Other	0.0708616153307348	0.120326988799755	-0.0188722104968694
MED12L	Other	0.227036750972416	0.0687869933563988	-0.069909931019826
MED13	Other	0.0515997397847772	0.181710648689492	0.0593761869321137
MED13L	Other	-0.0183977310424951	-0.0363789927833363	-0.170054817316127
MED14	Other	-0.213718144370892	-0.277809871152433	-0.416356871241257
MED15	Other	0.0186356523923529	-0.0620821583973806	0.0309428745909453
MED16	Other	0.156890286271639	0.202564710287092	-0.00702377026152873
MED17	Other	-0.0434114139788339	-0.125868937495149	-0.0683028034937824
MED18	Other	0.0509870763380068	-0.0730786766315272	-0.0577516202811625
MED19	Other	-0.178618679957526	-0.0371753634061106	-0.343905361165647
MED20	Other	0.14230433999559	0.194879629895291	0.138629259877198
MED21	Other	-0.10070914196269	0.0628738017974595	-0.0214950468627703
MED22	Other	-0.0849377647326453	-0.0548082766169075	0.128427589612744
MED23	Other	0.0420550816885183	-0.238137643201611	-0.223103926061111
MED24	Other	-0.00420546978157355	0.0582967632305846	-0.107083946913469
MED25	Other	0.0221099811636708	-0.087565143816889	0.0114764173554511
MED26	Other	0.00786122423214031	-0.200626883415103	-0.0545669161037494
MED27	Other	0.0133096303888578	0.169740024416396	0.106123666598598
MED28	Other	-0.0905087539710298	-0.0368580801666184	-0.0893085997194351
MED29	Other	-0.246104885689116	-0.197743222241484	-0.193605969652411
MED30	Other	-0.635346048495395	-0.676594413828472	-0.834117570290278
MED31	Other	-0.112330321552614	0.0966674185871733	0.0241590710351393
MED4	Other	-0.285159293789177	-0.298483612805068	-0.227687327067229
MED6	Other	-0.398310677413604	-0.423373543815339	-0.323466270072562
MED7	Other	0.152048903965921	0.0900665428491144	0.1391068343317
MED8	Other	-0.272115779454267	-0.239232932640127	-0.270774900099643
MED9	Other	-0.422013972440438	-0.447166868533348	-0.459502287431415
MEDAG	Other	0.0550307393221201	-0.0631685216079028	-0.15071901497871
MEF2A	Other	0.10446154962421	0.162705046626047	0.0755478957637452
MEF2B	Other	0.151227858972736	0.0472246758269075	0.0300116346276653
MEF2BNB	Other	-0.047451542376153	-0.104963100691042	-0.083899727855831
MEF2BNB-MEF2B	Other	0.151227858972736	0.0472246758269075	0.0300116346276653
