Gene	Category	CCK	pDNA
MAST2	Other	0.565570060115077	0.851563283631212
MAST3	Other	0.30263689355735	0.503936443184406
MAST4	Other	-0.675650032780506	-0.562156766294432
MASTL	Other	0.63349318051008	1.14930086395367
MAT1A	Other	0.420779829277501	0.250004919853494
MAT2A	Other	-0.481676396058023	0.0174289234292475
MAT2B	Other	0.707972851643952	0.629162598866576
MATK	Other	-0.772348961486534	-0.714144017702182
MATN1	Other	-0.817603158919906	-0.722076964160838
MATN2	Other	0.0610951132192335	0.132836293627414
MATN3	Other	-0.437520083125707	-0.298334792000452
MATN4	Other	-0.00807064836404666	-0.0114902318456413
MATR3	Other	0.187070552858389	0.0918092212828973
MAU2	Other	0.199539049769923	0.302914508999849
MAVS	Other	0.0738906242396016	-0.172418279248398
MAX	Other	0.11753727778614	0.216362243902272
MAZ	Other	0.387500784537219	0.309854108847106
MB	Other	0.0441590967358379	0.151320580274347
MB21D1	Other	0.798871019192606	0.576945692398472
MB21D2	Other	0.787356861837252	0.795877645680706
MBD1	Other	-0.241388580070512	-0.410631759558694
MBD2	Other	-0.689837008201926	-0.749764520402339
MBD3	Other	-0.0174317150892691	0.134903008762974
MBD3L1	Nonessential	0.783236567252318	0.512883562708046
MBD3L2	Nonessential	1.2316318393972	1.41527553515176
MBD3L3	Other	2.44577946323731	2.50317063469783
MBD3L4	Other	2.44577946323731	2.50317063469783
MBD3L5	Other	2.44577946323731	2.50317063469783
MBD4	Other	0.67249267903439	0.805455484078521
MBD5	Other	0.702997189856846	0.604782832967941
MBD6	Other	-0.550658884320497	-0.440721201727003
MBIP	Other	-0.397750255660578	-0.302689255388315
MBL2	Nonessential	-0.0255737115513997	-0.333710315160647
MBLAC1	Other	-0.186711250891831	-0.129219454112581
MBLAC2	Other	-0.951373206899213	-1.02775505713407
MBNL1	Other	0.43560258389524	0.714838450428486
MBNL2	Other	0.146004468538738	-0.0317453102835465
MBNL3	Other	-0.617851159742711	-0.477683610207696
MBOAT1	Other	0.602520708154983	0.668370010130558
MBOAT2	Other	0.493293526057834	0.426593922610557
MBOAT4	Other	-1.42231764843815	-1.49058873047665
MBOAT7	Other	0.448009444699851	0.339901895885478
MBP	Other	0.017824094065465	-0.0746918571358155
MBTD1	Other	0.699966121003423	0.899334651103736
MBTPS1	Other	0.144217859574486	0.0339025663263407
MBTPS2	Other	0.361683439634143	0.485299291747994
MC1R	Other	-0.216990718188844	-0.296637322813103
MC2R	Nonessential	0.691987680243879	0.656164836060264
MC3R	Nonessential	-0.45129576648102	-0.537793436315324
MC4R	Other	0.259190772351987	0.106027417239477
MC5R	Nonessential	-0.232768131429882	-0.290805530574876
MCAM	Other	-0.310888304253967	-0.348380519604603
MCAT	Other	-0.160963248267322	-0.0797860184859987
MCC	Other	0.620629172174138	0.464805234529932
MCCC1	Other	0.198331827614502	0.315129120618205
MCCC2	Other	-0.109848776481668	0.0520538212604107
MCCD1	Other	0.113934995389538	0.225942163112991
MCEE	Other	-0.83712984711439	-0.512426581495006
MCEMP1	Other	0.943852464262829	0.955830046534724
MCF2	Other	-0.200176391543136	-0.00730915180080402
MCF2L	Other	0.668072511981937	0.525633062953913
MCF2L2	Other	0.216347414898744	0.162246619866935
MCFD2	Other	0.463761140275265	0.453625375786008
MCHR1	Other	0.504283918794262	0.476520596524564
MCHR2	Other	1.10050270988498	1.00912025199125
MCIDAS	Other	-0.823270105319054	-0.591774363547842
MCL1	Other	-1.13300747543342	-0.356473697744105
MCM10	Other	0.537765814568559	0.45432726807194
MCM2	Other	0.0768468623271211	0.0169063308878977
MCM3	Other	-0.0266756030693897	-0.0757701613429066
MCM3AP	Other	0.156537669011878	0.409799460120895
MCM4	Other	0.0484910005703735	0.170310029152321
MCM5	Other	0.350651611027157	0.353129671349621
MCM6	Other	0.726924552597898	0.521073829141957
MCM7	Other	-0.698474599513811	-0.398664652770782
MCM8	Other	0.189281798091262	0.187727609668744
MCM9	Other	0.837636715754261	0.681998427750961
MCMBP	Other	0.330780297467104	0.283671457199272
MCMDC2	Other	0.501215635420905	0.490463540391929
MCOLN1	Other	0.189535313692264	0.126595132646491
MCOLN2	Other	0.0423551912699838	0.0512524867869585
MCOLN3	Other	0.964467161239476	0.733099460320884
MCPH1	Other	0.237578939230957	0.20696824189905
MCRS1	Other	0.503259910401899	0.456185230268971
MCTP1	Other	0.229576471745505	0.199861733494676
MCTP2	Other	0.683419572392931	0.548597272052793
MCTS1	Other	0.500310444535377	0.51618598416367
MCU	Other	0.419506584639729	0.396246226306942
MCUR1	Other	-0.412600885076281	-0.373374970259162
MDC1	Other	0.437645239426642	0.430487688955198
MDFI	Other	0.20831763232509	0.0107374141800118
MDFIC	Other	0.323212320922825	0.234960269064337
MDGA1	Other	1.02012300498559	0.894394912379384
MDGA2	Other	0.534043115887033	0.456514406896584
MDH1	Other	0.616758861449153	0.534232908306774
MDH1B	Other	0.208801313945322	0.160704327915305
MDH2	Other	-0.0367347708997676	0.216058766563903
MDK	Other	-0.0396381002297279	-0.170531158835711
MDM1	Other	-0.0153553826317749	0.0923337489626423
MDM2	Other	0.546714778557553	0.888710589469193
MDM4	Other	0.551770291203393	0.555413463578891
MDN1	Other	-0.413826069868724	0.0324517434752653
MDP1	Other	-0.355650320916106	-0.144241864452004
ME1	Other	1.01086816022818	1.14018046382904
ME2	Other	-0.203255155829289	-0.0906608381834699
ME3	Other	-0.880148677436835	-0.832285107410287
MEA1	Other	0.648999169588786	0.592117829388778
MEAF6	Other	0.109058798899514	0.291556013058199
MECOM	Other	0.257915698468362	0.146710756764869
MECP2	Other	0.494749457845391	0.479741893006834
MECR	Other	0.698802997126429	0.706431466412829
MED1	Other	0.461401303459739	0.747428833472556
MED10	Other	-0.802277541157151	-0.718255627119291
MED11	Other	-0.849218768341918	-0.367269311510685
MED12	Other	-0.439788002936608	-0.497226800814481
MED12L	Other	0.514439079358642	0.439134474922313
MED13	Other	-0.344248172244359	-0.441810364046487
MED13L	Other	0.183415423961295	0.258359271008615
MED14	Other	-0.200557109437161	0.102071186151033
MED15	Other	0.127809441472477	0.131977318610505
MED16	Other	0.0920397739933472	-0.0254373014390535
MED17	Other	0.476066142771071	0.555260527760326
MED18	Other	-0.0982419641810869	-0.0716275573228593
MED19	Other	-0.318136083452033	-0.131569615275605
MED20	Other	0.132159068591642	-0.0264453413310514
MED21	Other	0.175075359511477	0.194852155187477
MED22	Other	0.196443706102608	0.200216523348211
MED23	Other	-0.608982788490764	-0.469253959299363
MED24	Other	0.617804591375799	0.635468809197285
MED25	Other	0.0349161804753656	0.0529090955746213
MED26	Other	-0.139898963728599	-0.0574547719663615
MED27	Other	1.41483305143288	1.31844194429826
MED28	Other	0.102563521628975	0.174788666248002
MED29	Other	0.00783662878078083	0.220321321308451
MED30	Other	-0.553715564402475	0.161637113135574
MED31	Other	-0.453843211561051	-0.456675267584284
MED4	Other	0.120337763373444	0.390781174593935
MED6	Other	0.234544080312546	0.616260910746381
MED7	Other	0.610696490462526	0.483622396746948
MED8	Other	0.280300482242152	0.541008352973497
MED9	Other	-0.0425194715196986	0.400374904615369
MEDAG	Other	1.06044563146134	1.11339789721617
MEF2A	Other	0.569754276322859	0.455516112318192
MEF2B	Other	1.13241759726358	1.05626287412114
MEF2BNB	Other	0.249071319771717	0.327842776746059
MEF2BNB-MEF2B	Other	1.13241759726358	1.05626287412114
MEF2C	Other	0.352873765439748	0.437974451682126
MEF2D	Other	0.434171107452515	0.406423666817492
MEFV	Other	0.123900394717054	0.0607610183636258
MEGF10	Other	0.191607934142772	0.14069709938165
MEGF11	Other	-0.0342765049096664	-0.0721551901699326
MEGF6	Other	-0.55504226024387	-0.470016076199175
MEGF8	Other	-0.0550830155664124	-0.118443923067938
MEGF9	Other	0.284505838288419	0.250508670629509
MEI1	Other	0.545892103734863	0.618831715188708
MEI4	Other	0.373719642489227	0.324280237951083
MEIOB	Other	0.631842417040099	0.795033886538922
MEIS1	Other	-0.470627650334715	-0.313178166423727
MEIS2	Other	0.320402296041294	0.0824173256699291
MEIS3	Other	-0.117091240152949	-0.0888139729138771
MELK	Other	0.381469246827524	0.551505043780157
MEMO1	Other	-0.307966450432845	-0.162108075906206
MEN1	Other	0.160868827983022	0.507515927700514
MEOX1	Other	0.432156493936312	0.364182925109225
MEOX2	Other	0.159625153608855	-0.0876532377589648
MEP1A	Nonessential	0.283608491184798	0.233869214897526
MEP1B	Nonessential	0.127316704030153	0.190578874479093
MEPCE	Other	-0.106522287304892	0.13007151472746
MEPE	Nonessential	0.729557673408828	0.882317810431143
MERTK	Other	-0.412151654151369	-0.246753222499942
MESDC1	Other	0.285573185388911	0.097967844900958
MESDC2	Other	0.448875062515261	0.37100364277884
MESP1	Other	-0.0964456716087668	-0.19643381130034
MESP2	Other	-0.0756387563786856	-0.0716022352544978
MEST	Other	-0.282624714635856	-0.370948950067061
MET	Other	0.771337875385777	0.798257044565431
METAP1	Other	-0.284594767673525	-0.215405024819763
METAP1D	Other	0.776157603032919	0.580698509626891
METAP2	Other	0.726414836472253	0.726197355942884
METRN	Other	-0.020578136333744	-0.0445072993702827
METRNL	Other	0.299539398373439	0.38125075391773
METTL1	Other	0.259886175232558	0.364043296293326
METTL10	Other	-0.777901223664152	-0.306368668164385
METTL11B	Other	0.347735848063418	0.389408952991625
METTL12	Other	0.494777380253855	0.71919885785081
METTL13	Other	-0.0224524384709008	0.138498979405242
METTL14	Other	0.896690407187545	0.71068028319001
METTL15	Other	1.30972986562565	1.48874030624648
METTL16	Other	0.685827469978802	0.663367761093917
METTL17	Other	-0.0846337083795275	0.186223696748376
METTL18	Other	0.391957863058606	0.392104582566029
METTL20	Other	0.384496861808632	0.346763733279106
METTL21A	Other	-0.192891758958848	-0.244039748036613
METTL21B	Other	-0.546656450998974	-0.218104501925751
METTL21C	Other	-0.117696687798686	-0.144532181349284
METTL22	Other	0.497376201921922	0.388466775399751
METTL23	Other	0.0821413417097959	0.381631984724658
METTL24	Other	0.542040301870254	0.523158380727231
METTL25	Other	-0.532759972797846	-0.412032035159977
METTL2A	Other	0.208063072976328	0.222873273347704
METTL2B	Other	0.482107714018358	0.535562776957291
METTL3	Other	0.606012381052963	0.650979680586693
METTL4	Other	0.771937359504159	0.683055046854064
METTL5	Other	0.0188904308066242	0.0376670053116779
METTL6	Other	0.799576101910953	0.74400819941551
METTL7A	Other	0.237882392992242	0.537981909808451
METTL7B	Other	0.318832484349502	0.558091460079168
METTL8	Other	0.348677066146554	0.458509944572831
METTL9	Other	0.056763652013044	-0.0162004051996706
MEX3A	Other	-0.739646061359858	-0.475948860320275
MEX3B	Other	-0.278601110103646	-0.396913549942714
MEX3C	Other	-0.0621746271591587	-0.0497140531003225
MEX3D	Other	0.47295913949132	0.237766734593805
MFAP1	Other	0.237457260477869	0.574396024644033
MFAP2	Other	-0.266374266672742	-0.274734678956832
MFAP3	Other	0.240794577306497	0.26746577891146
MFAP3L	Other	0.452978983980495	0.311244910199133
MFAP4	Other	0.816572344831387	0.905418408143568
MFAP5	Other	-0.124592587553958	-0.0950959418508961
MFF	Other	0.563560760610305	0.364653657842653
MFGE8	Other	0.556121839178914	0.578812886562975
MFHAS1	Other	-0.310278952520376	-0.432836343181475
MFI2	Other	0.384712905896599	0.318372686403526
MFN1	Other	-0.106567750111927	-0.119085754001765
MFN2	Other	0.755272464647657	0.667152041925342
MFNG	Other	0.188961757058765	0.237719428345842
MFRP	Nonessential	0.0570246354226275	-0.0469763254509027
MFSD1	Other	0.0572645148704123	0.163679214798202
MFSD10	Other	0.0865083031177577	0.206343637079168
MFSD11	Other	0.126106977073455	0.380143651226148
MFSD12	Other	0.160460258359774	0.114388138685758
MFSD2A	Other	0.620375823795294	0.679959479723664
MFSD2B	Other	0.0825932892398474	-0.00700112201682749
MFSD3	Other	0.368137574381298	0.355532713117574
MFSD4	Other	-0.159817740139834	-0.0946471813800663
MFSD5	Other	-0.12125592486288	-0.0742685020319106
MFSD6	Other	0.0740031806609984	-0.0374160112946737
MFSD6L	Other	0.357091322535414	0.147754694970926
MFSD7	Other	0.649930100901614	0.486411797087966
MFSD8	Other	0.290363700615319	0.427437001550053
MFSD9	Other	-0.736006977637983	-0.755117620968178
MGA	Other	-0.309280172158961	-0.029383329750482
MGAM	Other	-0.585948494597641	-0.678137255833505
MGARP	Other	0.149989181948422	0.218674365155522
MGAT1	Other	-0.376260709668835	-0.36297971196789
MGAT2	Other	0.0708804967607038	0.266242939608627
MGAT3	Other	0.443031646062665	0.396722569585952
MGAT4A	Other	0.962722837791357	1.10121819702885
MGAT4B	Other	0.492516478240067	0.34797093753043
MGAT4C	Other	0.46736329004621	0.462948506625273
MGAT4D	Other	0.00718981231578805	0.0442637521842447
MGAT5	Other	-0.206053868457328	-0.132243518008266
MGAT5B	Other	0.415377968408409	0.288461321556332
MGEA5	Other	0.274636586093515	0.477793088096143
MGLL	Other	0.253492513287696	0.162099472835692
MGME1	Other	0.564638670302403	0.527641194617728
MGMT	Other	0.10127839840889	0.149688484874143
MGP	Other	-0.126410780764191	-0.125549873145451
MGRN1	Other	0.163979934078598	0.0284951765533614
MGST1	Other	0.596347932037347	0.307235992497678
MGST2	Other	0.750326837712234	0.852087182306966
MGST3	Other	0.492442437037614	0.582749833685515
MIA	Other	0.829316341904166	0.80784462347537
MIA2	Other	1.0920789999812	1.08356802149527
MIA3	Other	0.21633104849053	0.436539036218798
MIB1	Other	0.499728808973452	0.634976779702319
MIB2	Other	0.0791676196879739	0.0222896618088181
MICA	Other	0.102170698502383	0.0259987049891802
MICAL1	Other	0.863672397723325	0.65375216371758
MICAL2	Other	0.469519985269661	0.442449880583983
MICAL3	Other	0.313250072104808	0.230174197092814
MICALCL	Other	0.0148860204518173	-0.131201859951255
MICALL1	Other	0.650900394031474	0.60245696517897
MICALL2	Other	0.858927018784515	0.8186580891918
MICB	Other	0.263046535805901	0.375519365064638
MICU1	Other	0.490260036680156	0.356177189339659
MICU2	Other	0.10607493222262	0.138760109109244
MICU3	Other	0.378292174551702	0.237989122823967
MID1	Other	0.353013991439281	0.256843886279512
MID1IP1	Other	0.145820798802317	-0.048669318613446
MID2	Other	-0.175876661766302	-0.111752034809654
MIDN	Other	-0.0454730762249791	0.103929598661194
MIEF1	Other	0.126084966045268	0.0307914113200939
MIEF2	Other	-0.654653273606482	-0.587697389432064
MIEN1	Other	-0.668602981975953	-0.436391166243416
MIER1	Other	0.302444120498197	0.552424398250955
MIER2	Other	0.954827909760186	0.828928664289377
MIER3	Other	0.808872172528622	0.905958591596861
MIF	Other	-0.361134886912278	-0.343610384337021
MIF4GD	Other	0.830243948818198	0.892236590614382
MIIP	Other	-0.149985276377189	-0.163984140974325
MINA	Other	0.55966310636152	0.69621137131226
MINK1	Other	0.55087328919177	0.475589802694489
MINOS1	Other	0.147820834145709	0.156769491109175
MINPP1	Other	0.563514383606142	0.638749561612709
MIOS	Other	0.235663783814193	0.256740648894563
MIOX	Other	0.122844652796938	-0.0715693382195609
MIP	Other	-0.146776533626063	-0.205351298319693
MIPEP	Other	0.520696250240679	0.861613546000641
MIPOL1	Other	0.162254707663893	0.417554215842592
MIR1-1HG	Other	0.0015469135082486	-0.156185614424387
MIS12	Other	0.300991781313833	0.18404001566972
MIS18A	Other	0.146427550917157	0.487711155713513
MIS18BP1	Other	0.0740573431252047	0.414694281094402
MISP	Other	0.0678158509251755	-0.0270371913100691
MITD1	Other	-0.179534555507452	0.0649597446500151
MITF	Other	0.122229137265693	0.105500568874057
MIXL1	Other	-0.116262604335095	-0.144896242252228
MKI67	Other	-0.137684699274022	0.0222681273210403
MKKS	Other	-0.130193343900094	-0.201612879314914
MKL1	Other	0.101070043893398	0.237989841016285
MKL2	Other	0.425023967676036	0.373220898959186
MKLN1	Other	1.05291190056925	1.20026814865473
MKNK1	Other	0.0751506853480886	0.369546024546282
MKNK2	Other	-0.908664538083686	-1.00255334826754
MKRN1	Other	0.295715687381969	0.55492690510289
MKRN2	Other	0.298739151209944	0.287146261015275
MKRN2OS	Other	0.195732725428192	0.105847821443308
MKRN3	Other	0.722314668653201	0.691505142204232
MKS1	Other	0.796201088136822	0.899232590783613
MKX	Other	0.175542032714937	0.122728326230634
MLANA	Other	-0.025788580474656	-0.0735787908453319
MLC1	Other	-0.111579979530171	-0.162943168390134
MLEC	Other	0.0861021907003812	-0.000497956973395577
MLF1	Other	0.575953009424222	0.571027341827747
MLF2	Other	0.557778461967946	0.481920786097306
MLH1	Other	-0.432722709378362	-0.410639139957394
MLH3	Other	0.46367070981102	0.451129023482351
MLIP	Other	0.461126453397823	0.552361540289903
MLKL	Other	0.493101617824881	0.44492177850656
MLLT1	Other	0.123563901079752	0.0262165114462277
MLLT10	Other	0.756497052142688	0.572626354843467
MLLT11	Other	-0.190168903045076	-0.187076701880168
MLLT3	Other	0.157950845408021	0.124184262299499
MLLT4	Other	1.19876096858096	1.23831018429947
MLLT6	Other	-0.518816523501486	-0.288926603015775
MLN	Other	0.0463978714385658	-0.0877488275771982
MLNR	Other	-0.179870906866069	-0.112113509484928
MLPH	Other	0.551233688498976	0.310346194346226
MLST8	Other	-0.140042371563955	-0.0118120687827372
MLX	Other	-0.759761813237102	-0.776096864411471
MLXIPL	Other	-0.229010365207423	-0.258324091624621
MLYCD	Other	0.0689335121997979	0.0122986925871854
MMAA	Other	0.329660796144801	0.340137438367272
MMAB	Other	0.0551436656838866	-0.01827169721695
MMACHC	Other	-0.542570910449054	-0.438153575202365
MMADHC	Other	0.829015390279556	0.774660739371295
MMD	Other	0.48263150059651	0.357362629838041
MMD2	Nonessential	0.53218961200464	0.483862688286229
MME	Other	0.117058762296135	0.194667617221756
MMEL1	Other	0.0310505653058543	0.0792324801243065
MMGT1	Other	0.115365941842408	0.0799507692850066
MMP1	Other	0.679454251597275	0.593320629427427
MMP10	Other	0.658972138879783	0.613417548322716
MMP11	Other	0.354486662707427	0.451649852781299
MMP13	Other	0.505741088296956	0.40511718295266
MMP14	Other	0.852966323039874	0.89750625809016
MMP15	Other	0.296022070811302	0.235115143858034
MMP16	Other	0.12998245188798	0.0210193649919534
MMP17	Other	-0.63378609662191	-0.681922866142714
MMP19	Other	-0.0127985808876171	0.0796322354340692
MMP2	Other	0.166379177109304	0.0262098169028591
MMP20	Nonessential	-0.371877601184793	-0.423207110746596
MMP21	Nonessential	-0.101007308957875	-0.147826577488963
MMP23B	Other	0.131864882791641	0.239490375591071
MMP24	Other	-0.331415346111916	-0.335220629853371
MMP25	Other	-0.240917265732957	0.034536580465538
MMP26	Nonessential	-0.553593011616082	-0.591489575244344
MMP27	Nonessential	0.47998420321395	0.413073196019821
MMP28	Other	-0.506062989880998	-0.327992973986911
MMP3	Other	0.385867229111263	0.416857432838458
MMP7	Other	1.19712922734967	1.30605420348102
MMP8	Other	0.55040422699593	0.482834716907035
MMP9	Other	0.216173651743651	0.350374510924096
MMRN1	Other	0.88504742075851	0.822375708333542
MMRN2	Other	0.295626616178646	0.252344111097401
MMS19	Other	0.456181998370997	0.486750365513165
MMS22L	Other	-0.284478877393281	0.0727615894006779
MN1	Other	-0.113289947113703	-0.269403079493999
MNAT1	Other	-0.285017366128128	-0.217909673057912
MND1	Other	0.305251707536104	0.188574720686296
MNDA	Other	0.467812528101458	0.390127251907457
MNS1	Other	0.291504693949676	0.265860673441506
MNT	Other	-0.503949571063875	-0.436227403580391
MNX1	Other	0.692559779442828	0.579748617403464
MOAP1	Other	0.0177961814588831	0.0643145838307216
MOB1A	Other	1.10458548312734	1.09429165992714
MOB1B	Other	0.231444324695917	0.148564023218252
MOB2	Other	-0.718561785099288	-0.5341271243937
MOB3A	Other	0.144585878579794	0.0761760743473354
MOB3B	Other	0.0224106534350792	-0.0665185342449493
MOB3C	Other	0.106072814491358	0.0954015236029894
MOB4	Other	0.903092261400199	0.923591119432587
MOBP	Other	0.205270553646854	0.319785518693265
MOCOS	Other	0.423816641900245	0.239264150364309
MOCS1	Other	0.730645584158943	0.488096320312339
MOCS2	Other	-0.213969754557466	-0.136917269764912
MOCS3	Other	-0.24853570355577	-0.05700836517794
MOG	Other	-0.494031936961809	-0.237719167769162
MOGAT1	Other	0.162646300356395	-0.0284787658184854
MOGAT2	Other	0.130655012297934	0.085801845633417
MOGAT3	Nonessential	1.25410025028081	1.36484059210886
MOGS	Other	-0.693965855755298	-0.6565257336618
MOK	Other	-0.843089068478833	-0.573195630056311
MON1A	Other	0.891871693455262	0.859331142799243
MON1B	Other	-0.356459128956748	-0.196756689869876
MON2	Other	-0.274148274506577	-0.275283890312186
MORC1	Nonessential	0.375564234168269	0.332462265728526
MORC2	Other	0.28292561064216	0.260626242466287
MORC3	Other	0.644318144661529	0.639672843700311
MORC4	Other	0.278131440078363	0.270249150925311
MORF4L1	Other	0.475322924591773	0.340276400330982
MORF4L2	Other	0.817414586150147	0.734892053007872
MORN1	Other	0.11345548824283	0.174378591079057
MORN2	Other	0.523244112979043	0.626453672947167
MORN3	Other	-0.155244900136066	-0.114797008018679
MORN4	Other	0.144139120160677	0.3053551448233
MORN5	Other	0.0285197021600046	0.141986272267476
MOS	Other	0.0667608704181346	0.18534531735205
MOSPD1	Other	0.750061583347924	0.814326005120348
MOSPD2	Other	0.555867261958957	0.529256156062383
MOSPD3	Other	0.804639614040817	0.630797713174357
MOV10	Other	0.156881512004077	0.052627112172747
MOV10L1	Other	0.254394905308871	0.116220055846558
MOXD1	Other	0.87752011876701	0.887526150220317
MPC1	Other	0.397977316908563	0.293583760184474
MPC2	Other	0.564535339853386	0.776733779410755
MPDU1	Other	0.7275235003123	0.75954806845379
MPDZ	Other	1.03631301694949	0.943353086951389
MPEG1	Other	0.376126992361298	0.525586081760572
MPG	Other	0.0214813292949168	-0.041432758890858
MPHOSPH10	Other	0.143755804382948	0.403315818258038
MPHOSPH6	Other	0.730122029671963	0.748328493255205
MPHOSPH8	Other	-0.0324519709409296	0.11948670960696
MPHOSPH9	Other	0.835575367045367	0.998690088948331
MPI	Other	-0.307192638075699	-0.265344631826082
MPL	Other	1.43017857671742	1.39760276948407
MPLKIP	Other	0.143939118645	0.0850643988509906
MPND	Other	0.107128419589734	0.159866965363429
MPO	Other	0.931321689691999	0.99095526386139
MPP1	Other	0.54522795978588	0.483880716286596
MPP2	Other	-0.154198059564226	-0.0851281604356129
MPP3	Other	-0.282147701826232	-0.0721084745325796
MPP4	Other	-0.129548560526708	-0.188470443541656
MPP5	Other	0.64643085076744	0.521585366454728
MPP6	Other	0.145946361413349	0.259995455073413
MPP7	Other	0.633257686558181	0.480561048509647
MPPE1	Other	0.438860711297524	0.540713618061001
MPPED1	Other	0.145951160927777	0.167104745752846
MPPED2	Other	0.853574203349554	0.93290525950471
MPRIP	Other	0.09787547877801	-0.0604606157679251
MPST	Other	-0.65185606277381	-0.589109089918581
MPV17	Other	-0.520641440480824	-0.585926214263478
MPV17L	Other	0.5316715614107	0.649780062508635
MPV17L2	Other	0.32778107661975	0.215324055340229
MPZ	Other	0.449449118779176	0.377936051740987
MPZL1	Other	0.0761211906908438	0.270803233682262
MPZL2	Other	0.74932622869536	0.804891474343297
MPZL3	Other	0.821328348148308	0.81370480371003
MR1	Other	0.313927937268322	0.148715801244846
MRAP	Other	0.296001303623191	0.21041381966776
MRAP2	Other	0.0866675361524371	0.271630301263967
MRAS	Other	0.0153288049187841	0.197751931833699
MRC1	Other	0.363316941727385	0.437500010366083
MRC2	Other	0.580453694923643	0.506947847258534
MRE11A	Other	0.431371042664566	0.36621751307533
MREG	Other	-0.0480936716111756	-0.222965828072805
MRFAP1	Other	-0.129476616695171	-0.30695648205311
MRFAP1L1	Other	0.54778005302645	0.663979686983612
MRGBP	Other	-0.636850265319824	-0.33747935147725
MRGPRD	Nonessential	1.32308268821695	1.32263409211415
MRGPRE	Other	0.568097386889007	0.523191897176105
MRGPRF	Other	0.586946832176819	0.544770691177819
MRGPRG	Other	-0.382385602856585	-0.412443631127839
MRGPRX1	Nonessential	0.187427509097261	0.381675246478055
MRGPRX2	Nonessential	0.519490267525312	0.350435964283678
MRGPRX3	Other	0.433770710128884	0.3706974280891
MRGPRX4	Nonessential	-0.11162286567883	-0.111321235037918
MRI1	Other	-0.447038779099363	-0.388566445584564
MRM1	Other	-0.167775773857889	0.165777323564386
MRO	Other	0.890237926012412	0.914425777255633
MROH1	Other	-0.0581785586152986	0.0015916315600932
MROH2B	Other	0.727018756668305	0.598882572096776
MROH6	Other	-0.116290568882215	-0.0676687554838028
MROH7	Other	-0.642555035060386	-0.689561511421438
MROH9	Other	1.03297901569204	0.980382847118333
MRPL1	Other	-0.367149835976939	-0.03440748185809
MRPL10	Other	-0.0242158266911538	0.278504771026551
MRPL11	Other	-0.201858794809776	-0.198116812171901
MRPL12	Other	-0.335838668502873	-0.110780898243342
MRPL13	Other	0.682374055506135	0.76967720946276
MRPL15	Other	0.432467943718536	0.387609665620897
MRPL16	Other	0.0117333450458684	0.252780890719101
MRPL17	Other	-0.25449460821388	-0.178633226942263
MRPL18	Other	-0.423884079719971	-0.191306144005352
MRPL19	Other	-0.531637977513452	-0.238164859686877
MRPL2	Other	-0.193395150248959	-0.0504693714013362
MRPL20	Other	-0.0748241182509334	-0.152106444833237
MRPL21	Other	0.373690593381208	0.72893979693984
MRPL22	Other	0.0253761207740888	0.0708686865410321
MRPL23	Other	0.103025885505866	0.0719985905256624
MRPL24	Other	-0.244255303888531	-0.119163334965918
MRPL27	Other	0.0756672852085064	0.251332738816247
MRPL28	Other	0.437926776282703	0.441562823834876
MRPL3	Other	0.101998684724103	0.248947765037111
MRPL30	Other	1.35883703542762	1.35446410336583
MRPL32	Other	0.749787578179795	0.764339949146786
MRPL34	Other	-0.383095935184917	-0.241638872425308
MRPL35	Other	-0.105438065284779	0.155904952782265
MRPL36	Other	-0.25863572614438	-0.184057168129985
MRPL37	Other	-0.264737817700364	-0.0943084399896702
MRPL38	Other	-0.896931840006148	-0.739728276156054
MRPL39	Other	0.0757413356893359	0.0702529962003389
MRPL4	Other	-0.849111973448384	-0.600148044574809
MRPL40	Other	0.0951021280983981	0.0347287874758766
MRPL41	Other	0.101916912287802	0.177155134499837
MRPL42	Other	0.685342680129226	0.597857257752326
MRPL43	Other	-0.150917606431085	-0.0119494339847826
MRPL44	Other	0.292822600832147	0.171839746621171
MRPL45	Other	-0.200075398541773	0.104028000137438
MRPL46	Other	1.15611931055948	1.13325871643053
MRPL47	Other	-0.25521057559224	-0.342521176564992
MRPL48	Other	-0.344055034898724	-0.340333092931757
MRPL49	Other	-0.389908282107683	-0.0767645751731499
MRPL50	Other	0.333980367889576	0.433012175983026
MRPL51	Other	-0.436372052800306	-0.322402356561138
MRPL52	Other	-0.216738335758341	-0.312783323719655
MRPL53	Other	-0.5081553699545	-0.0127466567616329
MRPL54	Other	-0.0270725330628132	0.0176256810607294
MRPL57	Other	-1.00845976549096	-0.709315249098149
MRPL9	Other	0.0914576088195176	0.405511150550676
MRPS10	Other	-0.157468766052288	-0.076984224172648
MRPS11	Other	-0.38927395927812	-0.159013959140867
MRPS12	Other	-0.0103894694604027	-0.0827335881463759
MRPS14	Other	0.020922536438674	0.306807333536828
MRPS15	Other	-0.547379609877162	-0.518786127203923
MRPS16	Other	-0.209868355128197	0.0074089442844343
MRPS17	Other	0.386619016900895	0.393163757366907
MRPS18A	Other	-0.175226986762661	-0.0223245953690162
MRPS18B	Other	0.45661745320902	0.587169490395273
MRPS18C	Other	0.266078648121446	0.29619054230424
MRPS2	Other	0.411352804253991	0.28724738829954
MRPS21	Other	-0.121479199684056	0.190117220387245
MRPS22	Other	0.16884615891014	0.349071698608555
MRPS23	Other	-0.740596894244225	-0.349336808511921
MRPS24	Other	0.0695088592198205	0.194382063052958
MRPS25	Other	-0.357968667079513	-0.413085723161566
