Gene	Category	CCK-81-311cas9 Rep A p2	CCK-81-311cas9 Rep B p2	CCK-81-311cas9 Rep C p2	pDNA_0	pDNA_2
IKZF4	Other	0.731836041848448	0.813335001292087	0.806591519045768	0.594040321369482	0.555252432035929
IKZF5	Other	0.763944039182951	0.860616084894284	0.788061649897665	0.720665181128747	0.810980861190869
IL10	Other	0.548040417742942	0.685856559995197	0.538649657835103	0.668396607796002	0.561486499599044
IL10RA	Other	0.0160134356857876	0.00538048091514315	-0.0053420063035503	-0.00713331970631479	0.0396879709650755
IL10RB	Other	0.92784550927441	0.936068832303563	0.790403588727033	1.01158638261859	0.748751090944688
IL11	Other	-0.588754649896634	-0.402917746545208	-0.344172913719694	-0.544612759507581	-0.435769762584134
IL11RA	Other	0.038813435638417	0.219649136380775	-0.0381272202605405	-0.0801694058370185	0.0423230098596031
IL12A	Other	0.172480940917819	0.0416532639783704	-0.0247779143044632	-0.0228099193861826	0.0888564060239438
IL12B	Nonessential	0.339545220993633	0.200140733127468	0.113765369807262	0.102701261378268	0.230238334140259
IL12RB1	Other	0.0362611262222106	-3.34117459185358e-05	-0.0532086015663342	0.0940683277612324	-0.00246180060549947
IL12RB2	Other	0.0358921452208778	0.134051889824084	0.101156889509745	0.319906677764084	0.0782924015917608
IL13	Nonessential	-0.255810798777849	-0.123246016941574	-0.280248445941325	-0.101298716019161	0.0398807628878376
IL13RA1	Other	0.490261306898181	0.458652444757153	0.589877500783811	0.448927895829695	0.39514166490584
IL13RA2	Other	0.542595324631878	0.730743530629176	0.687736555897829	0.667964928885133	0.53703480589167
IL15	Other	1.13754986488094	1.14897775919577	1.12648943437299	1.3509123536242	1.0720708761706
IL15RA	Other	0.134129641615575	0.0893252318230354	0.0294646140715465	-0.050116440599557	-0.0649533085591042
IL16	Other	0.221450901870781	-0.0229941764378973	0.0907780681025755	0.0118618097963878	-0.00556404882794755
IL17A	Nonessential	1.33329223748485	1.21046116197629	1.09269076541689	1.20929268345345	1.21502062989714
IL17B	Other	0.508108722827824	0.644336990563615	0.686818923748759	0.426114489887129	0.558756117149145
IL17C	Other	0.038004988274427	0.00965206997345004	0.17654559079141	-0.16519089030094	-0.0331708094267844
IL17D	Other	-0.738054539520487	-0.677184874552709	-0.705847186184567	-0.481291206320497	-0.649793169344752
IL17F	Nonessential	0.526135806525511	0.643507835556598	0.486351841426329	0.566606523677281	0.560537067767294
IL17RA	Other	0.428544146619416	0.396033937387989	0.312800102114088	0.429928654275609	0.476152108377459
IL17RB	Other	0.670781212894145	0.662076888955818	0.561372896934007	0.741335000154482	0.698979844200614
IL17RC	Other	0.441624668999478	0.356291986772446	0.480942630050695	0.458507740822901	0.411893946660283
IL17RD	Other	0.525090769057643	0.642665225896205	0.608513536123481	0.608417857792696	0.397179344123225
IL17RE	Other	0.170235851553325	0.139447134297427	0.238790638955416	0.14487080067207	0.178315552008155
IL17REL	Other	-0.146346255168043	-0.263010006209405	-0.187537646092485	-0.23357165670021	-0.20151766196869
IL18	Other	0.360687272723596	0.482231575215243	0.30453520973997	0.502837260089692	0.429588272543396
IL18BP	Other	0.17241546250274	0.179257399031651	0.118897032629108	0.0106675022428348	0.133532665600564
IL18R1	Other	-0.155539160536991	-0.231434404815243	-0.22546864117351	-0.369884535118916	-0.301914706615785
IL18RAP	Other	0.0308627066419668	0.076377046888288	0.120985143509596	0.0386408787340094	-0.00947264896763078
IL19	Other	0.396082571102698	0.440342788887695	0.474248901879109	0.343086771387287	0.448843371754103
IL1A	Other	-0.169277321270306	-0.324296786188614	-0.30099768391177	-0.130947568684106	-0.144914494426647
IL1B	Other	-0.0725056836326811	0.044987495577939	0.0562254365438437	-0.0945554050643666	-0.0406960798243968
IL1F10	Nonessential	0.186992722041161	0.348518573729456	0.308529811203079	0.308137522023034	0.27201907228936
IL1R1	Other	0.364676908040678	0.424077413771195	0.224420909035561	0.373608518688392	0.114443233625467
IL1R2	Other	0.151618415086852	0.116439075132797	0.323345133131228	-0.0388461411328973	0.210119305525943
IL1RAP	Other	0.174600539552641	-0.0950927120202948	0.0157714789289426	0.101911502593915	-0.0395261122087244
IL1RAPL1	Other	0.471454191010911	0.562802751429065	0.459090764488587	0.357955716388637	0.443640267964846
IL1RAPL2	Other	0.250065981236967	0.307074758093861	0.219063824334991	0.167814797307727	0.221834107966328
IL1RL1	Other	1.54215984355169	1.43391228657418	1.55586888812075	1.38657467211147	1.42133699366165
IL1RL2	Other	-0.0991625187939532	-0.0494357560615087	-0.339982717690393	0.0413391597581401	-0.0971253493331478
IL1RN	Other	0.289163134618325	0.264107532494675	0.412585520417705	0.408562698067624	0.271547883379548
IL2	Other	0.846348224205462	0.695413792261553	0.736145796067717	0.735354621076657	0.581960932735485
IL20	Other	-0.17765778942028	-0.0892208986811012	0.00115437716302284	0.122116476523079	0.00797847754943759
IL20RA	Other	-0.454974935686676	-0.241258403997748	-0.207690428525659	-0.290561461676391	-0.346861118867426
IL20RB	Other	0.782329763107899	0.70164447494339	0.852023039509384	0.63250847138396	0.762785325739879
IL21	Nonessential	0.194623030750931	0.177142438719065	0.150818551488892	0.0876688900353229	0.124141781022038
IL21R	Other	0.389438025630761	0.33479987700228	0.220844487491009	0.1971628159956	0.242670087667621
IL22	Nonessential	0.199479330555201	0.230766333718088	0.346512988393524	0.14833907519827	0.2351162595619
IL22RA1	Other	0.22684629146529	0.153178841244444	0.12720130668805	-0.0553635543625351	0.145394592440424
IL22RA2	Other	0.184162608171645	0.239542071668788	0.110350295963547	0.261441405498926	0.220468538917825
IL23A	Other	0.0780842204471079	0.187323089317606	0.0447159673775764	0.275265932209122	0.169013751101599
IL23R	Other	-0.140578476916011	-0.215779734924595	0.0837910094972331	-0.317376019091463	-0.256546277523147
IL24	Other	-0.358015959651329	-0.435252764078403	-0.324906832606015	-0.300971582613009	-0.148997991592895
IL25	Nonessential	0.246502373828592	0.401425905549216	0.380882228040561	0.254293099915535	0.110422462604743
IL26	Nonessential	1.0450173331357	1.04540896248148	1.15463370101819	0.96490148564889	0.947823054741581
IL27	Other	0.261459936060352	0.126493888690146	0.301969771406396	-0.00383354051284878	0.218317919569789
IL27RA	Other	0.280596953629793	0.212819064234179	0.253276219282826	0.219770911140019	0.2629685386422
IL2RA	Other	0.394586173165897	0.413225767170813	0.441997076338854	0.355972629101311	0.160131265771659
IL2RB	Other	-0.246679520952254	-0.431450915011108	-0.322843058659588	-0.416621014278022	-0.399033242501001
IL2RG	Other	0.834428938234556	0.854911856436087	0.709765995744107	0.644966730737019	0.760372803889406
IL3	Nonessential	-0.297299030793229	-0.276877249372891	-0.140614071952958	-0.289917280800327	-0.122069078833838
IL31	Nonessential	0.267881778349952	0.29725029456093	0.27793866496155	0.266700932039245	0.348488026486807
IL31RA	Other	-0.0478904420935479	-0.0419973691427559	-0.290206824199082	0.0243212110577711	0.0786046617543114
IL32	Other	0.370580445921884	0.311498006338489	0.420810634001456	0.313022900261088	0.203883050626046
IL33	Other	0.442889045914193	0.716381131969886	0.617738064629939	0.664518765610124	0.449031276417591
IL34	Other	-0.286308299553155	-0.411064762027541	-0.22895803583209	-0.228253924525673	-0.212891424438328
IL36A	Nonessential	-0.334201591742542	-0.249884243860504	-0.109091314558875	-0.0910282557245665	-0.301855885351145
IL36B	Nonessential	0.461091889474893	0.312078712125845	0.415860772079896	0.366812314693768	0.309552095390559
IL36G	Other	-0.293464806764384	-0.112594903016458	-0.358399309068234	-0.253011465019021	-0.0911301535169958
IL36RN	Nonessential	1.19104645172947	1.11890433859644	1.22378881067423	1.09520095674546	1.11014512128929
IL37	Other	0.964416588848929	0.901244244166361	0.865885650751061	0.894660087952133	0.861544326395683
IL3RA	Other	-0.732623821076619	-0.822265615245771	-0.694337069970409	-0.643756633525263	-0.805011688501275
IL4	Other	0.207542245431555	0.182320204369385	0.263319143949746	0.235041292383596	0.409753548091477
IL4I1	Other	-0.482349121956158	-0.474871019975032	-0.300931598716527	-0.451305661925324	-0.499114924440582
IL4R	Other	-0.363646885831672	-0.186270884269251	-0.319865762113462	-0.2795383445811	-0.253886394188081
IL5	Other	1.14715449040231	1.15574015829178	1.09642270442305	1.05833416630976	1.03844897369605
IL5RA	Other	0.125122710416967	0.208254585771536	0.143974994641245	0.29707713220487	0.144604106739385
IL6	Other	-0.694954747844908	-0.60311397640952	-0.542168429735022	-0.749413974628257	-0.84819538284277
IL6R	Other	0.143118166593949	0.283398384544675	0.0671458051065137	0.363727303783139	0.163104541657755
IL6ST	Other	0.467287251589925	0.378779045898108	0.367977762229035	0.382015555354136	0.390155213802151
IL7	Other	0.463023061969289	0.602791752867335	0.599774380454079	0.36536733196746	0.495806055264616
IL7R	Other	0.147165139117425	0.14791461496186	0.196904070328008	0.216724821801142	0.0923662050266062
IL9	Nonessential	0.775688888192264	0.647943855882897	0.650773438938181	0.569742381289011	0.71614380370833
IL9R	Other	0.39941599898848	0.561852503155367	0.404208665266783	0.541717145476834	0.569497781362523
ILDR1	Other	0.204237808834501	0.289812216741044	0.136600288300349	0.10998279057992	0.220882619795279
ILDR2	Other	-0.347674046550831	-0.241594312710568	-0.438544119655355	-0.274568301882864	-0.260561007021574
ILF2	Other	-0.492157938356634	-0.354664007696086	-0.576927401821749	0.000353442532485579	-0.058215984877191
ILF3	Other	0.452753167915324	0.659288068740919	0.541934347501021	0.636270363851449	0.648467167920621
ILK	Other	-0.374585539083833	-0.4424697504083	-0.531733105158608	-0.497015290322134	-0.457428385961329
ILKAP	Other	1.1768542304911	1.23425038622621	1.11199675861277	1.16959669541417	1.18236460265745
ILVBL	Other	-0.725269547569116	-0.715056661333521	-0.663238934454373	-0.646451510530703	-0.76902622079866
IMMP1L	Other	0.749612341238106	0.550363697243366	0.517847637641999	0.501641723379039	0.630242881595332
IMMP2L	Other	1.72285233918406	1.68082106660373	1.61595280445325	1.65040880775446	1.85135558512368
IMMT	Other	0.117929863292821	0.205003700221568	0.116215023209874	-0.0293257123680884	-0.085426733498459
IMP3	Other	-0.544289258127872	-0.585520896679655	-0.510701366314972	-0.113420643972974	-0.17157071325079
IMP4	Other	0.804195576591839	0.972752461661946	0.80453121335101	1.02115723549055	0.96544208397547
IMPA1	Other	0.209808356736116	0.220337694428149	0.220768679984743	0.422412437603218	0.216032170274952
IMPA2	Other	-0.227272984167155	-0.34663635856256	-0.265823573599658	-0.243091705777255	-0.25582256657704
IMPACT	Other	0.632780468214257	0.625216964591522	0.582545466198361	0.646644325828958	0.62763784741685
IMPAD1	Other	-0.0208740811352598	0.0574952988694342	0.00756549262207809	0.103284496464579	0.0325495280662346
IMPDH1	Other	-0.655643262944615	-0.64683031480963	-0.510068870098762	-0.540128291363371	-0.538976508633966
IMPDH2	Other	0.463509998725482	0.693041626468584	0.649554657878173	0.781132214278665	0.825405639190483
IMPG1	Other	0.597380317446272	0.581217800722876	0.563674216199073	0.469994421346852	0.500727314060272
IMPG2	Other	0.650752952480819	0.499185241075066	0.571615567041648	0.738162319362931	0.56936202726517
INA	Other	-0.645121219492002	-0.60518681136487	-0.660573644061178	-0.690361357832456	-0.718113064333301
INADL	Other	0.175616620140872	0.363827152843688	0.178944110651867	0.30692679372632	0.168484180323294
INAFM1	Other	0.000398011481281005	-0.0371555334855568	-0.076304448376908	0.0774019604194122	-0.0295710836196833
INCA1	Other	0.762498106946978	0.762770413575669	0.7579970533625	0.716068845250122	0.467844666583174
INCENP	Other	-0.649706505102397	-0.496960964228934	-0.765942227623646	-0.136906917409929	-0.096331759192316
INF2	Other	-0.403974624484773	-0.337963026836592	-0.350556949428601	-0.52416242567908	-0.508387635789809
ING1	Other	-0.34442462583198	-0.455832838817085	-0.381940294073222	-0.646950697025924	-0.613383352110793
ING2	Other	0.139646261315838	0.292085395917928	0.242992986121606	0.270717668698404	0.189368034738106
ING3	Other	-0.718929112207688	-0.555327579997328	-0.539694684488921	-0.0755914691897384	-0.339845647957448
ING4	Other	0.897393207362396	0.90076588936384	0.84399703258696	1.00815442913925	0.855769598677092
ING5	Other	0.0244530909069387	-0.0218850901018083	0.110731783036276	0.113013013728678	0.00520419991401745
INHA	Other	-0.75189478111972	-0.456817323439254	-0.519372423232231	-0.640437854140402	-0.774995485888875
INHBA	Other	0.571706860221035	0.650471213159473	0.585694606832968	0.528108322009656	0.589049835637344
INHBB	Other	0.319816596846223	0.161510615413252	0.274620085977235	-0.00148738626553338	0.117750588909653
INHBC	Other	-0.020095195785451	0.0711551855600798	-0.060532088520733	-0.159571975756681	0.0199117567311609
INHBE	Other	0.417017420953012	0.375835246611792	0.375441248071313	0.627351503775038	0.482725868260113
INIP	Other	-0.217716688091682	-0.354874850520232	-0.284096759005876	-0.316731262107032	-0.356127813420327
INMT	Other	-0.689826227590432	-0.737410654662259	-0.615835744609388	-0.647095396935844	-0.714305231749636
INO80	Other	-0.34013765157731	-0.267813879212404	-0.232742300435268	0.0166487057111775	-0.308375333679565
INO80B	Other	-0.337685867832513	-0.240478474976321	-0.362511056660845	-0.111798064695839	-0.188568656044668
INO80C	Other	-0.814494440514275	-0.697149747048883	-0.840812795407894	-0.713897121238754	-0.787402516555967
INO80D	Other	-0.394231597809232	-0.340004835373282	-0.361930960077121	-0.282185255714261	-0.424497859859491
INO80E	Other	-0.537069269542946	-0.568654701788066	-0.454861800398235	-0.524618584243952	-0.530119795410419
INPP1	Other	-0.0465765451182212	0.19781438242233	0.179958437096249	0.097485832280677	0.0904549651096685
INPP4A	Other	0.0602052678764463	0.0279075701902279	-0.0914923260015605	-0.131251520699564	0.177909521371977
INPP4B	Other	0.433308953103495	0.51711551117345	0.573915890885078	0.566393466961444	0.546689048932116
INPP5A	Other	0.161635000688183	0.181960336399637	0.284568429723354	0.161706457114391	0.121967789022095
INPP5B	Other	0.314307451599575	0.409729784579123	0.334920479252968	0.214945688708405	0.399202428780877
INPP5E	Other	-1.18301237645018	-1.22109006606283	-1.17655251702538	-1.09426020264458	-1.24256287790408
INPP5F	Other	0.528203908472548	0.674889209549159	0.631505003983159	0.701028480106079	0.654492841533047
INPP5J	Other	-0.267425631159354	-0.187851588518218	-0.434438501082344	-0.333349694869691	-0.570747926039487
INPP5K	Other	-0.0156718342685237	0.0109789705348193	0.0660089657805148	0.0865882663734148	-0.0607827015460213
INPPL1	Other	-0.0124997331745834	-0.0837297564150675	0.003814016395605	0.0920060861767477	-0.0576570957204797
INS	Nonessential	-0.297999078339332	-0.370421154104904	-0.271243957094146	0.116935057866371	0.0351833229351737
INS-IGF2	Other	0.267085025692423	0.369878310891793	0.336973311659293	0.204673827469647	0.196527450124494
INSC	Other	0.159774850151848	0.0866920062685582	0.122269516540538	0.0346332765384009	0.200840307382644
INSIG1	Other	-1.16474513045056	-1.12446546267918	-1.17200648665189	-1.15808897103493	-1.19207074013503
INSIG2	Other	0.477339979652648	0.360527830327869	0.40547586509548	0.369353084669097	0.414094215467548
INSL3	Other	0.000793880455249729	0.21463638670101	0.115006031029954	-0.056075096526517	-0.028831052168852
INSL4	Other	0.815705958492677	0.860767731846821	0.917650706812161	0.606928799254597	0.70684433586162
INSL5	Nonessential	1.23088414027408	1.22010372501187	1.15429846153276	1.05642466110726	1.14477315717402
INSL6	Nonessential	0.315932992975727	0.196205574261929	0.113994149963653	0.0829457430126224	0.0718264954009523
INSM1	Other	-0.750109702904213	-0.453419455318258	-0.412532066986181	-0.630291891701525	-0.742302137364286
INSM2	Nonessential	0.461926346591291	0.413182169187493	0.666713444423963	0.432839762883034	0.351628321013608
INSR	Other	-0.0185212892699904	0.000117379437753279	0.127231492976864	0.11883723437521	-0.0859110337790392
INSRR	Nonessential	0.152594544353074	0.364841500780642	0.422272789080712	0.35387792217721	0.277468872729144
INTS1	Other	-0.0361238975301036	-0.144563547202234	0.0821013261732819	0.205974249199502	0.128717946359448
INTS10	Other	0.318003529307242	0.203415250744296	0.289238595651947	0.353087530883841	0.256363743108811
INTS12	Other	0.367828112822531	0.256096974501373	0.22064266760569	0.50667994364763	0.42766785778692
INTS2	Other	0.797067185731512	0.578683111867747	0.759160591149151	0.909185951897869	0.864207411166855
INTS3	Other	-1.02426517763294	-1.0687410644296	-1.00214762191166	-0.400870749154924	-0.39788188304036
INTS4	Other	0.416321264459444	0.387250141313481	0.512590454884126	0.627693178340751	0.86165788533428
INTS5	Other	0.00513536241102161	0.0721353728034833	0.0354605202954381	0.386887030529894	0.435931333685759
INTS6	Other	-0.251820443985628	-0.386041716290158	-0.193193340376978	-0.101025526121167	-0.0689300487033726
INTS7	Other	0.123100617383807	0.143964221424798	0.086076098891927	0.573611151435079	0.443869734972109
INTS8	Other	0.163478935394036	0.287412856532866	0.187945182327059	0.449300772549134	0.0940121724706749
INTS9	Essential	0.243071670967839	0.330456156392135	0.308338992836025	0.394657065436692	0.240736162039652
INTU	Other	-0.265177345975329	-0.24698696568264	-0.231933418800946	-0.115872118355848	-0.433304838143585
INVS	Other	0.546916700878729	0.649345571853604	0.744423168320102	0.441671051631657	0.515216559622456
IP6K1	Other	-0.515763964163064	-0.499618341090199	-0.337638592784154	-0.527821213305727	-0.491622086151891
IP6K2	Other	-0.0680362291317963	-0.394468947445595	-0.26945089887187	-0.326104728821464	-0.162514705185237
IP6K3	Other	-0.716411448910805	-0.604260328516589	-0.821094792420598	-0.509786470266986	-0.596625421565958
IPCEF1	Other	0.536804976465561	0.548093933883312	0.481365247886398	0.482120983133188	0.427613320544367
IPMK	Other	0.287506775842971	0.185630001889973	0.249842637724254	0.265229616463423	0.210478825652479
IPO11	Other	0.184829042825658	0.118546048680773	0.136001597887291	0.2406816255084	0.202220949868295
IPO13	Other	-1.03189284995222	-1.05216047619855	-1.20553586605374	-1.1046417347914	-1.16193210900516
IPO4	Other	1.03431682043595	0.89021353787573	1.04534091386981	0.981016024892871	0.878312790341726
IPO5	Other	0.221771417508044	0.307071663226035	0.354749879910777	0.402580999917226	0.421015111548978
IPO7	Other	0.341183821461782	0.417766979814858	0.405341864331292	0.679669755363618	0.714485911013716
IPO8	Other	0.37485540555334	0.274273991522487	0.271042688168752	0.486722598835918	0.297794750075275
IPO9	Other	0.0224400875633495	0.0589348969857606	0.0705395188587775	0.296845629625797	0.263528335728248
IPP	Other	-0.170598570809904	-0.423228779024795	-0.205179289667345	-0.250876994376199	-0.276563857254317
IPPK	Other	0.108291599804578	0.104018621698952	0.152666411119172	0.0978774277458458	0.205505171425498
IQCA1	Other	0.036477615611176	0.0242912958064344	-0.0740579595334691	0.169520354938146	0.076438508198492
IQCB1	Other	0.646052101318932	0.573095091091646	0.562437327321708	0.750178854451519	0.534727072067503
IQCC	Other	-0.170928094192429	-0.124721677891377	-0.160128905151374	-0.0429543393844951	-0.0387984203010261
IQCD	Other	0.378898540447431	0.240662708474376	0.430527030352302	0.256786170957645	0.351159336586952
IQCE	Other	0.307365274131468	0.419203527899865	0.351656256922882	0.250601047181271	0.301070327607181
IQCF1	Nonessential	0.0588553896056041	-0.000450280187335395	-0.0817306112723864	0.260967089759239	0.243596626444638
IQCF2	Other	0.517084627238738	0.574462653579398	0.538755787356239	0.493322234157403	0.544917360975612
IQCF3	Other	0.276832257690335	0.298089252204912	0.204251388515191	0.167021976137532	0.16349351813171
IQCF5	Other	0.352388409540205	0.411531662718752	0.453614804347252	0.114276459599162	0.35276594227155
IQCF6	Other	0.595751816104332	0.628063366256984	0.626253658941603	0.426848587594977	0.463854128034085
IQCG	Other	0.640536432662933	0.693615295574946	0.513393844246778	0.614198820743469	0.516679701657674
IQCH	Other	-0.177232923624172	-0.128232338526961	-0.0379427223981672	-0.0570592422458123	0.000568399144175171
IQCJ	Other	-0.0946991978513931	-0.0403532975450438	0.128245038704272	-0.182334392415633	-0.237679571847176
IQCJ-SCHIP1	Other	0.430207372601673	0.513560433903756	0.48641508934451	0.552758128962645	0.526969174767717
IQCK	Other	0.58513623095889	0.523192385733531	0.363686178313502	0.632980325845548	0.606087978874378
IQGAP1	Other	0.84747485804363	0.713698402455572	0.84098745945456	0.690347688688287	0.835365212070939
IQGAP2	Other	0.164993581515377	0.236521793227232	0.247305512144901	0.423859164873362	0.128679071329572
IQGAP3	Other	0.0325986083091642	0.111456962644543	0.104361011948499	0.247234940001349	0.165996928413293
IQSEC1	Other	0.235090975011787	0.242568468054484	0.210244596746564	0.184209154548842	0.301278907177046
IQSEC2	Other	0.965867813074538	1.04662756130139	0.972162013166412	0.72588632706066	0.865909692062303
IQSEC3	Other	0.453843207288239	0.430200342282066	0.386190648138555	0.375164470539092	0.231166387043259
IQUB	Other	0.936170337548539	0.868143743522311	0.992667190736149	0.730022857928686	0.794343965085457
IRAK1	Other	-0.128872186754539	-0.117015260148921	-0.101425658947633	-0.310563924952353	-0.31164328304586
IRAK1BP1	Other	-0.557723476114004	-0.568116917431504	-0.641106868548699	-0.530232293288871	-0.481394856363463
IRAK2	Other	0.952176258937617	0.882468738373748	0.85111680269812	0.67860257807914	0.681345213252386
IRAK3	Other	-0.454956462422549	-0.254095548027148	-0.27410155345574	-0.231465840230882	-0.420133173413128
IRAK4	Other	0.0561538510330312	0.0745619173512481	0.000712844410395781	0.154858071059527	0.102658820599748
IREB2	Other	0.478063103770873	0.496798647268568	0.279557362206114	0.341500025647485	0.30867307097305
IRF1	Other	1.54418246057262	1.49286486091747	1.52467962176365	1.65219281992497	1.63861089882543
IRF2	Other	0.586188888985627	0.591444922438624	0.487933229191629	0.722862965702311	0.47733531263703
IRF2BP1	Other	0.0125058826718447	0.11704263363477	0.237321001613948	0.112613439501912	0.104294401909363
IRF2BP2	Other	-1.40260597719704	-1.16093441181858	-1.30539618824531	-0.766063579495376	-0.885673555444775
IRF2BPL	Other	-0.0884417818122043	-0.0221018254417301	-0.146185721897028	0.00753554147453978	0.0444379133785209
IRF3	Other	-0.0426941438621655	-0.0807530960020535	-0.177899500146963	-0.134974187897806	-0.15003645149192
IRF4	Other	0.0679482203141627	-0.142586357967786	0.0170248322454558	-0.121174104124331	-0.0919168491147993
IRF5	Other	-0.521202552673225	-0.510768489934769	-0.429896954022148	-0.250362766963716	-0.428385406161791
IRF6	Other	0.581997874918291	0.451463184040307	0.628623908074637	0.564269676937788	0.540628493529366
IRF7	Other	-0.242063313728993	-0.197878751945991	-0.325644430833373	-0.137541790724517	-0.197989499888462
IRF8	Other	-0.148514324666844	-0.0672235202600734	0.138698709477915	0.0291598224423089	-0.270129827904722
IRF9	Other	-0.253526220827409	-0.169453890102607	0.0447689886966981	-0.033938213960939	-0.107020952833087
IRG1	Other	0.795042128053037	0.825077703517536	0.694594593159362	0.756698731653923	0.844203517701706
IRGC	Nonessential	-0.704575154437586	-0.940688249341564	-0.786257175209091	-1.12097550660115	-1.03105569105701
IRGM	Other	0.744006479403546	0.791697144058912	0.864225042895213	0.641962950301237	0.673056479509784
IRGQ	Other	-0.293282497566416	-0.388012143631082	-0.235489010335301	-0.475562574873684	-0.519154921772607
IRS1	Other	0.697567627235299	0.841769357319904	0.785214508376182	0.519019994188158	0.628209819181552
IRS2	Other	-0.483309265441683	-0.568848752290352	-0.627776365452157	-0.271948754165416	-0.219707262089752
IRS4	Other	-0.137666548128715	-0.190494326248806	-0.0699666416796962	-0.100128110202062	-0.0885332611808554
IRX1	Other	-0.168560040946402	-0.303290075467544	-0.0567934337253717	-0.351638241009386	-0.220456175291716
IRX2	Other	0.279040284297225	0.308729964775439	0.274794442894026	0.12824283839159	0.255547019434305
IRX3	Other	-0.412607971486015	-0.504189662182308	-0.581117414817851	-0.201743293362151	-0.294870797705009
IRX4	Other	-0.210844670144013	-0.247220200658499	-0.412082143734169	-0.201824984927403	-0.368670250486833
IRX5	Other	0.0415337640483386	0.00327243179183906	-0.0717073439092834	-0.0158963688627954	0.0352335501094183
IRX6	Other	-0.0319242808595481	0.102990377781252	0.0707975163158422	-0.101793908582816	-0.0235114366711856
ISCA1	Other	-0.274637442905735	-0.186115739421296	-0.18188981617101	0.120615562786313	-0.231763548711724
ISCA2	Other	-0.340592762625331	-0.241258305953425	-0.419239752696328	-0.0775690705910779	-0.113749529587492
ISCU	Other	0.0264059301429548	-0.0817369405602586	-0.0396751738208378	-0.137989432211585	-0.0621143384689947
ISG15	Other	0.100771641058247	0.137303845024997	0.114482500895406	0.191222963445794	0.107242627724413
ISG20	Other	0.821239700578457	0.984856249661603	0.760636608417017	0.934440834921483	0.973370522756373
ISG20L2	Other	-0.127413065950411	-0.233346676366517	-0.121604513638564	-0.0397096263197856	0.0782852554563485
ISL1	Other	0.0329211248878889	-0.0673035326554859	-0.189445677085111	-0.0697912268836581	-0.0941405324784561
ISL2	Other	-0.461414121803138	-0.587323119090788	-0.50686514045599	-0.509810909413256	-0.465724893492815
ISLR	Other	0.685251493551405	0.681461840708289	0.546878263591776	0.320377274100206	0.593080017362938
ISLR2	Other	-0.187660503890762	-0.321942213429307	-0.426574426117171	-0.41757339283751	-0.371768171454516
ISM1	Other	-0.616859160566765	-0.297313190045356	-0.419225467417173	-0.454104369378623	-0.676878373709568
ISM2	Other	-0.336150864404664	-0.0916111854428275	-0.250073879410863	-0.0571846377465746	-0.224114235072999
ISOC1	Other	-0.466245195888073	-0.457226378253276	-0.465789488277056	-0.408005251895721	-0.284387300000002
ISOC2	Other	0.0432624140240103	0.0653449180237352	-0.00616410858929332	-0.121724610292506	0.134414214779814
IST1	Other	0.885054566027274	0.745897277962161	0.834186089516807	0.644819889059173	0.620423205285868
ISX	Nonessential	1.08336512205032	1.08002519319085	0.935301625990364	0.9997839568678	1.12246712606111
ISY1	Other	1.58352772921752	1.47077592298301	1.60513676536226	1.70584073901387	1.57998134951644
ISY1-RAB43	Other	1.58352772921752	1.47077592298301	1.60513676536226	1.70584073901387	1.57998134951644
ISYNA1	Other	0.30770636912816	0.229986381517445	0.188798847032832	0.37293222401784	0.414238916185226
ITCH	Other	0.865691597628535	0.785593221588864	0.802963324677306	1.00442399116173	0.941387043436637
ITFG1	Other	0.292500162860066	0.39019247758358	0.345964747034033	0.306550128172132	0.284228964498354
ITFG2	Other	0.836429287951874	0.912977428898136	0.866786347829468	0.819499067192821	0.740940360238337
ITFG3	Other	0.20623249547114	0.152065875186811	0.340295423572036	0.135618913100907	0.0390062996743678
ITGA1	Other	-0.153307586586933	-0.216049122802315	-0.0496317037662829	-0.0613648608093894	-0.1384105396702
ITGA10	Other	0.129515106442103	0.153669181437136	0.194954768193199	0.160438238842642	-0.105505409919592
ITGA11	Other	-0.101524933170191	-0.210342488795387	-0.113808661577162	-0.0840900768551327	-0.0550802943360759
ITGA2	Other	0.274560113041957	0.388885855954139	0.360374171999687	0.267232469727299	0.311978256947505
ITGA2B	Other	-0.223059906892798	-0.080398063647432	-0.212754643512358	-0.142397924296317	-0.141009153808834
ITGA3	Other	-0.28630317312688	-0.175484215757772	-0.217736654337217	-0.198500059113978	-0.221138680650139
ITGA4	Other	-0.271657171670193	-0.313957816924388	-0.283465103376785	-0.0807346564698397	-0.0797748370631945
ITGA5	Other	0.172036166918683	0.146936336946094	0.166759398475544	0.182562495617085	0.0864191773402934
ITGA6	Other	-0.792162344627056	-0.935856847099969	-0.548855851868573	-0.439245100946408	-0.522962316191941
ITGA7	Other	0.00804267047511503	-0.103966912048048	0.0972343421823883	-0.0321581405031459	-0.00170013913464157
ITGA8	Other	0.120447844448123	0.140402901252887	0.0579902720394902	0.164865341433522	0.1130764179748
ITGA9	Other	-0.540570193602308	-0.354543145935508	-0.246240377831655	-0.190139911715746	-0.330897945649437
ITGAD	Other	1.30427712120002	1.40913222369259	1.40518534643382	1.40065837534255	1.21036253057366
ITGAE	Other	0.0712704381017711	0.0889641342260776	-0.00752659468880693	0.0599694495430758	-0.0461280299633865
ITGAL	Other	0.454295199748101	0.242022823170377	0.359562535479419	0.533137234508079	0.428089478505647
