Gene	Category	CCK_biased	CCK_biased.1	CCK	Z	P(-)	FDR(-)	P(+)	FDR(+)	P(replicates)	FDR(replicates)	P(sgRNAs)	FDR(sgRNAs)
TMEM110	Other	-0.0639569961072535	-0.0639569961072535	-0.0646817580095635	NA	NA	NA	NA	NA	0.986745476123881	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM110-MUSTN1	Other	-0.0639569961072535	-0.0639569961072535	-0.0646817580095635	NA	NA	NA	NA	NA	0.986745476123881	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM115	Other	-0.131317152412513	-0.131317152412513	-0.131921390120677	NA	NA	NA	NA	NA	0.983060832067442	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM116	Other	-0.0651872825683895	-0.0651872825683895	-0.066383816160575	NA	NA	NA	NA	NA	0.981166144272537	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM117	Other	-0.113347788692569	-0.113347788692569	-0.112712407136087	NA	NA	NA	NA	NA	0.994248831797054	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM119	Other	0.205249962530546	0.205249962530546	0.206056353822007	NA	NA	NA	NA	NA	0.98109319162494	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM120B	Other	0.0614612244265806	0.0614612244265806	0.0607294186369238	NA	NA	NA	NA	NA	0.993994175717426	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM121	Other	0.094599000950014	0.094599000950014	0.0954954009877	NA	NA	NA	NA	NA	0.988005843767051	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM123	Other	0.0791629560764695	0.0791629560764695	0.081703497697889	NA	NA	NA	NA	NA	0.987278867790363	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM126A	Other	-0.0913371358651951	-0.0913371358651951	-0.0911375975353957	NA	NA	NA	NA	NA	0.990453476319247	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM126B	Other	0.042512244907956	0.042512244907956	0.0437600860623776	NA	NA	NA	NA	NA	0.991297225571787	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM127	Other	-0.274158538241251	-0.274158538241251	-0.27388992663555	NA	NA	NA	NA	NA	0.993616703857672	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM128	Other	0.113617448016067	0.113617448016067	0.11247438773033	NA	NA	NA	NA	NA	0.986652847411838	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM129	Other	-0.0345543624561159	-0.0345543624561159	-0.035635346513548	NA	NA	NA	NA	NA	0.992557787655217	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM130	Other	-0.216092632993406	-0.216092632993406	-0.214566677658374	NA	NA	NA	NA	NA	0.98362115379938	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM131	Other	-0.234619494260518	-0.234619494260518	-0.233880409262183	NA	NA	NA	NA	NA	0.995526016490504	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM132A	Other	-0.102724971425172	-0.102724971425172	-0.103900508052259	NA	NA	NA	NA	NA	0.98063637040839	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM132B	Other	0.0423872097031233	0.0423872097031233	0.042199779585164	NA	NA	NA	NA	NA	0.997727798042694	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM132D	Nonessential	-0.00776167747935334	-0.00776167747935334	-0.00732592996875347	NA	NA	NA	NA	NA	0.99650951428718	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM132E	Other	0.185236719876159	0.185236719876159	0.186054913524647	NA	NA	NA	NA	NA	0.991987937860122	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM133	Other	-0.0730166697432559	-0.0730166697432559	-0.0724608441900186	NA	NA	NA	NA	NA	0.994494019006057	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM134	Other	-0.109737221153993	-0.109737221153993	-0.108739174801129	NA	NA	NA	NA	NA	0.983210513631122	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM135	Other	-0.134411324147101	-0.134411324147101	-0.135710647251785	NA	NA	NA	NA	NA	0.983952746347837	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM136	Other	-0.0628934278174662	-0.0628934278174662	-0.0631652122338409	NA	NA	NA	NA	NA	0.990332195583549	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM138	Other	0.0700322986691225	0.0700322986691225	0.0695328626905717	NA	NA	NA	NA	NA	0.995168987910439	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM139	Other	0.035949235397633	0.035949235397633	0.0362902883765178	NA	NA	NA	NA	NA	0.996865113155012	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM140	Other	-0.0117131584935913	-0.0117131584935913	-0.0104522547443232	NA	NA	NA	NA	NA	0.988337969893139	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM141	Other	0.0236755559637788	0.0236755559637788	0.0236984049402549	NA	NA	NA	NA	NA	0.999010278409692	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM143	Other	-0.287873932973502	-0.287873932973502	-0.286080371439884	NA	NA	NA	NA	NA	0.984701350187499	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM144	Other	0.0913656373976117	0.0913656373976117	0.0925804206681445	NA	NA	NA	NA	NA	0.989737792939349	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM145	Other	0.0345233133884289	0.0345233133884289	0.0353627375974251	NA	NA	NA	NA	NA	0.989481074165313	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM147	Other	0.0204135398346096	0.0204135398346096	0.0212760297825424	NA	NA	NA	NA	NA	0.988910380513658	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM14A	Other	0.100801094216796	0.100801094216796	0.10100413335395	NA	NA	NA	NA	NA	0.995910213942016	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM14B	Other	-0.000945608545843542	-0.000945608545843542	-0.000563077896419468	NA	NA	NA	NA	NA	0.996287603102867	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM14C	Other	0.0780695563627621	0.0780695563627621	0.0778279099764006	NA	NA	NA	NA	NA	0.996725000311945	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM14E	Other	0.111659033197249	0.111659033197249	0.112700125692139	NA	NA	NA	NA	NA	0.986648289607017	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM150A	Other	-0.224557063803414	-0.224557063803414	-0.222470466112573	NA	NA	NA	NA	NA	0.981622589179816	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM150B	Other	-0.00635843286302393	-0.00635843286302393	-0.00560069199661466	NA	NA	NA	NA	NA	0.989939842076074	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM150C	Other	-0.0550640566905725	-0.0550640566905725	-0.056657391653528	NA	NA	NA	NA	NA	0.989136916622465	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM151A	Other	0.0167921895571211	0.0167921895571211	0.0171839566221674	NA	NA	NA	NA	NA	0.990852240642329	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM151B	Other	0.000740887815350403	0.000740887815350403	0.000742530025836556	NA	NA	NA	NA	NA	0.99997482543775	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM154	Other	-0.217702198479585	-0.217702198479585	-0.218731728473275	NA	NA	NA	NA	NA	0.983005290101607	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM155	Other	0.0834836522376052	0.0834836522376052	0.082776868502179	NA	NA	NA	NA	NA	0.986927491894878	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM156	Other	-0.172061850151544	-0.172061850151544	-0.169655988828131	NA	NA	NA	NA	NA	0.980151494150869	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM158	Other	0.0156331341868795	0.0156331341868795	0.0159965187889834	NA	NA	NA	NA	NA	0.995845411631784	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM159	Other	0.0805183088030753	0.0805183088030753	0.0807347778071719	NA	NA	NA	NA	NA	0.996328641773473	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM160	Other	0.0388157631040473	0.0388157631040473	0.0383034502320073	NA	NA	NA	NA	NA	0.995941856330591	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM161A	Other	0.0457424662087489	0.0457424662087489	0.0455182916538409	NA	NA	NA	NA	NA	0.988774821708929	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM161B	Other	-0.192159147237968	-0.192159147237968	-0.192999012543176	NA	NA	NA	NA	NA	0.981768575069324	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM163	Other	-0.0471207630127078	-0.0471207630127078	-0.0464788199272396	NA	NA	NA	NA	NA	0.993671948526776	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM164	Other	0.000433435502334415	0.000433435502334415	-0.000340924679480655	NA	NA	NA	NA	NA	0.993386856314718	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM165	Other	-0.0331471081545042	-0.0331471081545042	-0.0334010586413942	NA	NA	NA	NA	NA	0.992779646071683	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM167A	Other	-0.238979021339541	-0.238979021339541	-0.238198041668448	NA	NA	NA	NA	NA	0.995019739360893	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM167B	Other	0.0757502592130949	0.0757502592130949	0.0756502063853391	NA	NA	NA	NA	NA	0.998914832283503	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM168	Other	0.0368051359900127	0.0368051359900127	0.036685844721761	NA	NA	NA	NA	NA	0.99261298839193	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM169	Other	-0.0711772549512626	-0.0711772549512626	-0.0705917290299237	NA	NA	NA	NA	NA	0.996068227878003	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM17	Other	0.120188033847295	0.120188033847295	0.119755076644923	NA	NA	NA	NA	NA	0.987593802786707	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM170A	Other	0.107788893566256	0.107788893566256	0.108011580084679	NA	NA	NA	NA	NA	0.997895256078094	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM170B	Other	0.0273249547828471	0.0273249547828471	0.0276539696465926	NA	NA	NA	NA	NA	0.989990726636898	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM171	Other	0.21827318499597	0.21827318499597	0.218438398333957	NA	NA	NA	NA	NA	0.997479114372179	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM173	Other	0.0267495877388902	0.0267495877388902	0.027211729662307	NA	NA	NA	NA	NA	0.990310308054027	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM174	Nonessential	0.135112595252295	0.135112595252295	0.135003248295627	NA	NA	NA	NA	NA	0.985191582381623	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM175	Other	0.134479578607286	0.134479578607286	0.134412077363988	NA	NA	NA	NA	NA	0.998422361916229	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM176A	Other	0.0107156919947509	0.0107156919947509	0.0114222428635402	NA	NA	NA	NA	NA	0.992549421439347	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM176B	Other	0.0170272059785314	0.0170272059785314	0.0174440553690837	NA	NA	NA	NA	NA	0.995555164928421	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM177	Other	-0.13439911975112	-0.13439911975112	-0.133207858028585	NA	NA	NA	NA	NA	0.988084337108818	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM178A	Other	-0.100754606309388	-0.100754606309388	-0.10150032646489	NA	NA	NA	NA	NA	0.979786592289216	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM178B	Other	-0.115162835834501	-0.115162835834501	-0.115027544288313	NA	NA	NA	NA	NA	0.99761693602563	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM179	Other	0.0524170955116842	0.0524170955116842	0.0537991222519663	NA	NA	NA	NA	NA	0.98838737864848	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM179B	Other	-0.0281778991928654	-0.0281778991928654	-0.0279291846257405	NA	NA	NA	NA	NA	0.992002277548169	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM18	Other	0.0771192106609634	0.0771192106609634	0.076697762782184	NA	NA	NA	NA	NA	0.994120255123068	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM180	Other	-0.0720138438629932	-0.0720138438629932	-0.0728645509735495	NA	NA	NA	NA	NA	0.994395497497384	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM181	Other	0.130076483042554	0.130076483042554	0.13033448365102	NA	NA	NA	NA	NA	0.996972353302492	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM182	Other	0.113546343626155	0.113546343626155	0.115198970268547	NA	NA	NA	NA	NA	0.985937413766036	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM183A	Other	-0.209091810104201	-0.209091810104201	-0.208358015390718	NA	NA	NA	NA	NA	0.977771266699012	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM184A	Other	-0.17512106223884	-0.17512106223884	-0.174788772133424	NA	NA	NA	NA	NA	0.995400285638695	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM184B	Other	-0.00991716394521023	-0.00991716394521023	-0.0105786947831558	NA	NA	NA	NA	NA	0.985323389315518	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM184C	Other	-0.22602559049297	-0.22602559049297	-0.225398007592378	NA	NA	NA	NA	NA	0.99109340408239	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM185A	Other	0.0966520210644191	0.0966520210644191	0.0977702325387051	NA	NA	NA	NA	NA	0.991581808182681	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM185B	Other	-0.163107026460513	-0.163107026460513	-0.163331962981451	NA	NA	NA	NA	NA	0.990302379429169	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM186	Other	-0.0447103583270886	-0.0447103583270886	-0.0452340118903787	NA	NA	NA	NA	NA	0.981153232813972	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM187	Other	-0.0271313435703189	-0.0271313435703189	-0.0263023138755538	NA	NA	NA	NA	NA	0.981770765723923	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM189	Other	0.0124288160905967	0.0124288160905967	0.0118241542292806	NA	NA	NA	NA	NA	0.987131697599689	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM189-UBE2V1	Other	0.0760280184155843	0.0760280184155843	0.0759896370274136	NA	NA	NA	NA	NA	0.998890253176921	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM19	Other	-0.0785793329301092	-0.0785793329301092	-0.0789734252130295	NA	NA	NA	NA	NA	0.97635187640443	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM190	Other	0.0017333244293822	0.0017333244293822	0.00115152848441447	NA	NA	NA	NA	NA	0.988567877556471	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM192	Other	-0.0260470322091132	-0.0260470322091132	-0.026396693043101	NA	NA	NA	NA	NA	0.990129735288235	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM194A	Other	0.23281270359219	0.23281270359219	0.233894412983707	NA	NA	NA	NA	NA	0.973442240706283	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM196	Other	-0.00551504591224731	-0.00551504591224731	-0.00462509416067412	NA	NA	NA	NA	NA	0.987787935546087	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM198	Other	-0.0757404083177029	-0.0757404083177029	-0.0780577977614038	NA	NA	NA	NA	NA	0.980677708292094	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM199	Other	-0.0268789237987594	-0.0268789237987594	-0.0268473298841478	NA	NA	NA	NA	NA	0.998404036006761	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM2	Other	0.0595151268587558	0.0595151268587558	0.0588085593761272	NA	NA	NA	NA	NA	0.988272102327037	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM200A	Other	0.0546700826549529	0.0546700826549529	0.05454874327971	NA	NA	NA	NA	NA	0.998162980508122	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM200B	Other	0.0386306165560328	0.0386306165560328	0.038994337704126	NA	NA	NA	NA	NA	0.996051406922091	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM200C	Other	0.131905901267243	0.131905901267243	0.130899282962142	NA	NA	NA	NA	NA	0.990197133205066	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM201	Other	-0.0297313022107164	-0.0297313022107164	-0.03132234072063	NA	NA	NA	NA	NA	0.985355835440493	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM202	Other	0.0280550180254262	0.0280550180254262	0.0296938824639274	NA	NA	NA	NA	NA	0.987205088411936	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM203	Other	0.0506394323468724	0.0506394323468724	0.049191227458835	NA	NA	NA	NA	NA	0.988211166813472	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM204	Other	0.15519614357113	0.15519614357113	0.156156656140189	NA	NA	NA	NA	NA	0.989869016839583	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM205	Other	-0.155092977426007	-0.155092977426007	-0.156698772988202	NA	NA	NA	NA	NA	0.976716169026996	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM206	Other	0.112548241853511	0.112548241853511	0.112651722551539	NA	NA	NA	NA	NA	0.993612988855531	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM207	Nonessential	0.0396834633170166	0.0396834633170166	0.0402572885120146	NA	NA	NA	NA	NA	0.991973955886151	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM208	Other	-0.132123241553391	-0.132123241553391	-0.131328216935754	NA	NA	NA	NA	NA	0.990080184561499	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM209	Other	-0.0590010650853155	-0.0590010650853155	-0.0597002896508992	NA	NA	NA	NA	NA	0.979649612102796	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM211	Other	-0.0708910962946704	-0.0708910962946704	-0.0708778614768781	NA	NA	NA	NA	NA	0.999751223900094	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM213	Other	0.102965315144353	0.102965315144353	0.103062148585239	NA	NA	NA	NA	NA	0.996017935126061	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM214	Other	-0.193027323347893	-0.193027323347893	-0.191400699297674	NA	NA	NA	NA	NA	0.977513974715841	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM215	Other	-0.0615612312040543	-0.0615612312040543	-0.0601674425926048	NA	NA	NA	NA	NA	0.980389528182015	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM216	Other	0.0204162186920557	0.0204162186920557	0.0174635713886876	NA	NA	NA	NA	NA	0.982452830809428	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM217	Other	-0.0462250595432316	-0.0462250595432316	-0.0472087450613244	NA	NA	NA	NA	NA	0.982897190713868	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM218	Other	0.0316504469319888	0.0316504469319888	0.0339137023630811	NA	NA	NA	NA	NA	0.986423819825638	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM219	Other	0.0401900243145238	0.0401900243145238	0.0403021228511053	NA	NA	NA	NA	NA	0.989102967463821	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM220	Other	0.132821327129096	0.132821327129096	0.133167396893433	NA	NA	NA	NA	NA	0.990656672936619	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM221	Other	0.173399688834676	0.173399688834676	0.165079095373924	NA	NA	NA	NA	NA	0.963168314582904	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM222	Other	0.00552166658571414	0.00552166658571414	0.00423610812141669	NA	NA	NA	NA	NA	0.986911787837524	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM223	Other	-0.139905995468822	-0.139905995468822	-0.14272149463057	NA	NA	NA	NA	NA	0.985828491900869	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM225	Nonessential	-0.119586356098684	-0.119586356098684	-0.120048992433955	NA	NA	NA	NA	NA	0.992025409927946	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM229A	Other	0.0573048958149809	0.0573048958149809	0.0577201924625173	NA	NA	NA	NA	NA	0.990624396758115	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM229B	Other	0.0628067213511686	0.0628067213511686	0.0632142379751803	NA	NA	NA	NA	NA	0.995783514427306	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM230	Other	-0.0958840444931395	-0.0958840444931395	-0.0961270634707671	NA	NA	NA	NA	NA	0.987358510420751	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM231	Other	0.198177232330266	0.198177232330266	0.198150071034568	NA	NA	NA	NA	NA	0.999502010729999	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM232	Other	0.114215016579387	0.114215016579387	0.11415503531819	NA	NA	NA	NA	NA	0.997507649923322	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM234	Other	0.0989031260742141	0.0989031260742141	0.0981557672534895	NA	NA	NA	NA	NA	0.994779311787171	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM236	Other	0.169949389659533	0.169949389659533	0.169104318965527	NA	NA	NA	NA	NA	0.980695303901453	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM237	Other	0.110366990575283	0.110366990575283	0.109204676953222	NA	NA	NA	NA	NA	0.985317820369215	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM238	Other	-0.019114566202784	-0.019114566202784	-0.0193988639954676	NA	NA	NA	NA	NA	0.984520128404348	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM239	Other	0.152056068939256	0.152056068939256	0.151301290628417	NA	NA	NA	NA	NA	0.983630839531849	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM240	Other	-0.181137096356969	-0.181137096356969	-0.179981916661473	NA	NA	NA	NA	NA	0.992836812760466	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM241	Other	0.121514136035113	0.121514136035113	0.1218175737165	NA	NA	NA	NA	NA	0.992067737453829	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM242	Other	0.0476515671536801	0.0476515671536801	0.0481716028890345	NA	NA	NA	NA	NA	0.990626156039043	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM243	Other	-0.160823562089002	-0.160823562089002	-0.159903788652717	NA	NA	NA	NA	NA	0.981033024988752	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM244	Other	0.0786133102232345	0.0786133102232345	0.0789043392946356	NA	NA	NA	NA	NA	0.993620917311855	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM245	Other	-0.0810775275709326	-0.0810775275709326	-0.0813650624797581	NA	NA	NA	NA	NA	0.984384137554517	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM246	Other	0.048033654391008	0.048033654391008	0.0484465233328245	NA	NA	NA	NA	NA	0.991316495321737	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM247	Other	-0.0432103141936321	-0.0432103141936321	-0.0467377028938362	NA	NA	NA	NA	NA	0.983420909151028	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM248	Other	0.0292951682111455	0.0292951682111455	0.028663716077608	NA	NA	NA	NA	NA	0.987948072628353	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM249	Other	0.0696327457335496	0.0696327457335496	0.0701669703124583	NA	NA	NA	NA	NA	0.993830338736162	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM25	Other	0.0697249424039969	0.0697249424039969	0.07045817930707	NA	NA	NA	NA	NA	0.990933818356498	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM251	Other	0.113458142758052	0.113458142758052	0.113985566352132	NA	NA	NA	NA	NA	0.98647489664679	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM252	Other	0.0962668892060241	0.0962668892060241	0.0960650310622056	NA	NA	NA	NA	NA	0.989401391292416	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM253	Other	0.0677878982399971	0.0677878982399971	0.0670667101260117	NA	NA	NA	NA	NA	0.989245517387355	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM254	Other	-0.044181810689588	-0.044181810689588	-0.0453834637327994	NA	NA	NA	NA	NA	0.98381416847776	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM255A	Other	0.152931500440111	0.152931500440111	0.153346045822602	NA	NA	NA	NA	NA	0.994324316235636	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM255B	Other	-0.0235747255888419	-0.0235747255888419	-0.0217978291129653	NA	NA	NA	NA	NA	0.984612835648889	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM256	Other	0.00992363918733881	0.00992363918733881	0.0103210197604473	NA	NA	NA	NA	NA	0.989209686956178	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM257	Other	-0.265246262875726	-0.265246262875726	-0.264904597947194	NA	NA	NA	NA	NA	0.99169961385738	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM258	Other	-0.1783416452472	-0.1783416452472	-0.179283176555189	NA	NA	NA	NA	NA	0.971810855942311	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM26	Other	0.123438963421321	0.123438963421321	0.122561286561571	NA	NA	NA	NA	NA	0.982686727231237	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM260	Other	-0.116832116576005	-0.116832116576005	-0.116139323761354	NA	NA	NA	NA	NA	0.99020834142297	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM261	Other	-0.0776893768256873	-0.0776893768256873	-0.0775609330542174	NA	NA	NA	NA	NA	0.996179422873135	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM262	Other	0.0508522647423304	0.0508522647423304	0.0509572836941232	NA	NA	NA	NA	NA	0.99786292607569	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM263	Other	-0.0580892820466103	-0.0580892820466103	-0.057727821765336	NA	NA	NA	NA	NA	0.997399022722068	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM27	Other	0.122331563355543	0.122331563355543	0.121793667401213	NA	NA	NA	NA	NA	0.99412960715877	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM30A	Other	-0.0448321134451733	-0.0448321134451733	-0.0459652465531923	NA	NA	NA	NA	NA	0.98401627475657	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM30B	Other	0.0106074279380395	0.0106074279380395	0.0105701051613647	NA	NA	NA	NA	NA	0.997991949563157	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
